ballistic_fraction,sample_percent,mean_n_participants,one_d_forward_intercept,one_d_sideways_intercept,one_d_sideways_slope,one_d_shared_gain,two_d_forward_intercept,two_d_forward_slope,two_d_sideways_intercept,two_d_sideways_slope,two_d_shared_gain,one_d_condition_centered_r2,two_d_condition_centered_r2,one_d_trendline_rmse,one_d_trendline_r2_from_zero,one_d_trendline_centered_r2,two_d_trendline_rmse,two_d_trendline_r2_from_zero,two_d_trendline_centered_r2,human_radial_intercept_pct_target,human_radial_slope_pct_target_per_deg,human_radial_slope_pct_target_per_100deg,human_radial_r,human_radial_p,one_d_radial_intercept_pct_target,one_d_radial_slope_pct_target_per_deg,one_d_radial_slope_pct_target_per_100deg,one_d_radial_r,one_d_radial_p,two_d_radial_intercept_pct_target,two_d_radial_slope_pct_target_per_deg,two_d_radial_slope_pct_target_per_100deg,two_d_radial_r,two_d_radial_p,trendline_rmse_improvement,trendline_r2_advantage,condition_r2_advantage
0.2,20.0,48.375,-4.191633300239588,-2.9374638644875835,2.675367470931941,2.675367470931941,-10.33506648213165,142.88243549761143,-4.294173823998875,142.88243549761143,142.88243549761143,0.06650543821465649,0.2742403189766548,6.821201297675781,0.4501869755713027,0.1839844693552778,5.2636826390496605,0.6726045157795695,0.514089721565941,-13.970050275734181,0.1301619564125736,13.016195641257362,0.7205994002214962,1.5782635800128138e-07,-4.191633300239588,0.0,0.0,,,-7.614321451878659,0.045559908840453495,4.555990884045349,0.725627103659836,1.173982854760318e-07,1.5575186586261207,0.22241754020826676,0.2077348807619983
0.4,40.0,48.375,-5.352497441307313,-2.3398946781404826,3.6972880609772787,3.6972880609772787,-14.769432456098983,219.01672403666905,-5.523211738922953,219.01672403666905,219.01672403666905,0.04948993652840705,0.2510661825514364,11.266307263603426,0.42559370213989434,0.1483494426806793,8.602106370178936,0.6651381848220075,0.5035130140743123,-21.366656565030063,0.21316684357700832,21.316684357700833,0.7330205782874524,7.507735281720481e-08,-5.352497441307313,0.0,0.0,,,-10.598950189403439,0.06983630945885023,6.983630945885023,0.725627103659836,1.173982854760318e-07,2.664200893424491,0.23954448268211315,0.20157624602302937
0.6,60.0,48.375,-6.736423471545712,-1.727570507717504,4.922678349553741,4.922678349553741,-19.745236559853353,302.5557277108931,-6.630558133342788,302.5557277108931,302.5557277108931,0.04552845231891889,0.24864175801426647,15.368706179584393,0.45356070482066035,0.14413214734721314,11.409698270071386,0.6988272835092754,0.528284205739769,-28.251068244170533,0.2863846225973354,28.638462259733537,0.7037470222965932,4.070031670845087e-07,-6.736423471545711,0.0,0.0,0.0,1.0,-13.984017627119314,0.0964737990758549,9.64737990758549,0.7256271036598364,1.1739828547602839e-07,3.959007909513007,0.245266578688615,0.20311330569534758
0.8,80.0,48.375,-7.975078388103894,-0.8741882510419317,6.107520608919184,6.107520608919184,-24.76695881308025,390.5413635452546,-7.877603925303163,390.5413635452546,390.5413635452546,0.04262055746875537,0.2519455325720281,19.282207889080688,0.47863706114974236,0.14852676193349046,13.73985476254474,0.7352774617062929,0.5676636368377012,-34.56188613568722,0.35390093507598436,35.390093507598436,0.6742112922387785,1.84656265446394e-06,-7.975078388103894,0.0,0.0,,,-17.330331138912833,0.12452915475286432,12.452915475286432,0.7256271036598358,1.1739828547603204e-07,5.542353126535948,0.2566404005565506,0.20932497510327275
1.0,100.0,48.375,-8.84306097353081,-1.067373330246449,7.709037837542756,7.709037837542756,-29.22964010088911,474.14596870159335,-8.765974669004834,474.14596870159335,474.14596870159335,0.046855258072861505,0.256250927734339,22.39277208001267,0.5158680531981534,0.1718395528634835,15.392930743611185,0.7712344348642238,0.6086715740123935,-39.52462206185483,0.4084068031723663,40.840680317236625,0.6380343074036962,9.473888968948117e-06,-8.84306097353081,0.0,0.0,,,-20.20102658750232,0.15118756224920468,15.118756224920467,0.725627103659836,1.173982854760318e-07,6.999841336401484,0.2553663816660704,0.2093956696614775
