subsetSlug,subsetLabel,syntheticId,model,parameter,trueValue,recoveredValue,error,absError,plotSubsetSlug,plotSubsetLabel,displayParameter,displayScale,truePlotValue,recoveredPlotValue,plotError,plotAbsError
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0005,MeanTimeseriesBaseBCC,propVar_mouse,327.43431203315254,323.58654964195824,-3.847762391194294,3.847762391194294,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,18.09514609040647,17.988511601629476,-0.10663448877699366,0.10663448877699366
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0005,MeanTimeseriesBaseBCC,propVar_trackpad,389.1108769233767,383.8485335322069,-5.262343391169736,5.262343391169736,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,19.725893564636728,19.59205281567521,-0.13384074896151787,0.13384074896151787
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0005,MeanTimeseriesBaseBCC,visVarSlope,0.2587518077781204,0.2574448452033724,-0.0013069625747479,0.0013069625747479,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.2587518077781204,0.2574448452033724,-0.001306962574747994,0.001306962574747994
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0005,MeanTimeseriesBaseBCC,retention,0.9561215310702064,0.9568743452677247,0.0007528141975186,0.0007528141975186,joint_devices,Mouse + Trackpad joint,$A$,raw,0.9561215310702064,0.9568743452677247,0.0007528141975183811,0.0007528141975183811
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0005,MeanTimeseriesBaseBCC,lr,0.216476082681738,0.2128979293842779,-0.0035781532974601,0.0035781532974601,joint_devices,Mouse + Trackpad joint,$B$,raw,0.216476082681738,0.2128979293842779,-0.0035781532974601127,0.0035781532974601127
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0006,MeanTimeseriesBaseBCC,propVar_mouse,701.99093790324,726.663669086017,24.672731182776943,24.672731182776943,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,26.495111585030926,26.956699892346187,0.46158830731526024,0.46158830731526024
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0006,MeanTimeseriesBaseBCC,propVar_trackpad,944.1152919522764,1000.0,55.88470804772373,55.88470804772373,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,30.726459150905697,31.622776601683793,0.8963174507780955,0.8963174507780955
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0006,MeanTimeseriesBaseBCC,visVarSlope,0.3715604447184897,0.3735949626288116,0.0020345179103218,0.0020345179103218,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.3715604447184897,0.3735949626288116,0.002034517910321887,0.002034517910321887
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0006,MeanTimeseriesBaseBCC,retention,0.9673372105824556,0.9676031363847902,0.0002659258023346,0.0002659258023346,joint_devices,Mouse + Trackpad joint,$A$,raw,0.9673372105824556,0.9676031363847902,0.00026592580233464336,0.00026592580233464336
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0006,MeanTimeseriesBaseBCC,lr,0.1488148333088705,0.147651583937052,-0.0011632493718184,0.0011632493718184,joint_devices,Mouse + Trackpad joint,$B$,raw,0.1488148333088705,0.147651583937052,-0.0011632493718184977,0.0011632493718184977
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0007,MeanTimeseriesBaseBCC,propVar_mouse,325.0971284839187,293.2706019667366,-31.82652651718212,31.82652651718212,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,18.03045003553485,17.125145312280903,-0.9053047232539484,0.9053047232539484
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0007,MeanTimeseriesBaseBCC,propVar_trackpad,214.3772588609848,196.39889712577525,-17.978361735209518,17.978361735209518,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,14.641627602865222,14.014239084794267,-0.6273885180709549,0.6273885180709549
