ppid,clamp_magnitude,base_sd,n_baseline,pointer
415114416275,85,5.616170885872299,10,Mouse
416004814207,60,8.315027095259982,10,Mouse
416004814207,70,11.454096695192742,10,Mouse
416004814207,80,6.846138821466959,10,Mouse
416004814207,90,10.06022393884159,10,Mouse
418817504309,135,7.160861838441259,10,Mouse
418817504309,145,3.6150894793897033,10,Mouse
418817504309,155,6.853767618791495,10,Mouse
418817504309,165,7.673457574836313,10,Mouse
42404767125,3,5.692654577831787,10,Trackpad
42404767125,5,4.205070898505468,10,Trackpad
42404767125,7,4.529142606157474,10,Trackpad
42404767125,10,3.730839026912715,10,Trackpad
424813729943,3,23.974490838750214,10,Mouse
424813729943,5,15.201693305426998,10,Mouse
424813729943,7,20.487779143603447,10,Mouse
424813729943,10,38.477787186663626,10,Mouse
425971333170,20,109.661701682446,10,Trackpad
425971333170,30,149.0226887622838,10,Trackpad
425971333170,40,145.30513356156916,10,Trackpad
425971333170,50,10.06818663362075,10,Trackpad
426775530911,95,3.701333788280411,10,Mouse
426775530911,105,7.791120515118501,10,Mouse
426775530911,115,10.919671238975889,10,Mouse
426775530911,125,6.8563796172294085,10,Mouse
427979396888,135,5.768670713472906,10,Mouse
427979396888,145,6.103872874741027,10,Mouse
427979396888,155,6.33501328089668,10,Mouse
427979396888,165,5.422369283679158,10,Mouse
432379164500,20,6.638814846602597,10,Mouse
432379164500,30,6.1874531418995025,10,Mouse
432379164500,40,8.089333608265605,10,Mouse
432379164500,50,3.733525784829521,10,Mouse
435751852346,15,7.723461567445435,10,Trackpad
435751852346,25,10.231469573980664,10,Trackpad
435751852346,35,13.324710399286287,10,Trackpad
435751852346,45,10.177503791371198,10,Trackpad
437488567084,55,4.15683002646448,10,Mouse
437488567084,65,8.040383133151915,10,Mouse
437488567084,75,5.930243024222763,10,Mouse
437488567084,85,4.337565090678352,10,Mouse
439513294491,135,81.83856412471293,10,Trackpad
439513294491,145,81.7228188744924,10,Trackpad
439513294491,155,79.73373756328762,10,Trackpad
439513294491,165,50.3698913284551,10,Trackpad
441084582125,2,7.331286569790093,10,Mouse
441084582125,4,10.103262156810265,10,Mouse
441084582125,6,11.283190379079672,10,Mouse
441084582125,8,14.564318826803843,10,Mouse
448455020785,60,8.303841702167384,10,Mouse
448455020785,70,31.992778252057906,10,Mouse
448455020785,80,9.819094855657948,10,Mouse
448455020785,90,9.09300328958296,10,Mouse
448933199979,100,11.811564500768883,10,Mouse
448933199979,110,4.299141282684857,10,Mouse
448933199979,120,5.381592886116909,10,Mouse
448933199979,130,9.93538868916315,10,Mouse
450251729693,135,9.160023886309707,10,Mouse
450251729693,145,11.052457335395017,10,Mouse
450251729693,155,7.847129112553429,10,Mouse
450251729693,165,7.207704291792321,10,Mouse
450325436890,3,14.62090443793884,10,Mouse
450325436890,5,16.856492110676513,10,Mouse
450325436890,7,9.883119062690376,10,Mouse
450325436890,10,34.00180683511809,10,Mouse
451075873570,135,9.569199416021814,10,Mouse
451075873570,145,4.981511918420199,10,Mouse
451075873570,155,10.998274308874281,10,Mouse
451075873570,165,10.251521953464376,10,Mouse
453578034881,3,4.79521825908275,10,Mouse
453578034881,5,4.3795629361016495,10,Mouse
453578034881,7,6.106526157910837,10,Mouse
453578034881,10,5.948669733739788,10,Mouse
455088283633,3,14.583148546972522,10,Trackpad
455088283633,5,6.8810820792386815,10,Trackpad
455088283633,7,5.524355313951534,10,Trackpad
455088283633,10,4.938303070293066,10,Trackpad
455411954782,95,11.023936803352665,10,Mouse
455411954782,105,22.588927734214135,10,Mouse
455411954782,115,11.415823355720693,10,Mouse
455411954782,125,20.287730415333293,10,Mouse
456157590029,15,9.774320151867922,10,Mouse
456157590029,25,27.679773098350402,10,Mouse
456157590029,35,29.12012776644159,10,Mouse
456157590029,45,23.447998373349247,10,Mouse
460031946655,140,5.338108027488011,10,Mouse
460031946655,150,44.506375339051445,10,Mouse
460031946655,160,38.564468702100555,10,Mouse
460031946655,170,74.39811395936643,10,Mouse
46445406973,55,13.083649909301752,10,Mouse
46445406973,65,15.53753323783913,10,Mouse
46445406973,75,14.333537075214455,10,Mouse
46445406973,85,14.378191750467954,10,Mouse
466064047068,55,6.33001432613253,10,Mouse
466064047068,65,8.634806557308686,10,Mouse
466064047068,75,7.551155404168075,10,Mouse
466064047068,85,6.979591096509738,10,Mouse
466178274480,15,2.5730637069030036,10,Trackpad
466178274480,25,6.318766035115611,10,Trackpad
466178274480,35,3.8479223126323787,10,Trackpad
466178274480,45,4.34039246070469,10,Trackpad
466315876226,20,8.990775556069766,10,Trackpad
466315876226,30,6.337727820767235,10,Trackpad
466315876226,40,4.858867618242947,10,Trackpad
466315876226,50,4.011925179393708,10,Trackpad
47219052677,3,9.663035318705772,10,Trackpad
47219052677,5,8.289044328440177,10,Trackpad
47219052677,7,9.417506529169975,10,Trackpad
47219052677,10,7.5339496475739445,10,Trackpad
472660400671,60,6.176735875018604,10,Mouse
472660400671,70,12.230387036888866,10,Mouse
472660400671,80,10.712107619126074,10,Mouse
472660400671,90,10.960252181488446,10,Mouse
475080016767,2,9.980818844529281,10,Mouse
475080016767,4,7.994264444103587,10,Mouse
475080016767,6,7.039890647691395,10,Mouse
475080016767,8,4.931044586775113,10,Mouse
477302741259,140,7.373071228576591,10,Trackpad
477302741259,150,7.044059270545277,10,Trackpad
477302741259,160,9.214216997394987,10,Trackpad
477302741259,170,3.6495222297241363,10,Trackpad
47769424039,100,8.809735155623056,10,Trackpad
47769424039,110,5.762395829242232,10,Trackpad
47769424039,120,7.22767224201582,10,Trackpad
47769424039,130,5.3270354057273055,10,Trackpad
478219331707,140,10.101428538498704,10,Trackpad
478219331707,150,6.696856548811375,10,Trackpad
478219331707,160,10.148421439905016,10,Trackpad
478219331707,170,5.270468222619406,10,Trackpad
478867326164,2,6.813274916178915,10,Mouse
478867326164,4,9.865805809544772,10,Mouse
478867326164,6,11.17948968443606,10,Mouse
478867326164,8,5.993384035491491,10,Mouse
479103788267,2,42.711608085074495,10,Trackpad
479103788267,4,53.50410659417143,10,Trackpad
479103788267,6,6.065646188724639,10,Trackpad
479103788267,8,6.4692304430104715,10,Trackpad
479406978469,135,4.287278075021476,10,Mouse
479406978469,145,4.578944253976456,10,Mouse
479406978469,155,4.952747351570427,10,Mouse
479406978469,165,4.401077772689318,10,Mouse
479445978766,60,16.748647048432787,10,Mouse
479445978766,70,21.880767903335894,10,Mouse
479445978766,80,13.531356268456868,10,Mouse
479445978766,90,9.8607234554207,10,Mouse
482715387130,95,47.18085027349897,10,Mouse
482715387130,105,9.556353296278777,10,Mouse
482715387130,115,26.391491490799236,10,Mouse
482715387130,125,26.67147835415667,10,Mouse
482947064097,135,4.846093792363314,10,Mouse
482947064097,145,5.070647138771027,10,Mouse
482947064097,155,4.608040630752186,10,Mouse
482947064097,165,5.727395189100371,10,Mouse
484121365239,100,4.866094998112213,10,Mouse
484121365239,110,7.5246572723520995,10,Mouse
484121365239,120,8.175546958744846,10,Mouse
484121365239,130,11.293496599889542,10,Mouse
485655207419,3,10.89418499344087,10,Mouse
485655207419,5,11.335473675369498,10,Mouse
485655207419,7,13.560335642712683,10,Mouse
485655207419,10,11.32497332196201,10,Mouse
486883807927,60,16.334979498969183,10,Mouse
486883807927,70,10.09432929907264,10,Mouse
486883807927,80,16.072670675676342,10,Mouse
486883807927,90,16.90008578053081,10,Mouse
488179284147,135,6.866456348707908,10,Mouse
488179284147,145,9.055697780259772,10,Mouse
488179284147,155,6.148427842054828,10,Mouse
488179284147,165,7.476333483298806,10,Mouse
488543499493,55,5.278259958128394,10,Mouse
488543499493,65,11.79795445610951,10,Mouse
488543499493,75,11.333186511960559,10,Mouse
488543499493,85,10.5777581334793,10,Mouse
490372725762,3,10.90497601452468,10,Trackpad
490372725762,5,6.1236755706641794,10,Trackpad
490372725762,7,7.731145645872019,10,Trackpad
490372725762,10,7.270279073680394,10,Trackpad
491690849186,95,6.978428571515411,10,Trackpad
491690849186,105,4.36162456682789,10,Trackpad
491690849186,115,5.443769261776831,10,Trackpad
491690849186,125,5.787864506601323,10,Trackpad
491837100125,140,6.881313903704795,10,Trackpad
491837100125,150,8.422600509937366,10,Trackpad
491837100125,160,6.279991641385254,10,Trackpad
491837100125,170,6.958057939949545,10,Trackpad
49237847328,100,15.367207122720348,10,Mouse
49237847328,110,7.663979688237902,10,Mouse
49237847328,120,13.61855120963643,10,Mouse
49237847328,130,15.831121618349956,10,Mouse
496473497245,20,9.000299267847439,10,Trackpad
496473497245,30,11.823932763312685,10,Trackpad
496473497245,40,5.5997201064705395,10,Trackpad
496473497245,50,6.446816013278024,10,Trackpad
497830706648,3,11.357550015396328,10,Trackpad
497830706648,5,15.55838144205806,10,Trackpad
497830706648,7,11.027651182101529,10,Trackpad
497830706648,10,12.11186192963632,10,Trackpad
498265361879,100,7.128013190209264,10,Trackpad
498265361879,110,7.133565313849871,10,Trackpad
498265361879,120,5.1492335851494255,10,Trackpad
498265361879,130,9.268225012812614,10,Trackpad
498719011200,20,56.479400830633914,10,Mouse
498719011200,30,5.780909964632407,10,Mouse
498719011200,40,8.798138508276718,10,Mouse
498719011200,50,9.212881459242995,10,Mouse
499781516147,3,16.931014205898766,10,Mouse
499781516147,5,7.386754358185042,10,Mouse
499781516147,7,6.569356260815156,10,Mouse
499781516147,10,9.197975687142536,10,Mouse
500659405486,95,4.74206341707456,10,Trackpad
500659405486,105,4.559106481965718,10,Trackpad
500659405486,115,5.879158637746779,10,Trackpad
500659405486,125,2.7432684887440417,10,Trackpad
501492992509,55,5.912015640145271,10,Trackpad
501492992509,65,5.604267941512708,10,Trackpad
501492992509,75,5.017999646117837,10,Trackpad
501492992509,85,6.15965615579453,10,Trackpad
503219471313,60,6.475922419543327,10,Mouse
503219471313,70,5.602979887062617,10,Mouse
503219471313,80,8.758710338737707,10,Mouse
503219471313,90,5.997356617594257,10,Mouse
507283287821,20,147.52047816809818,10,Trackpad
507283287821,30,146.86722119442229,10,Trackpad
507283287821,40,110.08806063885432,10,Trackpad
507283287821,50,110.71807827372604,10,Trackpad
510743529302,15,5.820693280758485,10,Trackpad
510743529302,25,5.710753738588193,10,Trackpad
510743529302,35,54.07975845689883,10,Trackpad
510743529302,45,7.919880134762127,10,Trackpad
514699809951,3,5.612793397033294,10,Mouse
514699809951,5,6.936642941325776,10,Mouse
514699809951,7,7.829880587523711,10,Mouse
514699809951,10,7.360662904850487,10,Mouse
515614103525,95,4.663858625756283,10,Trackpad
515614103525,105,3.477655119402398,10,Trackpad
515614103525,115,3.3182323733401202,10,Trackpad
515614103525,125,4.310730918644573,10,Trackpad
516834058798,60,8.606991670223875,10,Trackpad
516834058798,70,8.687329850260534,10,Trackpad
516834058798,80,6.397523917451056,10,Trackpad
516834058798,90,5.909454343982455,10,Trackpad
519645490683,15,9.027286041712541,10,Mouse
519645490683,25,13.939217413689752,10,Mouse
519645490683,35,7.86659954112473,10,Mouse
519645490683,45,13.373497122551807,10,Mouse
520643238443,60,4.6091606177432825,10,Mouse
520643238443,70,5.116460530165553,10,Mouse
520643238443,80,7.403408254404435,10,Mouse
520643238443,90,3.9420242595049917,10,Mouse
52190313348,55,4.449278876991755,10,Mouse
52190313348,65,8.628689957678786,10,Mouse
52190313348,75,6.322089143748733,10,Mouse
52190313348,85,8.965624974791021,10,Mouse
522924106102,60,7.9374619681930625,10,Mouse
522924106102,70,4.124372680800826,10,Mouse
522924106102,80,5.908871731744081,10,Mouse
522924106102,90,8.011444613185809,10,Mouse
524084624601,3,10.635538559170534,10,Mouse
524084624601,5,6.591308961576237,10,Mouse
524084624601,7,8.374791655217008,10,Mouse
524084624601,10,6.239894779419033,10,Mouse
525743780657,100,9.274864735674635,10,Mouse
525743780657,110,12.409886951719585,10,Mouse
525743780657,120,14.29787117150679,10,Mouse
525743780657,130,17.54453776718185,10,Mouse
526302751153,55,65.57138911109281,10,Mouse
526302751153,65,88.50311762052678,10,Mouse
526302751153,75,90.33802561846966,10,Mouse
526302751153,85,105.51438490264634,10,Mouse
526591815054,3,9.427448129524377,10,Mouse
526591815054,5,10.983250312247515,10,Mouse
526591815054,7,7.442099500549144,10,Mouse
526591815054,10,6.122402769082066,10,Mouse
526791953481,60,8.094953506416358,10,Trackpad
526791953481,70,8.991436544535258,10,Trackpad
526791953481,80,8.740816986020825,10,Trackpad
526791953481,90,9.29316942069035,10,Trackpad
529103524750,55,6.133629477905939,10,Trackpad
529103524750,65,10.652901975023646,10,Trackpad
529103524750,75,5.017112933141847,10,Trackpad
529103524750,85,20.20466118035902,10,Trackpad
529356644721,95,5.30096260089288,10,Mouse
529356644721,105,10.85110036910747,10,Mouse
529356644721,115,8.537008993615457,10,Mouse
529356644721,125,13.737199014632361,10,Mouse
529569773934,140,5.044880610065177,10,Mouse
529569773934,150,8.854975934481065,10,Mouse
529569773934,160,3.68521401605627,10,Mouse
529569773934,170,6.086145690463478,10,Mouse
530361538287,100,10.755751642605087,10,Trackpad
530361538287,110,7.628093329032162,10,Trackpad
530361538287,120,8.037939184981337,10,Trackpad
530361538287,130,7.463174546427529,10,Trackpad
530454018851,135,5.530127872652255,10,Mouse
530454018851,145,5.967314080073033,10,Mouse
530454018851,155,5.536498068021609,10,Mouse
530454018851,165,5.76092349782021,10,Mouse
535793054616,140,5.29342831433589,10,Trackpad
535793054616,150,6.316930592575864,10,Trackpad
535793054616,160,11.412698194991426,10,Trackpad
535793054616,170,5.005315081412477,10,Trackpad
536445911973,100,11.157678789391511,10,Mouse
536445911973,110,22.585749243069177,10,Mouse
536445911973,120,9.997263321537497,10,Mouse
536445911973,130,9.77142873648821,10,Mouse
537187849171,2,1.7453864890324953,10,Trackpad
537187849171,4,2.2571506609282554,10,Trackpad
537187849171,6,3.252199887251881,10,Trackpad
537187849171,8,1.3945476048964018,10,Trackpad
538891392759,95,10.320161748890916,10,Mouse
538891392759,105,4.508239442096403,10,Mouse
538891392759,115,7.932698653884262,10,Mouse
538891392759,125,7.2432666132911425,10,Mouse
542684882646,2,6.850842795625615,10,Mouse
542684882646,4,6.16647189182895,10,Mouse
542684882646,6,10.47316733008206,10,Mouse
542684882646,8,56.17569434703499,10,Mouse
543766975635,100,55.736357880506446,10,Trackpad
543766975635,110,57.00679032251467,10,Trackpad
543766975635,120,4.990899083575985,10,Trackpad
543766975635,130,9.155751325058256,10,Trackpad
549097653944,100,6.892622665070876,10,Mouse
549097653944,110,145.99795606754253,10,Mouse
549097653944,120,76.99101519642905,10,Mouse
549097653944,130,53.454717577254904,10,Mouse
549389360938,15,13.71119782287244,10,Trackpad
549389360938,25,14.298943214023964,10,Trackpad
549389360938,35,49.390303056818624,10,Trackpad
549389360938,45,18.87508837000861,10,Trackpad
549661439377,140,7.231123815920918,10,Trackpad
549661439377,150,3.867725616100791,10,Trackpad
549661439377,160,3.638615247548854,10,Trackpad
549661439377,170,12.89483681148593,10,Trackpad
554310866631,20,12.408709640344075,10,Mouse
554310866631,30,5.085047792452759,10,Mouse
554310866631,40,6.096462005351519,10,Mouse
554310866631,50,7.060809689644089,10,Mouse
554483397398,20,8.627718031774071,10,Mouse
554483397398,30,7.495429986106914,10,Mouse
554483397398,40,6.2600245337351845,10,Mouse
554483397398,50,5.068772283929585,10,Mouse
554783556843,140,8.671977741756576,10,Mouse
554783556843,150,7.444347636241183,10,Mouse
554783556843,160,5.411247888896091,10,Mouse
554783556843,170,6.632458866435095,10,Mouse
554797971853,60,3.6305434951605338,10,Trackpad
554797971853,70,3.102792528966652,10,Trackpad
554797971853,80,3.648103638512057,10,Trackpad
554797971853,90,5.839703897672496,10,Trackpad
555482115829,100,5.9481799301570275,10,Mouse
555482115829,110,4.357872692088774,10,Mouse
555482115829,120,3.0050567486403432,10,Mouse
555482115829,130,5.930628943836162,10,Mouse
557130941888,2,7.37816313518743,10,Mouse
557130941888,4,5.029680412334553,10,Mouse
557130941888,6,7.634688635700168,10,Mouse
557130941888,8,7.193303753605699,10,Mouse
558537738863,100,5.373588635874601,10,Trackpad
558537738863,110,7.401381279456682,10,Trackpad
558537738863,120,5.2262849669036315,10,Trackpad
558537738863,130,7.4718347151353806,10,Trackpad
559884942136,20,5.401752759481593,10,Trackpad
559884942136,30,8.315470030112337,10,Trackpad
559884942136,40,4.3944475434078285,10,Trackpad
559884942136,50,7.003626592034593,10,Trackpad
560719192726,3,7.9984208950995965,10,Trackpad
560719192726,5,9.649743518920015,10,Trackpad
560719192726,7,7.013238709809898,10,Trackpad
560719192726,10,55.75040424424693,10,Trackpad
563003797782,55,2.8832537175650548,10,Mouse
563003797782,65,7.255352920993939,10,Mouse
563003797782,75,9.53891622375396,10,Mouse
563003797782,85,3.952011230627632,10,Mouse
564938298193,15,8.07957511658111,10,Trackpad
564938298193,25,6.290789544901676,10,Trackpad
564938298193,35,6.929700574123521,10,Trackpad
564938298193,45,9.005890058908685,10,Trackpad
56767792906,60,5.103106821092021,10,Mouse
56767792906,70,6.416128143405428,10,Mouse
56767792906,80,2.3328894536603846,10,Mouse
56767792906,90,3.5751607626668718,10,Mouse
568911038571,3,8.732502477381756,10,Mouse
568911038571,5,13.015950083296824,10,Mouse
568911038571,7,8.931019532354137,10,Mouse
568911038571,10,11.033631181330051,10,Mouse
571510386420,3,5.283836707216231,10,Mouse
571510386420,5,4.582225878184683,10,Mouse
571510386420,7,3.875416925004698,10,Mouse
571510386420,10,5.232429782718835,10,Mouse
572670224355,15,11.819139729432305,10,Mouse
572670224355,25,11.527883445274727,10,Mouse
572670224355,35,9.705224931664318,10,Mouse
572670224355,45,12.012046790202001,10,Mouse
57334981393,55,8.786033472074347,10,Mouse
57334981393,65,5.89253245554795,10,Mouse
57334981393,75,11.476695530362289,10,Mouse
57334981393,85,8.790420897406092,10,Mouse
575425482820,20,8.56310550741036,10,Mouse
575425482820,30,8.569002986822355,10,Mouse
575425482820,40,10.952191648321987,10,Mouse
575425482820,50,5.1180642301520045,10,Mouse
577084825607,15,2.1279439552777664,10,Trackpad
577084825607,25,2.835525461608992,10,Trackpad
577084825607,35,3.0198765430031553,10,Trackpad
577084825607,45,2.9703235354248076,10,Trackpad
577336943708,20,19.702841409906327,10,Trackpad
577336943708,30,7.0652141026841715,10,Trackpad
577336943708,40,6.415191148083431,10,Trackpad
577336943708,50,11.954547333548375,10,Trackpad
587319151731,135,6.603243222404973,10,Trackpad
587319151731,145,6.364028788055951,10,Trackpad
587319151731,155,7.209856037351469,10,Trackpad
587319151731,165,7.116518160750797,10,Trackpad
58796474477,2,8.126881116141393,10,Mouse
58796474477,4,14.168960347942836,10,Mouse
58796474477,6,7.477742025827057,10,Mouse
58796474477,8,11.211577409339608,10,Mouse
588954061502,95,7.871529741572987,10,Mouse
588954061502,105,11.044038762216228,10,Mouse
588954061502,115,10.891292396616922,10,Mouse
588954061502,125,5.43743813671171,10,Mouse
589106590719,140,5.835248786736466,10,Trackpad
589106590719,150,4.234296371105401,10,Trackpad
589106590719,160,3.4635740341681567,10,Trackpad
589106590719,170,5.127043542467305,10,Trackpad
591787668410,15,6.429583300231083,10,Mouse
591787668410,25,4.807531867708133,10,Mouse
591787668410,35,8.13885967113862,10,Mouse
591787668410,45,5.429553700908473,10,Mouse
593610742595,55,11.675391348886352,10,Mouse
593610742595,65,6.853881770840536,10,Mouse
593610742595,75,6.2660715611316595,10,Mouse
593610742595,85,9.73471643025789,10,Mouse
594008709769,140,5.339397516052828,10,Trackpad
594008709769,150,7.3365277173887,10,Trackpad
594008709769,160,7.187736514210164,10,Trackpad
594008709769,170,3.8313276290850884,10,Trackpad
595595653867,2,3.220169028750084,10,Mouse
595595653867,4,6.466206214481779,10,Mouse
595595653867,6,4.0337935907392515,10,Mouse
595595653867,8,4.662293434429836,10,Mouse
60516332508,20,8.490134715094804,10,Trackpad
60516332508,30,8.712740025649575,10,Trackpad
60516332508,40,7.722558678625065,10,Trackpad
60516332508,50,5.0662053494822334,10,Trackpad
606417353264,135,110.94613544113922,10,Trackpad
606417353264,145,152.54278432241279,10,Trackpad
606417353264,155,85.11884843348382,10,Trackpad
606417353264,165,87.63096086557842,10,Trackpad
607190310023,3,7.064355243936613,10,Mouse
607190310023,5,5.8745312405362435,10,Mouse
607190310023,7,7.0341151615699795,10,Mouse
607190310023,10,7.35204752331863,10,Mouse
607647950528,60,12.090458521157682,10,Trackpad
607647950528,70,9.559105664171469,10,Trackpad
607647950528,80,12.798055888256565,10,Trackpad
607647950528,90,10.825419507041941,10,Trackpad
608781518181,2,8.730807523704893,10,Trackpad
608781518181,4,6.84606623385359,10,Trackpad
608781518181,6,5.779728311079198,10,Trackpad
608781518181,8,10.208280785165949,10,Trackpad
609066119184,20,5.032259425282298,10,Trackpad
609066119184,30,3.8431851046875773,10,Trackpad
609066119184,40,5.17156400510513,10,Trackpad
609066119184,50,8.196322446917243,10,Trackpad
610091723036,3,29.15375031869206,10,Mouse
610091723036,5,59.08552769703903,10,Mouse
610091723036,7,60.518794777500986,10,Mouse
610091723036,10,10.660063697956955,10,Mouse
611182001186,135,14.387764251566221,10,Mouse
611182001186,145,16.779251220687875,10,Mouse
611182001186,155,48.341901156926255,10,Mouse
611182001186,165,12.199693268366715,10,Mouse
616859448142,3,13.229601875424837,10,Mouse
616859448142,5,15.229215835139264,10,Mouse
616859448142,7,16.12382865313559,10,Mouse
616859448142,10,19.88276211465016,10,Mouse
618976041208,55,10.216711818459084,10,Mouse
618976041208,65,11.033873361929937,10,Mouse
618976041208,75,8.52711396621284,10,Mouse
618976041208,85,13.373476014385314,10,Mouse
6196976173,140,4.799287041361377,10,Trackpad
6196976173,150,5.943738315858714,10,Trackpad
6196976173,160,5.9447471616797465,10,Trackpad
6196976173,170,6.6762310697927685,10,Trackpad
621998446062,95,20.597844599659478,10,Trackpad
621998446062,105,5.290302152251961,10,Trackpad
621998446062,115,55.26932102908049,10,Trackpad
621998446062,125,6.038529841170847,10,Trackpad
624015980400,15,6.013591512899409,10,Trackpad
624015980400,25,6.900179173823797,10,Trackpad
624015980400,35,3.5965484851733818,10,Trackpad
624015980400,45,6.845090843444349,10,Trackpad
624326525488,95,5.751533353534139,10,Trackpad
624326525488,105,7.555283929044459,10,Trackpad
624326525488,115,3.290708956877261,10,Trackpad
624326525488,125,4.1870677422722595,10,Trackpad
62472867313,15,5.080703233772327,10,Mouse
62472867313,25,9.147938916088828,10,Mouse
62472867313,35,3.0555707299113024,10,Mouse
62472867313,45,7.808424902197736,10,Mouse
625553694320,15,3.5912634114770663,10,Mouse
625553694320,25,4.73957612680672,10,Mouse
625553694320,35,7.54185052549016,10,Mouse
625553694320,45,4.344599870892473,10,Mouse
625957949785,100,5.320035314950895,10,Trackpad
625957949785,110,5.472861535060512,10,Trackpad
625957949785,120,4.6802316127857,10,Trackpad
625957949785,130,12.098415231225339,10,Trackpad
627511081285,140,6.252086756200573,10,Trackpad
627511081285,150,7.402750342031018,10,Trackpad
627511081285,160,5.044519296063856,10,Trackpad
627511081285,170,8.689530892077846,10,Trackpad
628253346774,2,4.542622984369867,10,Trackpad
628253346774,4,26.05547052305429,10,Trackpad
628253346774,6,5.039047727294169,10,Trackpad
628253346774,8,2.9142191500396746,10,Trackpad
630191511008,95,6.003534997898613,10,Mouse
630191511008,105,4.527596138088738,10,Mouse
630191511008,115,9.912438672802908,10,Mouse
630191511008,125,9.571975374269828,10,Mouse
631329533178,135,6.996446294316304,10,Mouse
631329533178,145,16.768291605399053,10,Mouse
631329533178,155,20.05838183985621,10,Mouse
631329533178,165,39.22687497184125,10,Mouse
637138033052,100,13.492197381228209,10,Mouse
637138033052,110,25.919419439849303,10,Mouse
637138033052,120,18.309684270638776,10,Mouse
637138033052,130,9.193088592255778,10,Mouse
641972036799,2,10.874642250116372,10,Trackpad
641972036799,4,10.869672738056426,10,Trackpad
641972036799,6,8.719231533303649,10,Trackpad
641972036799,8,7.312275089426579,10,Trackpad
643459252314,20,4.9031879919149945,10,Trackpad
643459252314,30,9.502760178518201,10,Trackpad
643459252314,40,6.1372959203810495,10,Trackpad
643459252314,50,6.499606243240001,10,Trackpad
644298611907,140,6.8512551834116815,10,Mouse
644298611907,150,12.38550800856835,10,Mouse
644298611907,160,7.413410694069173,10,Mouse
644298611907,170,11.007957817281804,10,Mouse
645686800824,2,11.528085936740068,10,Mouse
645686800824,4,12.054412856375224,10,Mouse
645686800824,6,7.820793038538427,10,Mouse
645686800824,8,10.714376776787617,10,Mouse
650598146952,95,25.598106234054097,10,Mouse
650598146952,105,8.772438019115734,10,Mouse
650598146952,115,13.036058030110654,10,Mouse
650598146952,125,54.25854863085184,10,Mouse
65172413131,20,3.9455677873575965,10,Mouse
65172413131,30,7.165811382012502,10,Mouse
65172413131,40,4.862042656334181,10,Mouse
65172413131,50,6.6801790245507,10,Mouse
653112237341,60,13.659330024277748,10,Mouse
653112237341,70,15.192205527974908,10,Mouse
653112237341,80,13.484588090258315,10,Mouse
653112237341,90,22.534109711689887,10,Mouse
654411478666,20,36.95693112229823,10,Mouse
654411478666,30,10.494806298120672,10,Mouse
654411478666,40,12.158134033125886,10,Mouse
654411478666,50,37.98035858128666,10,Mouse
657277573598,15,7.093311302952944,10,Trackpad
657277573598,25,7.059417917316258,10,Trackpad
657277573598,35,5.592176431686677,10,Trackpad
657277573598,45,7.099505238598634,10,Trackpad
65927738090,140,28.54561218710129,10,Mouse
65927738090,150,42.93847933826103,10,Mouse
65927738090,160,31.078616662602222,10,Mouse
65927738090,170,8.608852041479262,10,Mouse
660482772393,140,6.496744990703414,10,Trackpad
660482772393,150,7.098149149431664,10,Trackpad
660482772393,160,5.512895074086309,10,Trackpad
660482772393,170,3.33278382275662,10,Trackpad
660965892719,20,8.577302810781356,10,Trackpad
660965892719,30,8.871298634951366,10,Trackpad
660965892719,40,6.347933907049489,10,Trackpad
660965892719,50,9.268908132371681,10,Trackpad
662896639900,3,21.257499433550883,10,Mouse
662896639900,5,57.183205027728185,10,Mouse
662896639900,7,8.853410217712009,10,Mouse
662896639900,10,9.285359270982827,10,Mouse
664917210582,20,10.201630399789268,10,Mouse
664917210582,30,9.001825562776668,10,Mouse
664917210582,40,4.160572896284084,10,Mouse
664917210582,50,5.789852032503259,10,Mouse
665972822112,3,11.589088877878423,10,Mouse
665972822112,5,12.948259978723671,10,Mouse
665972822112,7,9.275681428287225,10,Mouse
665972822112,10,6.1264177141260205,10,Mouse
666880505392,2,6.791219808442641,10,Mouse
666880505392,4,8.234885370549845,10,Mouse
666880505392,6,10.259876651711048,10,Mouse
666880505392,8,6.312801928694055,10,Mouse
666909089777,2,72.63876870043607,10,Trackpad
666909089777,4,72.67289997372441,10,Trackpad
666909089777,6,85.65163155318035,10,Trackpad
666909089777,8,70.48186637583281,10,Trackpad
667250633006,20,5.014163538029931,10,Trackpad
667250633006,30,8.212296896268223,10,Trackpad
667250633006,40,6.3993270485234515,10,Trackpad
667250633006,50,7.57648568754798,10,Trackpad
668861049227,2,8.655078392189903,10,Mouse
668861049227,4,7.58731375545804,10,Mouse
668861049227,6,5.873573335187438,10,Mouse
668861049227,8,7.6055651446964125,10,Mouse
669404158834,15,6.73945027852982,10,Trackpad
669404158834,25,7.859751067535206,10,Trackpad
669404158834,35,5.276532806071651,10,Trackpad
669404158834,45,7.635339137826047,10,Trackpad
671348925214,2,5.750836055602732,10,Mouse
671348925214,4,4.473260307633325,10,Mouse
671348925214,6,4.1223415296708685,10,Mouse
671348925214,8,2.6647892523127727,10,Mouse
672964076977,135,56.04608769285984,10,Trackpad
672964076977,145,81.82826555255008,10,Trackpad
672964076977,155,59.033613751136066,10,Trackpad
672964076977,165,80.82056866072716,10,Trackpad
676818776410,15,9.585078062163577,10,Trackpad
676818776410,25,3.6425876860948363,10,Trackpad
676818776410,35,3.7456766198999936,10,Trackpad
