ppid,clamp_magnitude,group,value
917476948583,35,3,4.081156921386719
922666165279,35,3,1.6671182632446289
924573419382,35,3,-1.0186294555664048
928426922298,35,3,-4.986119079589844
950401282636,35,3,-0.5196781158447262
964304241118,35,3,8.787271118164062
986917736241,35,3,-3.3631881713867195
37013057852,45,3,-2.9810424804687443
62472867313,45,3,-0.06458253860473526
81350229447,45,3,1.6998588562011718
96435749437,45,3,-3.8619171142578126
139654613099,45,3,-0.947113037109375
141351339407,45,3,-2.09010238647461
158240405377,45,3,-0.3006134033203125
193100401433,45,3,1.586869812011716
219942741794,45,3,0.2250244140625
263290655799,45,3,-1.826478576660157
287971476791,45,3,0.3969650268554689
306810469599,45,3,-1.5024032592773438
311279476853,45,3,-3.3190043210983275
311518904287,45,3,-2.785614013671875
370640644570,45,3,17.046171474456788
383627469185,45,3,-1.65084228515625
390771680977,45,3,-1.0796066284179688
398109816713,45,3,-19.022421979904173
401611892739,45,3,-0.9742866516113281
435751852346,45,3,0.35343780517578127
456157590029,45,3,-17.768560791015624
466178274480,45,3,-2.8227020263671903
510743529302,45,3,0.023851013183593728
519645490683,45,3,-9.856307220458985
549389360938,45,3,6.681245231628418
564938298193,45,3,-1.4283885240554803
572670224355,45,3,-1.8006332397460938
577084825607,45,3,-2.3882862091064454
591787668410,45,3,-6.31060791015625
624015980400,45,3,-0.6377705574035645
625553694320,45,3,0.9296476364135742
657277573598,45,3,-0.28657226562500016
669404158834,45,3,-0.9491462707519531
676818776410,45,3,-0.02921142578125
726770222419,45,3,-0.5156295776367189
748730017803,45,3,-2.0884658813476564
767939159879,45,3,-2.277572631835936
774480707012,45,3,-6.005817794799805
787634621141,45,3,-2.4683334350585913
797606508946,45,3,13.256875610351566
822554411599,45,3,-2.154396057128907
871067946078,45,3,-16.653334045410155
914192695869,45,3,-1.4164722442626954
917476948583,45,3,3.8494598388671877
922666165279,45,3,0.3269744873046875
924573419382,45,3,17.812073516845704
928426922298,45,3,-6.684593200683591
950401282636,45,3,1.1130432128906251
964304241118,45,3,-2.1355499267578124
986917736241,45,3,-3.058765983581543
3512277966,20,4,-5.17041015625
23243432166,20,4,3.1034805297851564
60516332508,20,4,-2.510409927368164
65172413131,20,4,0.9893844604492177
68466946249,20,4,3.9388458251953127
86995724355,20,4,0.44907855987548795
92512405244,20,4,-0.8214599609375057
