ppid,clamp_magnitude,baseline_bias,pointer
314153794897,115,-0.7747688293457043,Mouse
314153794897,125,-21.183230590820312,Mouse
314581190701,135,-0.115576171875,Trackpad
314581190701,145,1.464879608154296,Trackpad
314581190701,155,-6.700416564941409,Trackpad
314581190701,165,-4.73838195800783,Trackpad
314751828555,3,-10.219297790527339,Trackpad
314751828555,5,0.2729442596435532,Trackpad
314751828555,7,1.6159591674804688,Trackpad
314751828555,10,-3.770294189453125,Trackpad
31763185048,60,8.263803100585939,Mouse
31763185048,70,0.23224182128906268,Mouse
31763185048,80,8.075275230407716,Mouse
31763185048,90,7.453990173339849,Mouse
320314205950,65,26.76695537567138,Mouse
320314205950,75,-19.085849004983903,Mouse
326018211431,2,8.304814147949216,Trackpad
326018211431,4,6.963727951049805,Trackpad
326018211431,6,-2.131646728515625,Trackpad
326018211431,8,-3.3731971740722657,Trackpad
326031055534,140,2.4797149658203126,Mouse
326031055534,150,10.765823364257812,Mouse
326031055534,160,11.794505310058597,Mouse
326031055534,170,5.762285041809081,Mouse
326328627765,20,-16.58763732910155,Trackpad
326328627765,30,6.44744567871094,Trackpad
326328627765,40,1.3379241943359368,Trackpad
326328627765,50,-5.863078308105469,Trackpad
329580827848,55,7.711007690429687,Mouse
329580827848,65,18.35348815917969,Mouse
329580827848,75,3.778933715820313,Mouse
329580827848,85,17.922353076934815,Mouse
333479267545,135,-15.51503601074219,Trackpad
333479267545,145,10.787458038330076,Trackpad
333479267545,155,2.3708526611328127,Trackpad
333479267545,165,-12.701893806457518,Trackpad
334186456864,100,4.907798004150391,Mouse
334186456864,110,-0.023263549804684303,Mouse
334186456864,120,1.9761810302734375,Mouse
334186456864,130,9.299417018890379,Mouse
33616929547,135,-8.8683349609375,Mouse
33616929547,145,-10.932034301757813,Mouse
33616929547,155,5.813771057128906,Mouse
33616929547,165,4.308045196533204,Mouse
340447094989,3,23.669552612304688,Mouse
340447094989,5,-3.3739871978759766,Mouse
340447094989,7,-7.22945098876954,Mouse
340447094989,10,8.895397186279297,Mouse
340899273753,140,-5.083253479003915,Trackpad
340899273753,150,-8.949890899658202,Trackpad
340899273753,160,-0.7312225341796873,Trackpad
340899273753,170,9.631440353393554,Trackpad
342998198233,20,-0.5349967956542969,Trackpad
342998198233,30,-4.677672576904297,Trackpad
342998198233,40,-17.590060424804676,Trackpad
342998198233,50,-4.150660705566404,Trackpad
347401194740,140,9.971433258056638,Trackpad
347401194740,150,-7.215394592285156,Trackpad
347401194740,160,5.828881835937497,Trackpad
347401194740,170,-9.191665649414062,Trackpad
349368817172,60,-15.3538330078125,Mouse
349368817172,70,-15.614082336425781,Mouse
349368817172,80,-15.90384521484375,Mouse
349368817172,90,-14.433768463134765,Mouse
3512277966,20,-11.251325988769528,Mouse
3512277966,30,-3.472027587890625,Mouse
3512277966,40,-6.547083473205566,Mouse
3512277966,50,-9.986604309082034,Mouse
353267429629,2,-6.630746459960937,Trackpad
353267429629,4,12.595492553710946,Trackpad
353267429629,6,-8.037649536132813,Trackpad
353267429629,8,0.9758033752441408,Trackpad
353520557284,55,-17.57811279296875,Mouse
353520557284,65,1.6890666961669916,Mouse
353520557284,75,5.20770034790039,Mouse
353520557284,85,8.825036621093739,Mouse
357323471689,140,-2.3934402465820255,Mouse
357323471689,150,-7.868633842468263,Mouse
357323471689,160,-4.558081054687493,Mouse
357323471689,170,10.269660186767577,Mouse
35938706947,100,-2.7048810958862295,Mouse
35938706947,110,8.43591918945312,Mouse
35938706947,120,-4.812721252441417,Mouse
35938706947,130,9.650493621826174,Mouse
363396258093,3,-1.614538192749022,Mouse
363396258093,5,-8.493154907226563,Mouse
363396258093,7,5.285633087158203,Mouse
363396258093,10,-9.4100830078125,Mouse
366712725954,140,8.271473693847657,Mouse
366712725954,150,9.852603149414056,Mouse
366712725954,160,12.15660552978515,Mouse
366712725954,170,-3.1135274887084963,Mouse
366977208759,55,-5.28234558105469,Trackpad
366977208759,65,-2.9550010681152346,Trackpad
366977208759,75,-8.199010848999023,Trackpad
366977208759,85,-6.065097045898439,Trackpad
368230630876,2,12.955892944335933,Trackpad
368230630876,4,-5.49329833984375,Trackpad
368230630876,6,-9.967123413085938,Trackpad
368230630876,8,3.796655273437499,Trackpad
37013057852,15,-5.000846862792969,Mouse
37013057852,25,-0.9071104049682617,Mouse
37013057852,35,-10.151662445068357,Mouse
37013057852,45,-9.79510955810547,Mouse
370640644570,15,-9.69830017089844,Mouse
370640644570,25,1.1198921203613277,Mouse
370640644570,35,15.3677978515625,Mouse
370640644570,45,12.293014907836914,Mouse
372881010640,3,-9.501132202148435,Mouse
372881010640,5,-0.2841903686523436,Mouse
372881010640,7,-2.910140991210926,Mouse
372881010640,10,-2.872374343872073,Mouse
372902434784,95,-21.716621398925785,Mouse
372902434784,105,-28.245059204101562,Mouse
372902434784,115,-11.318966674804699,Mouse
372902434784,125,-26.804675769805907,Mouse
374362493632,95,6.8760101318359315,Trackpad
374362493632,105,24.0130615234375,Trackpad
374362493632,115,-2.64728240966798,Trackpad
374362493632,125,0.5596126556396491,Trackpad
375371629837,20,6.860268402099609,Trackpad
375371629837,30,-1.072949218749994,Trackpad
375371629837,40,8.859844970703127,Trackpad
375371629837,50,3.1904920578002924,Trackpad
376660312758,2,7.711064910888675,Mouse
376660312758,4,10.200283813476569,Mouse
376660312758,6,-10.044443511962891,Mouse
376660312758,8,7.5837890625,Mouse
37822414888,100,-1.053448486328125,Mouse
37822414888,110,9.952253341674805,Mouse
