index,ppid,clamp_magnitude,group,pointer,value,n_trials
556,390771680977,15,3,Trackpad,76.08837387731957,20
572,398109816713,15,3,Mouse,90.82538027096612,20
584,401611892739,15,3,Trackpad,150.4369729847648,20
644,435751852346,15,3,Trackpad,28.076234464702008,20
692,456157590029,15,3,Mouse,12.459301820129513,20
708,466178274480,15,3,Trackpad,4.963067061565763,20
836,510743529302,15,3,Trackpad,7.666845783923521,20
852,519645490683,15,3,Mouse,64.29179547873119,20
936,549389360938,15,3,Trackpad,7.564265602353359,20
984,564938298193,15,3,Trackpad,12.968364257880381,20
1000,572670224355,15,3,Mouse,19.53049137838908,20
1012,577084825607,15,3,Trackpad,5.092177223625186,20
1036,591787668410,15,3,Mouse,95.92303588882012,20
1100,624015980400,15,3,Trackpad,5.6511669356909096,20
1108,62472867313,15,3,Mouse,11.609628936595582,20
1112,625553694320,15,3,Mouse,3.869640417123048,20
1172,657277573598,15,3,Trackpad,8.040786203647816,20
1216,669404158834,15,3,Trackpad,7.586576911565787,20
1228,676818776410,15,3,Trackpad,4.510897886643147,20
1348,726770222419,15,3,Trackpad,13.760876607338034,20
1384,748730017803,15,3,Mouse,5.056470790350641,20
1452,767939159879,15,3,Mouse,4.660745899481553,20
1460,774480707012,15,3,Mouse,4.835604679833775,20
1488,787634621141,15,3,Mouse,37.780471805794406,20
1508,797606508946,15,3,Mouse,36.42809700984883,20
1552,81350229447,15,3,Trackpad,8.150074663428784,20
1576,822554411599,15,3,Mouse,7.460058469322562,20
1696,871067946078,15,3,Trackpad,19.01258645427425,20
1784,914192695869,15,3,Trackpad,42.71359885557651,20
1800,917476948583,15,3,Trackpad,16.290578188218895,20
1804,922666165279,15,3,Trackpad,5.690192102577574,20
1808,924573419382,15,3,Trackpad,3.371082940277935,20
1824,928426922298,15,3,Trackpad,4.359747323024584,20
1868,950401282636,15,3,Mouse,9.182495805989278,20
1880,964304241118,15,3,Mouse,28.692646056374453,20
1884,96435749437,15,3,Mouse,11.586494507871228,20
1904,986917736241,15,3,Mouse,13.286860367091617,20
57,139654613099,25,3,Mouse,16.99040201941637,20
65,141351339407,25,3,Trackpad,6.811583583936879,20
97,158240405377,25,3,Mouse,36.14079771329005,20
149,193100401433,25,3,Mouse,11.010608329561467,20
201,219942741794,25,3,Mouse,9.394881094753018,20
297,263290655799,25,3,Trackpad,15.963917283646888,20
345,287971476791,25,3,Mouse,41.68714470878469,18
377,306810469599,25,3,Mouse,4.8790052352923965,20
385,311279476853,25,3,Mouse,16.31797343466263,20
389,311518904287,25,3,Mouse,40.72342514828326,20
505,37013057852,25,3,Mouse,10.533367340938524,20
509,370640644570,25,3,Mouse,65.55447770161037,20
