ppid,clamp_magnitude,group,value
676818776410,15,3,-2.63314208984375
726770222419,15,3,4.7768875122070344
748730017803,15,3,1.79156494140625
767939159879,15,3,1.9213851928710912
774480707012,15,3,2.5311233520507814
787634621141,15,3,-1.7688774108886718
797606508946,15,3,1.9670669555664062
822554411599,15,3,2.149444580078125
871067946078,15,3,-0.950069427490235
914192695869,15,3,-0.521112060546875
917476948583,15,3,-3.274746072292328
922666165279,15,3,1.8083038330078125
924573419382,15,3,19.297571182250977
928426922298,15,3,0.7107601165771484
950401282636,15,3,0.8115737915039049
964304241118,15,3,0.14228973388671884
986917736241,15,3,0.9218338012695313
37013057852,25,3,0.7736549377441406
62472867313,25,3,1.1560462951660155
81350229447,25,3,0.14798583984375568
96435749437,25,3,5.4942779541015625
139654613099,25,3,1.226277351379395
141351339407,25,3,0.32974853515625
158240405377,25,3,-2.244644927978516
193100401433,25,3,1.2731292724609375
219942741794,25,3,1.910676574707034
263290655799,25,3,-1.7110595703125
287971476791,25,3,0.7441436767578125
306810469599,25,3,-1.5931655883789062
311279476853,25,3,2.103038024902344
311518904287,25,3,1.6566879272460937
370640644570,25,3,-1.9091171264648419
383627469185,25,3,-1.8456146240234375
390771680977,25,3,20.54764251708984
398109816713,25,3,-2.0194243431091308
401611892739,25,3,0.30242156982421875
435751852346,25,3,-1.3061782836914093
456157590029,25,3,8.494303512573243
466178274480,25,3,3.5286834716796873
510743529302,25,3,0.6682815551757839
519645490683,25,3,10.13121795654296
549389360938,25,3,-1.3331451416015625
564938298193,25,3,0.6578567504882813
572670224355,25,3,0.9117557525634765
577084825607,25,3,0.2936065673828125
591787668410,25,3,-2.8680633544921874
624015980400,25,3,-2.2442840576171874
625553694320,25,3,-0.49801635742187644
657277573598,25,3,0.8181671142578125
669404158834,25,3,1.677569580078125
676818776410,25,3,1.4916992187499993
726770222419,25,3,0.9667442321777348
748730017803,25,3,0.04904937744140616
767939159879,25,3,4.35298490524292
774480707012,25,3,-0.41732788085937206
787634621141,25,3,-0.5929779052734375
797606508946,25,3,0.22966880798339845
822554411599,25,3,3.814286804199219
