index,ppid,clamp_magnitude,group,pointer,value,n_trials
285,261405949946,70,6,Mouse,9.119190067176115,10
333,285770176909,70,6,Mouse,4.75033807066123,10
409,31763185048,70,6,Mouse,9.882185193616529,10
461,349368817172,70,6,Mouse,18.02770869182457,10
609,416004814207,70,6,Mouse,8.417930109083526,10
657,448455020785,70,6,Mouse,10.570167339291313,10
717,472660400671,70,6,Mouse,6.326650051824038,10
749,479445978766,70,6,Mouse,18.549828288476117,10
769,486883807927,70,6,Mouse,13.670010457205926,10
825,503219471313,70,6,Mouse,12.914442988275214,10
853,520643238443,70,6,Mouse,4.5231321336494466,10
861,522924106102,70,6,Mouse,18.12250606380421,10
985,56767792906,70,6,Mouse,11.582734918734399,10
1161,653112237341,70,6,Mouse,42.15875409398361,10
1257,690112326992,70,6,Mouse,26.213020091717606,10
1269,698263481259,70,6,Mouse,11.518269335597461,10
1273,698323606979,70,6,Mouse,14.60285047142305,10
1281,70501195034,70,6,Mouse,40.75065236588703,10
1313,712610918562,70,6,Mouse,9.49421880841111,10
1333,720964792417,70,6,Mouse,83.47749310117607,10
1341,72586384601,70,6,Mouse,10.193837325267992,10
1353,73180105537,70,6,Mouse,10.600078621986254,10
1369,74249908328,70,6,Mouse,24.104338342913838,10
1525,804624028969,70,6,Mouse,116.99933585229233,10
1541,812418627319,70,6,Mouse,96.98962691222727,10
1593,830310877645,70,6,Mouse,10.539911549861444,10
1929,998236395651,70,6,Mouse,85.7400003398021,10
14,115921796998,75,5,Mouse,28.426762576285192,10
78,149687730008,75,5,Mouse,17.76038378645824,10
126,175094375154,75,5,Mouse,12.229454276136341,10
150,19706308376,75,5,Mouse,13.184241192535419,10
218,232699431944,75,5,Mouse,14.987512052166357,10
226,234950867248,75,5,Mouse,12.444464493661584,10
238,242302735568,75,5,Mouse,12.507035369401128,10
330,284887481713,75,5,Mouse,6.593578399839495,10
414,320314205950,75,5,Mouse,35.77568722941788,10
430,329580827848,75,5,Mouse,30.869408839007118,10
474,353520557284,75,5,Mouse,80.54151361197714,10
538,381467347498,75,5,Mouse,21.836114571467895,10
586,406984957400,75,5,Mouse,25.9891336220095,10
606,415114416275,75,5,Mouse,10.864440641565013,10
646,437488567084,75,5,Mouse,5.208851854601336,10
698,46445406973,75,5,Mouse,25.697955261923525,10
702,466064047068,75,5,Mouse,13.60881737354038,10
778,488543499493,75,5,Mouse,14.596312523163414,10
858,52190313348,75,5,Mouse,8.91624116716607,10
874,526302751153,75,5,Mouse,141.09737828348335,10
978,563003797782,75,5,Mouse,6.6241048638997775,10
1002,57334981393,75,5,Mouse,11.958345923546247,10
1038,593610742595,75,5,Mouse,15.581158416948954,10
1086,618976041208,75,5,Mouse,19.57744516944054,10
1246,686622809385,75,5,Mouse,9.595965107299758,10
1366,740180686814,75,5,Mouse,19.56307877729384,10
1498,789176471764,75,5,Mouse,127.37204183529822,10
1606,836360013578,75,5,Mouse,94.98842694457248,10
1634,843157436931,75,5,Mouse,23.69738845089574,10
1714,879327289061,75,5,Mouse,14.40420553336807,10
1790,91531718848,75,5,Mouse,18.44993339242806,10
1886,965587163344,75,5,Mouse,199.63114975862547,10
2,104274630779,80,6,Mouse,116.74751187820331,10
46,132760789943,80,6,Mouse,9.33957138149441,10
114,170080221025,80,6,Mouse,34.781087943143234,10
234,239901129854,80,6,Mouse,13.662903100001246,10
286,261405949946,80,6,Mouse,10.294146592489177,10
334,285770176909,80,6,Mouse,28.63347712394312,10
410,31763185048,80,6,Mouse,7.3061048821673324,10
462,349368817172,80,6,Mouse,24.23538509771817,10
610,416004814207,80,6,Mouse,6.083925894591793,10
658,448455020785,80,6,Mouse,6.101464265386039,10
718,472660400671,80,6,Mouse,4.213926131096642,10
750,479445978766,80,6,Mouse,27.941442404209813,10
770,486883807927,80,6,Mouse,17.462266058994892,10
826,503219471313,80,6,Mouse,12.636255859553222,10
854,520643238443,80,6,Mouse,8.847747218178693,10
862,522924106102,80,6,Mouse,7.455160678942449,10
986,56767792906,80,6,Mouse,7.975397070353621,10
1162,653112237341,80,6,Mouse,20.238395521413786,10
1258,690112326992,80,6,Mouse,10.006520618050306,10
1270,698263481259,80,6,Mouse,12.314670900119525,10
1274,698323606979,80,6,Mouse,9.550490165779257,10
1282,70501195034,80,6,Mouse,8.046419592255978,10
1314,712610918562,80,6,Mouse,7.017144223039399,10
1334,720964792417,80,6,Mouse,83.09263267577754,10
1342,72586384601,80,6,Mouse,27.186856397627306,10
1354,73180105537,80,6,Mouse,48.098028299543266,10
1370,74249908328,80,6,Mouse,17.60927367459807,10
1526,804624028969,80,6,Mouse,25.041647619870197,10
1542,812418627319,80,6,Mouse,112.48151711499011,10
1594,830310877645,80,6,Mouse,10.03363104339309,10
1930,998236395651,80,6,Mouse,44.767043468440164,10
15,115921796998,85,5,Mouse,9.807276175200446,10
79,149687730008,85,5,Mouse,39.857361352451186,10
127,175094375154,85,5,Mouse,12.632614503902378,10
151,19706308376,85,5,Mouse,8.782604227550008,10
219,232699431944,85,5,Mouse,10.346458109665901,10
227,234950867248,85,5,Mouse,8.426580073149822,10
239,242302735568,85,5,Mouse,9.570545337066783,10
331,284887481713,85,5,Mouse,7.32676490098881,10
415,320314205950,85,5,Mouse,20.91534157283797,10
431,329580827848,85,5,Mouse,8.35946507416061,10
475,353520557284,85,5,Mouse,12.029496982344204,10
539,381467347498,85,5,Mouse,24.4744423523868,10
587,406984957400,85,5,Mouse,13.759668383618338,10
607,415114416275,85,5,Mouse,8.72469576461692,10
647,437488567084,85,5,Mouse,11.096195292549806,10
699,46445406973,85,5,Mouse,32.3133357885523,10
703,466064047068,85,5,Mouse,19.404079308746528,10
779,488543499493,85,5,Mouse,16.52978878603692,10
859,52190313348,85,5,Mouse,8.460986752653783,10
875,526302751153,85,5,Mouse,149.91416848988294,10
979,563003797782,85,5,Mouse,6.272130455274941,10
1003,57334981393,85,5,Mouse,23.037368475483188,10
1039,593610742595,85,5,Mouse,17.830171024532955,10
1087,618976041208,85,5,Mouse,12.888027294017945,10
1247,686622809385,85,5,Mouse,39.36916898611684,10
1367,740180686814,85,5,Mouse,38.02335294447534,10
1499,789176471764,85,5,Mouse,160.8892792542369,10
1607,836360013578,85,5,Mouse,144.4226211576884,10
1635,843157436931,85,5,Mouse,8.423118540089732,10
1715,879327289061,85,5,Mouse,12.244800490626643,10
1791,91531718848,85,5,Mouse,30.77552629534546,10
1887,965587163344,85,5,Mouse,156.5482828730345,10
3,104274630779,90,6,Mouse,25.28430679222555,10
47,132760789943,90,6,Mouse,7.732244603117771,10
115,170080221025,90,6,Mouse,35.59427248797812,10
235,239901129854,90,6,Mouse,11.042356291629572,10
287,261405949946,90,6,Mouse,5.064645916258424,10
335,285770176909,90,6,Mouse,9.695252713887303,10
411,31763185048,90,6,Mouse,6.34179934768646,10
463,349368817172,90,6,Mouse,21.292011895616614,10
611,416004814207,90,6,Mouse,11.625059217870804,10
659,448455020785,90,6,Mouse,9.51949700202546,10
719,472660400671,90,6,Mouse,9.699949029350124,10
751,479445978766,90,6,Mouse,22.660236754111207,10
771,486883807927,90,6,Mouse,11.609908534429985,10
827,503219471313,90,6,Mouse,6.777315954706542,10
855,520643238443,90,6,Mouse,3.158282434503991,10
863,522924106102,90,6,Mouse,9.001789943106349,10
987,56767792906,90,6,Mouse,7.48934777321888,10
1163,653112237341,90,6,Mouse,21.921809188917585,10
1259,690112326992,90,6,Mouse,9.21386567501417,10
1271,698263481259,90,6,Mouse,12.374203852246067,10
1275,698323606979,90,6,Mouse,14.274079768962206,10
1283,70501195034,90,6,Mouse,9.419416214492337,10
1315,712610918562,90,6,Mouse,7.090560883433298,10
1335,720964792417,90,6,Mouse,39.08761715015989,10
1343,72586384601,90,6,Mouse,26.09094323081569,10
1355,73180105537,90,6,Mouse,9.940824355258687,10
1371,74249908328,90,6,Mouse,11.016650809592834,10
1527,804624028969,90,6,Mouse,108.96403983926423,10
1543,812418627319,90,6,Mouse,81.39901725062293,10
1595,830310877645,90,6,Mouse,6.898244424016392,10
1931,998236395651,90,6,Mouse,87.66016888848192,10
120,172440417576,95,7,Mouse,6.280126421316658,10
360,295092569896,95,7,Mouse,18.39149631303792,10
368,300018938491,95,7,Mouse,17.660275371575544,10
396,314153794897,95,7,Mouse,14.495967725081835,10
512,372902434784,95,7,Mouse,140.93059925596017,10
596,412116680061,95,7,Mouse,56.049825841999926,10
628,426775530911,95,7,Mouse,8.000818423007912,10
684,455411954782,95,7,Mouse,50.201157096838195,10
752,482715387130,95,7,Mouse,34.07918160491363,10
888,529356644721,95,7,Mouse,35.049069068169175,10
916,538891392759,95,7,Mouse,25.16752653094771,10
1024,588954061502,95,7,Mouse,37.535330213453705,10
1124,630191511008,95,7,Mouse,13.483650008233369,10
1152,650598146952,95,7,Mouse,37.67591794100404,10
1544,813273714622,95,7,Mouse,8.404589223789765,10
1584,826551196165,95,7,Mouse,6.573702052081346,10
1636,84703686414,95,7,Mouse,13.907549568161818,10
1644,851634270977,95,7,Mouse,14.762570424893658,10
1648,852150209946,95,7,Mouse,35.658805066628744,10
1652,852626928128,95,7,Mouse,8.426577068839787,10
1772,911029371665,95,7,Mouse,6.5643746329050785,10
1792,915339582134,95,7,Mouse,5.470889345455455,10
1832,933626258280,95,7,Mouse,3.7485307874865756,10
1840,94212257303,95,7,Mouse,88.17750341202614,10
1932,99897861946,95,7,Mouse,67.8534122150957,10
4,108424307545,100,8,Mouse,21.671337506420947,10
40,132109080906,100,8,Mouse,6.537361625202282,10
56,140384659403,100,8,Mouse,16.465363186916317,10
140,186217949958,100,8,Mouse,18.57303936577784,10
180,211445384891,100,8,Mouse,19.506553056721753,10
200,220885766670,100,8,Mouse,13.037567404791343,10
252,245556890498,100,8,Mouse,18.367822588609485,10
272,25723101804,100,8,Mouse,6.7695021766769115,10
300,264130884315,100,8,Mouse,88.24377623422829,10
316,277495261980,100,8,Mouse,9.884605312626482,10
344,288731469074,100,8,Mouse,138.9759786353533,10
436,334186456864,100,8,Mouse,14.764524026813497,10
480,35938706947,100,8,Mouse,58.941054921457166,10
528,37822414888,100,8,Mouse,5.273484151207063,10
660,448933199979,100,8,Mouse,8.448715380520236,10
760,484121365239,100,8,Mouse,10.66065850129727,10
792,49237847328,100,8,Mouse,24.109950044741186,10
868,525743780657,100,8,Mouse,62.124835408586165,10
908,536445911973,100,8,Mouse,9.634898749114448,10
928,549097653944,100,8,Mouse,13.263197537711692,10
956,555482115829,100,8,Mouse,5.724943074871493,10
1132,637138033052,100,8,Mouse,10.47696226980638,10
1232,67981741856,100,8,Mouse,5.123614247615479,10
1292,708731377264,100,8,Mouse,9.19364408898308,10
1336,724549951264,100,8,Mouse,14.481078018453633,10
1356,735366842709,100,8,Mouse,28.060848071854302,10
1480,786308519775,100,8,Mouse,83.29170499334052,10
1728,883556332206,100,8,Mouse,11.744493879749678,10
1756,897928518708,100,8,Mouse,5.77848297369837,10
1824,929164172383,100,8,Mouse,17.831867944215627,10
121,172440417576,105,7,Mouse,8.975631213733152,10
361,295092569896,105,7,Mouse,15.771180947710842,10
369,300018938491,105,7,Mouse,14.23116656201572,10
397,314153794897,105,7,Mouse,14.138313402402563,10
513,372902434784,105,7,Mouse,116.44169743523916,10
597,412116680061,105,7,Mouse,67.54043410388293,10
629,426775530911,105,7,Mouse,11.259921191776504,10
685,455411954782,105,7,Mouse,31.33219347000715,10
753,482715387130,105,7,Mouse,30.635964593710916,10
889,529356644721,105,7,Mouse,13.450506033301865,10
917,538891392759,105,7,Mouse,7.6668316299542845,10
1025,588954061502,105,7,Mouse,12.483030461561563,10
1125,630191511008,105,7,Mouse,8.948835503353278,10
1153,650598146952,105,7,Mouse,86.03957482636285,10
1545,813273714622,105,7,Mouse,13.713566536767415,10
1585,826551196165,105,7,Mouse,56.42309024380871,10
1637,84703686414,105,7,Mouse,17.026547940040505,10
1645,851634270977,105,7,Mouse,10.535000014864575,10
1649,852150209946,105,7,Mouse,17.767725192875037,10
1653,852626928128,105,7,Mouse,7.532022069515955,10
1773,911029371665,105,7,Mouse,5.057381082423493,10
1793,915339582134,105,7,Mouse,5.261071743218347,10
1833,933626258280,105,7,Mouse,6.962412950045258,10
1841,94212257303,105,7,Mouse,87.00627847409027,10
1933,99897861946,105,7,Mouse,14.972609186364576,10
5,108424307545,110,8,Mouse,9.513927767880435,10
41,132109080906,110,8,Mouse,4.902709274668541,10
57,140384659403,110,8,Mouse,10.511174644953385,10
141,186217949958,110,8,Mouse,12.255959722016277,10
181,211445384891,110,8,Mouse,16.138307380083663,10
201,220885766670,110,8,Mouse,11.608850289658225,10
253,245556890498,110,8,Mouse,11.704741366447506,10
273,25723101804,110,8,Mouse,6.364549929820707,10
301,264130884315,110,8,Mouse,14.573929988686697,10
317,277495261980,110,8,Mouse,10.260457951233521,10
345,288731469074,110,8,Mouse,148.62170679515634,10
437,334186456864,110,8,Mouse,12.70871037032942,10
481,35938706947,110,8,Mouse,39.83625305663891,10
529,37822414888,110,8,Mouse,4.6523435326952365,10
661,448933199979,110,8,Mouse,7.408672721380016,10
761,484121365239,110,8,Mouse,15.084521684020629,10
793,49237847328,110,8,Mouse,21.982659252738998,10
869,525743780657,110,8,Mouse,12.149886313002117,10
909,536445911973,110,8,Mouse,17.933381283425135,10
929,549097653944,110,8,Mouse,256.4718765368593,10
957,555482115829,110,8,Mouse,8.617944166928474,10
1133,637138033052,110,8,Mouse,16.4887604540238,10
1233,67981741856,110,8,Mouse,5.7168777212383235,10
1293,708731377264,110,8,Mouse,6.387579472646057,10
1337,724549951264,110,8,Mouse,18.71860837193178,10
1357,735366842709,110,8,Mouse,60.51849897024914,10
1481,786308519775,110,8,Mouse,28.695874758205523,10
1729,883556332206,110,8,Mouse,9.904984145837044,10
1757,897928518708,110,8,Mouse,14.277385591781076,10
1825,929164172383,110,8,Mouse,14.03451673687906,10
122,172440417576,115,7,Mouse,8.339230022619432,10
362,295092569896,115,7,Mouse,25.057472020862132,10
370,300018938491,115,7,Mouse,8.453949229315741,10
398,314153794897,115,7,Mouse,18.106205578635514,10
514,372902434784,115,7,Mouse,129.98051009943876,10
598,412116680061,115,7,Mouse,44.44511414857088,10
630,426775530911,115,7,Mouse,27.529972868769935,10
686,455411954782,115,7,Mouse,93.18355356977365,10
754,482715387130,115,7,Mouse,68.74029718227841,10
890,529356644721,115,7,Mouse,17.97463543102784,10
918,538891392759,115,7,Mouse,12.34707431940549,10
1026,588954061502,115,7,Mouse,186.9039283454629,10
1126,630191511008,115,7,Mouse,10.279476155612993,10
1154,650598146952,115,7,Mouse,28.40763071009112,10
1546,813273714622,115,7,Mouse,12.915101634617171,10
1586,826551196165,115,7,Mouse,3.9119366993417115,10
1638,84703686414,115,7,Mouse,16.932214350583077,10
1646,851634270977,115,7,Mouse,9.81435644819516,10
1650,852150209946,115,7,Mouse,30.092810191302405,10
1654,852626928128,115,7,Mouse,10.54377498957526,10
1774,911029371665,115,7,Mouse,7.2322088148151265,10
1794,915339582134,115,7,Mouse,6.2255030397446465,10
1834,933626258280,115,7,Mouse,3.4009264596854387,10
1842,94212257303,115,7,Mouse,83.12352484859278,10
1934,99897861946,115,7,Mouse,5.325334580653522,10
6,108424307545,120,8,Mouse,9.14848283310809,10
42,132109080906,120,8,Mouse,6.790639697771981,10
58,140384659403,120,8,Mouse,39.853463570770025,10
142,186217949958,120,8,Mouse,17.669161390000475,10
182,211445384891,120,8,Mouse,11.9268810651892,10
202,220885766670,120,8,Mouse,46.360919819097624,10
254,245556890498,120,8,Mouse,18.080023684628994,10
274,25723101804,120,8,Mouse,6.68470638834968,10
302,264130884315,120,8,Mouse,10.156338567335359,10
318,277495261980,120,8,Mouse,6.581994516464025,10
346,288731469074,120,8,Mouse,144.14024983599168,10
438,334186456864,120,8,Mouse,7.818818673184998,10
482,35938706947,120,8,Mouse,91.0951289547299,10
530,37822414888,120,8,Mouse,6.362589087167858,10
662,448933199979,120,8,Mouse,3.9499198953138515,10
762,484121365239,120,8,Mouse,16.90224025599274,10
794,49237847328,120,8,Mouse,16.43093929280835,10
870,525743780657,120,8,Mouse,115.8680016848421,10
910,536445911973,120,8,Mouse,12.79749992321398,10
930,549097653944,120,8,Mouse,8.593806336268349,10
958,555482115829,120,8,Mouse,6.51325035919253,10
1134,637138033052,120,8,Mouse,17.030026521503107,10
1234,67981741856,120,8,Mouse,5.309387668224578,10
1294,708731377264,120,8,Mouse,5.881549648945534,10
1338,724549951264,120,8,Mouse,14.683567315138205,10
1358,735366842709,120,8,Mouse,31.709106138784875,10
1482,786308519775,120,8,Mouse,11.97915809129533,10
1730,883556332206,120,8,Mouse,8.651482358664053,10
1758,897928518708,120,8,Mouse,9.462727097134158,10
1826,929164172383,120,8,Mouse,19.344604764210626,10
123,172440417576,125,7,Mouse,9.584440393257832,10
363,295092569896,125,7,Mouse,13.345250905041375,10
371,300018938491,125,7,Mouse,14.413990116073027,10
399,314153794897,125,7,Mouse,18.746021094104897,10
515,372902434784,125,7,Mouse,130.5955792005272,10
599,412116680061,125,7,Mouse,86.11674071063715,10
631,426775530911,125,7,Mouse,12.316095240717566,10
687,455411954782,125,7,Mouse,27.112057760262285,10
755,482715387130,125,7,Mouse,9.091458577579111,10
891,529356644721,125,7,Mouse,8.38295177398503,10
919,538891392759,125,7,Mouse,9.221455004219969,10
1027,588954061502,125,7,Mouse,101.33766878910555,10
1127,630191511008,125,7,Mouse,8.990058251072298,10
1155,650598146952,125,7,Mouse,30.35267347939315,10
1547,813273714622,125,7,Mouse,5.715582935204762,10
1587,826551196165,125,7,Mouse,5.052900951363595,10
1639,84703686414,125,7,Mouse,10.429485924437587,10
1647,851634270977,125,7,Mouse,13.797294375368356,10
1651,852150209946,125,7,Mouse,8.509924617791095,10
1655,852626928128,125,7,Mouse,6.852804229565871,10
1775,911029371665,125,7,Mouse,10.535312119325194,10
1795,915339582134,125,7,Mouse,9.77251804164651,10
1835,933626258280,125,7,Mouse,7.410314998782593,10
1843,94212257303,125,7,Mouse,82.35383236612104,10
1935,99897861946,125,7,Mouse,14.81436742062698,10
7,108424307545,130,8,Mouse,3.5875730685469596,10
43,132109080906,130,8,Mouse,7.1385721193441976,10
59,140384659403,130,8,Mouse,14.926185618003478,10
143,186217949958,130,8,Mouse,11.462080721647443,10
183,211445384891,130,8,Mouse,6.947517870234033,10
203,220885766670,130,8,Mouse,19.84480056685827,10
255,245556890498,130,8,Mouse,10.834135104438884,10
275,25723101804,130,8,Mouse,6.163277021611713,10
303,264130884315,130,8,Mouse,12.726677312904608,10
319,277495261980,130,8,Mouse,7.355360487377686,10
347,288731469074,130,8,Mouse,133.69490132784225,10
439,334186456864,130,8,Mouse,13.728775061994089,10
483,35938706947,130,8,Mouse,16.071395145570914,10
531,37822414888,130,8,Mouse,3.7747842942471874,10
663,448933199979,130,8,Mouse,6.955663499206935,10
763,484121365239,130,8,Mouse,20.84791779070374,10
795,49237847328,130,8,Mouse,15.49578541039673,10
871,525743780657,130,8,Mouse,25.529347738951813,10
911,536445911973,130,8,Mouse,41.65991479548315,10
931,549097653944,130,8,Mouse,10.369330818734916,10
959,555482115829,130,8,Mouse,6.396502270693735,10
1135,637138033052,130,8,Mouse,20.77848870213749,10
1235,67981741856,130,8,Mouse,7.707143695451641,10
1295,708731377264,130,8,Mouse,4.224344359452581,10
1339,724549951264,130,8,Mouse,16.80371729686666,10
1359,735366842709,130,8,Mouse,19.11538576788433,10
1483,786308519775,130,8,Mouse,51.82201323537615,10
1731,883556332206,130,8,Mouse,9.36348552139317,10
1759,897928518708,130,8,Mouse,6.306828509008201,10
1827,929164172383,130,8,Mouse,16.733495677174066,10
188,214060187805,135,9,Mouse,9.62759326526278,10
204,230769543210,135,9,Mouse,5.379794396684524,10
256,247101632412,135,9,Mouse,8.765362035651519,10
348,290626679547,135,9,Mouse,17.546296970492417,10
440,33616929547,135,9,Mouse,14.55194404142779,10
588,408276378177,135,9,Mouse,12.784781406094574,10
612,418817504309,135,9,Mouse,119.40166143525306,10
632,427979396888,135,9,Mouse,7.746649755456647,10
664,450251729693,135,9,Mouse,7.798084522562932,10
672,451075873570,135,9,Mouse,22.317541772050422,10
744,479406978469,135,9,Mouse,10.540239813427611,10
756,482947064097,135,9,Mouse,13.102388777855849,10
772,488179284147,135,9,Mouse,6.628003192939291,10
900,530454018851,135,9,Mouse,11.274167242705918,10
1076,611182001186,135,9,Mouse,19.759031559237375,10
1128,631329533178,135,9,Mouse,17.735734411311554,10
1252,689640711294,135,9,Mouse,8.837066544014078,10
1376,747798201628,135,9,Mouse,10.337729854464436,10
1564,821109032956,135,9,Mouse,8.071191750084235,10
1600,831461226101,135,9,Mouse,38.64602433446697,10
1608,836667074589,135,9,Mouse,9.407777808302944,10
1612,836677602492,135,9,Mouse,15.583575937383332,10
1628,842916191322,135,9,Mouse,7.99527307435586,10
1664,857258294243,135,9,Mouse,15.137213332754015,10
1668,863045202801,135,9,Mouse,17.91363027985638,10
1700,87299142964,135,9,Mouse,52.33219048091232,10
1836,934420693200,135,9,Mouse,8.420099325302857,10
1852,942895571934,135,9,Mouse,10.5925615854458,10
1856,945312269032,135,9,Mouse,5.211164677035499,10
1872,952949011931,135,9,Mouse,12.338969165758044,10
1896,982415887992,135,9,Mouse,5.119926538770721,10
36,132102677831,140,10,Mouse,8.172859896176531,10
108,16847613267,140,10,Mouse,17.90744431648965,10
132,183824516134,140,10,Mouse,26.54083602701542,10
420,326031055534,140,10,Mouse,4.48240354781004,10
476,357323471689,140,10,Mouse,14.15044257095671,10
488,366712725954,140,10,Mouse,11.41524556099186,10
572,399793741991,140,10,Mouse,6.849629141579394,10
592,409510251833,140,10,Mouse,27.26512258304793,10
692,460031946655,140,10,Mouse,9.787697086763371,10
892,529569773934,140,10,Mouse,9.620271040991026,10
948,554783556843,140,10,Mouse,82.09807447829691,10
1144,644298611907,140,10,Mouse,11.745256863196023,10
1172,65927738090,140,10,Mouse,12.908874674053475,10
1248,688420796301,140,10,Mouse,9.807613580117586,10
1316,713283016113,140,10,Mouse,7.5063484750993945,10
1348,730041648726,140,10,Mouse,19.262632395338393,10
1388,749614232918,140,10,Mouse,8.961591991825763,10
1400,75201456900,140,10,Mouse,9.885251459562662,10
1408,753638975787,140,10,Mouse,7.720583560980149,10
1488,78828420490,140,10,Mouse,10.204480101646793,10
1508,801419172901,140,10,Mouse,7.4241702853763005,10
1512,801640937104,140,10,Mouse,16.330051676645336,10
1528,804923957446,140,10,Mouse,7.7719806650976375,10
1580,825555997667,140,10,Mouse,20.91913241259651,10
1684,868766423314,140,10,Mouse,90.92839547418001,10
1752,89758134912,140,10,Mouse,24.701482523395,10
1812,925397637533,140,10,Mouse,10.479250728878894,10
189,214060187805,145,9,Mouse,13.654592889806162,10
205,230769543210,145,9,Mouse,4.464354999430925,10
257,247101632412,145,9,Mouse,16.676594560295165,10
349,290626679547,145,9,Mouse,16.177283122839526,10
441,33616929547,145,9,Mouse,10.269961950218118,10
589,408276378177,145,9,Mouse,9.375788381787125,10
613,418817504309,145,9,Mouse,5.569812301571405,10
633,427979396888,145,9,Mouse,5.3236988841130675,10
665,450251729693,145,9,Mouse,9.488600730046151,10
673,451075873570,145,9,Mouse,10.508685373115233,10
745,479406978469,145,9,Mouse,87.5178148795041,10
757,482947064097,145,9,Mouse,8.098580990635813,10
773,488179284147,145,9,Mouse,11.907639886463011,10
901,530454018851,145,9,Mouse,12.039129183547113,10
1077,611182001186,145,9,Mouse,16.118539459438413,10
1129,631329533178,145,9,Mouse,19.175954087696567,10
1253,689640711294,145,9,Mouse,8.3964865070439,10
1377,747798201628,145,9,Mouse,14.891746814349291,10
1565,821109032956,145,9,Mouse,11.190404911736428,10
1601,831461226101,145,9,Mouse,101.30704473644681,10
1609,836667074589,145,9,Mouse,8.419378653558347,10
1613,836677602492,145,9,Mouse,16.651072859149462,10
1629,842916191322,145,9,Mouse,8.705609643200516,10
1665,857258294243,145,9,Mouse,6.117279870009429,10
1669,863045202801,145,9,Mouse,17.052887462206886,10
1701,87299142964,145,9,Mouse,20.44798779529823,10
1837,934420693200,145,9,Mouse,8.402293235065496,10
1853,942895571934,145,9,Mouse,8.264749163059818,10
1857,945312269032,145,9,Mouse,9.61457257132406,10
1873,952949011931,145,9,Mouse,22.493150400269254,10
1897,982415887992,145,9,Mouse,5.194788966501905,10
37,132102677831,150,10,Mouse,11.818484692355788,10
109,16847613267,150,10,Mouse,39.38603947299957,10
133,183824516134,150,10,Mouse,15.463441147524213,10
421,326031055534,150,10,Mouse,5.555007665803706,10
477,357323471689,150,10,Mouse,8.662679119547708,10
489,366712725954,150,10,Mouse,9.161364350649322,10
573,399793741991,150,10,Mouse,22.366975475859928,10
593,409510251833,150,10,Mouse,66.44976504374863,10
693,460031946655,150,10,Mouse,29.946766856634813,10
893,529569773934,150,10,Mouse,15.141703312872046,10
949,554783556843,150,10,Mouse,73.10425068895917,10
1145,644298611907,150,10,Mouse,14.425431303830047,10
1173,65927738090,150,10,Mouse,44.18952700538351,10
1249,688420796301,150,10,Mouse,16.01930862526311,10
1317,713283016113,150,10,Mouse,8.189636678919179,10
1349,730041648726,150,10,Mouse,12.078424405681888,10
1389,749614232918,150,10,Mouse,8.653288247542182,10
1401,75201456900,150,10,Mouse,9.653899293082038,10
1409,753638975787,150,10,Mouse,7.8050903447539834,10
1489,78828420490,150,10,Mouse,7.130125028326982,10
1509,801419172901,150,10,Mouse,10.785212868112374,10
1513,801640937104,150,10,Mouse,43.46513634336065,10
1529,804923957446,150,10,Mouse,44.7416648835461,10
1581,825555997667,150,10,Mouse,21.712268676869712,10
1685,868766423314,150,10,Mouse,148.37495879086106,10
1753,89758134912,150,10,Mouse,16.260616035092788,10
1813,925397637533,150,10,Mouse,7.606197441244504,10
190,214060187805,155,9,Mouse,11.759145162748931,10
206,230769543210,155,9,Mouse,6.884974669652822,10
258,247101632412,155,9,Mouse,12.693037233853275,10
350,290626679547,155,9,Mouse,11.686002812562862,10
442,33616929547,155,9,Mouse,9.22921688153873,10
590,408276378177,155,9,Mouse,12.071182739704145,10
614,418817504309,155,9,Mouse,86.55694210094056,10
634,427979396888,155,9,Mouse,6.317024339237921,10
666,450251729693,155,9,Mouse,5.188550001115266,10
674,451075873570,155,9,Mouse,10.926307671511028,10
746,479406978469,155,9,Mouse,7.134303074942501,10
758,482947064097,155,9,Mouse,3.9155995401887673,10
774,488179284147,155,9,Mouse,11.96200775822279,10
902,530454018851,155,9,Mouse,13.103829646572002,10
1078,611182001186,155,9,Mouse,13.403630981590204,10
1130,631329533178,155,9,Mouse,86.40743689170895,10
1254,689640711294,155,9,Mouse,9.104225589099391,10
1378,747798201628,155,9,Mouse,10.564716204760066,10
1566,821109032956,155,9,Mouse,20.170394693868232,10
1602,831461226101,155,9,Mouse,23.647535155645052,10
1610,836667074589,155,9,Mouse,9.581063822984184,10
1614,836677602492,155,9,Mouse,50.73920790570373,10
1630,842916191322,155,9,Mouse,15.227223774448516,10
1666,857258294243,155,9,Mouse,12.61790476892061,10
1670,863045202801,155,9,Mouse,20.316352627437038,10
1702,87299142964,155,9,Mouse,31.27600174693952,10
1838,934420693200,155,9,Mouse,6.835658822659813,10
1854,942895571934,155,9,Mouse,9.50262901312683,10
1858,945312269032,155,9,Mouse,7.885628185948849,10
1874,952949011931,155,9,Mouse,81.60361378696935,10
1898,982415887992,155,9,Mouse,7.070483097699153,10
38,132102677831,160,10,Mouse,15.708290760262528,10
110,16847613267,160,10,Mouse,20.888370769048095,10
134,183824516134,160,10,Mouse,13.410004073728926,10
422,326031055534,160,10,Mouse,4.960292453734761,10
478,357323471689,160,10,Mouse,9.606391694393878,10
490,366712725954,160,10,Mouse,14.549498484653006,10
574,399793741991,160,10,Mouse,6.201014076184465,10
