ppid,clamp_magnitude,raw_signed_baseline_bias,signed_clamp_angle,target_clamp_sign,pointer
748730017803,25,3.9256179809570257,25.0,1,Mouse
748730017803,35,-6.461872863769533,35.0,1,Mouse
748730017803,45,16.739540100097656,45.0,1,Mouse
749603402102,140,-1.177862548828125,140.0,1,Trackpad
749603402102,150,-2.502432250976568,150.0,1,Trackpad
749603402102,160,-2.297007751464844,160.0,1,Trackpad
749603402102,170,13.83441390991211,170.0,1,Trackpad
749614232918,140,6.590180969238281,-140.0,-1,Mouse
749614232918,150,5.891968154907228,-150.0,-1,Mouse
749614232918,160,0.8715545654296817,-160.0,-1,Mouse
749614232918,170,-5.566975402832031,-170.0,-1,Mouse
750330077949,95,12.164877319335933,95.0,1,Trackpad
750330077949,105,0.015493774414065343,105.0,1,Trackpad
750330077949,115,9.126700973510744,115.0,1,Trackpad
750330077949,125,11.427273559570311,125.0,1,Trackpad
750626990804,2,-6.806481933593746,-2.0,-1,Trackpad
750626990804,4,7.9683563232421815,-4.0,-1,Trackpad
750626990804,6,8.141869735717773,-6.0,-1,Trackpad
750626990804,8,-7.0126480102539,-8.0,-1,Trackpad
75201456900,140,-1.8922302246093767,140.0,1,Mouse
75201456900,150,-7.409684753417983,150.0,1,Mouse
75201456900,160,2.106338500976562,160.0,1,Mouse
75201456900,170,-2.9000514984130854,170.0,1,Mouse
75254959287,3,-3.5464309692382754,3.0,1,Trackpad
75254959287,5,3.3472900390625,5.0,1,Trackpad
75254959287,7,8.041009521484375,7.0,1,Trackpad
75254959287,10,-3.4051082611083983,10.0,1,Trackpad
753638975787,140,-3.1444122314453153,-140.0,-1,Mouse
753638975787,150,-3.6181182861328116,-150.0,-1,Mouse
753638975787,160,5.775906372070301,-160.0,-1,Mouse
753638975787,170,1.0508003234863281,-170.0,-1,Mouse
754786406643,2,6.685125732421875,2.0,1,Mouse
754786406643,4,1.9515689849853513,4.0,1,Mouse
754786406643,6,5.860643005371083,6.0,1,Mouse
754786406643,8,5.557748413085937,8.0,1,Mouse
75524589512,55,1.596734619140625,-55.0,-1,Trackpad
75524589512,65,6.70677490234375,-65.0,-1,Trackpad
75524589512,75,-0.2367950439453125,-75.0,-1,Trackpad
75524589512,85,-4.307595825195324,-85.0,-1,Trackpad
756482156459,2,-2.1238861083984433,2.0,1,Trackpad
756482156459,4,-5.5015632629394515,4.0,1,Trackpad
756482156459,6,-0.41257667541503906,6.0,1,Trackpad
756482156459,8,3.507646179199219,8.0,1,Trackpad
75729007134,60,15.603857421874995,60.0,1,Trackpad
75729007134,70,-1.0612785339355455,70.0,1,Trackpad
75729007134,80,3.131692504882807,80.0,1,Trackpad
75729007134,90,27.391551971435547,90.0,1,Trackpad
758610083023,3,1.7504989624023424,-3.0,-1,Trackpad
758610083023,5,15.018415832519532,-5.0,-1,Trackpad
758610083023,7,9.67269287109375,-7.0,-1,Trackpad
758610083023,10,-4.611665344238279,-10.0,-1,Trackpad
759023618418,135,8.935360717773431,-135.0,-1,Trackpad
759023618418,145,-4.748853874206542,-145.0,-1,Trackpad
759023618418,155,-9.378469848632813,-155.0,-1,Trackpad
759023618418,165,-1.0251632690429688,-165.0,-1,Trackpad
760820905212,2,8.691783142089843,-2.0,-1,Trackpad
760820905212,4,-4.6008636474609315,-4.0,-1,Trackpad
760820905212,6,-11.104788970947265,-6.0,-1,Trackpad
760820905212,8,9.249978637695312,-8.0,-1,Trackpad
761518668150,2,3.5727844238281192,-2.0,-1,Mouse
761518668150,4,-18.78326873779297,-4.0,-1,Mouse
761518668150,6,5.278038406372069,-6.0,-1,Mouse
761518668150,8,9.262547302246094,-8.0,-1,Mouse
764955634018,3,2.7020172119140624,3.0,1,Mouse
764955634018,5,5.360574340820312,5.0,1,Mouse
764955634018,7,4.162290191650391,7.0,1,Mouse
764955634018,10,12.576168823242181,10.0,1,Mouse
767939159879,15,-10.388827514648437,15.0,1,Mouse
767939159879,25,9.639516448974609,25.0,1,Mouse
767939159879,35,-18.72364807128907,35.0,1,Mouse
767939159879,45,-9.281743621826175,45.0,1,Mouse
769001317210,20,-17.970772743225094,20.0,1,Mouse
769001317210,30,-14.918873596191409,30.0,1,Mouse
769001317210,40,-14.788638305664069,40.0,1,Mouse
769001317210,50,-18.048291015625,50.0,1,Mouse
774480707012,15,3.418605804443362,-15.0,-1,Mouse
774480707012,25,-11.164939880371097,-25.0,-1,Mouse
774480707012,35,-5.902597045898455,-35.0,-1,Mouse
774480707012,45,-16.341932106018067,-45.0,-1,Mouse
777654116973,20,-10.049162292480464,-20.0,-1,Trackpad
777654116973,30,12.205149459838868,-30.0,-1,Trackpad
777654116973,40,4.687321472167969,-40.0,-1,Trackpad
777654116973,50,5.150390624999995,-50.0,-1,Trackpad
780990068335,20,-6.656253051757815,-20.0,-1,Trackpad
780990068335,30,9.622616577148438,-30.0,-1,Trackpad
780990068335,40,6.3353271484375,-40.0,-1,Trackpad
780990068335,50,-7.400283622741698,-50.0,-1,Trackpad
781632843660,3,20.88621978759765,-3.0,-1,Mouse
781632843660,5,-8.743122863769539,-5.0,-1,Mouse
781632843660,7,-6.199578762054443,-7.0,-1,Mouse
781632843660,10,-11.225506591796876,-10.0,-1,Mouse
782467008568,55,-0.6640914916992188,-55.0,-1,Trackpad
782467008568,65,1.3036987304687444,-65.0,-1,Trackpad
782467008568,75,-5.670852661132821,-75.0,-1,Trackpad
782467008568,85,3.8434165954589843,-85.0,-1,Trackpad
785879140021,2,5.239978790283204,-2.0,-1,Trackpad
785879140021,4,-2.980261230468748,-4.0,-1,Trackpad
785879140021,6,-3.0765441894531307,-6.0,-1,Trackpad
785879140021,8,-8.28614196777345,-8.0,-1,Trackpad
786308519775,100,-4.975318908691406,100.0,1,Mouse
786308519775,110,-5.108839416503909,110.0,1,Mouse
786308519775,120,-3.101487731933594,120.0,1,Mouse
786308519775,130,11.98411979675293,130.0,1,Mouse
787634621141,15,-5.404019165039066,15.0,1,Mouse
787634621141,25,-6.023785400390631,25.0,1,Mouse
787634621141,35,8.539140319824218,35.0,1,Mouse
787634621141,45,-18.68962402343751,45.0,1,Mouse
78828420490,140,-18.311698150634765,-140.0,-1,Mouse
78828420490,150,-5.711367797851568,-150.0,-1,Mouse
78828420490,160,-1.9242252349853513,-160.0,-1,Mouse
78828420490,170,-13.18231201171876,-170.0,-1,Mouse
788534438470,3,-3.177734375,-3.0,-1,Trackpad
788534438470,5,-13.868756103515626,-5.0,-1,Trackpad
788534438470,7,14.119630432128906,-7.0,-1,Trackpad
788534438470,10,-6.939403533935549,-10.0,-1,Trackpad
789176471764,85,-1.572058868408203,-85.0,-1,Mouse
794821160379,135,-11.18038024902344,-135.0,-1,Trackpad
794821160379,145,7.516958618164063,-145.0,-1,Trackpad
794821160379,155,-6.932048416137694,-155.0,-1,Trackpad
794821160379,165,2.189080810546875,-165.0,-1,Trackpad
797606508946,15,-9.701182556152347,15.0,1,Mouse
797606508946,25,-8.456128692626953,25.0,1,Mouse
797606508946,35,-7.450279235839844,35.0,1,Mouse
797606508946,45,-6.113803100585938,45.0,1,Mouse
801419172901,140,-0.6130950927734375,-140.0,-1,Mouse
801419172901,150,4.262258911132813,-150.0,-1,Mouse
801419172901,160,-0.6471878051757841,-160.0,-1,Mouse
801419172901,170,-1.5153793334960937,-170.0,-1,Mouse
801640937104,140,-12.7509033203125,-140.0,-1,Mouse
801640937104,150,-13.76699523925782,-150.0,-1,Mouse
801640937104,160,-10.506705474853517,-160.0,-1,Mouse
801640937104,170,-14.09450855255127,-170.0,-1,Mouse
802470273105,7,-35.506536865234374,7.0,1,Trackpad
803522135131,2,-5.332542991638183,-2.0,-1,Mouse
803522135131,4,-6.984748840332031,-4.0,-1,Mouse
803522135131,6,3.426618957519531,-6.0,-1,Mouse
803522135131,8,3.4147247314453066,-8.0,-1,Mouse
804624028969,60,-1.0395523071289006,60.0,1,Mouse
804624028969,70,16.313280487060545,70.0,1,Mouse
804624028969,80,-8.395809173583988,80.0,1,Mouse
804624028969,90,-10.618838500976569,90.0,1,Mouse
804923957446,140,15.719758224487304,140.0,1,Mouse
804923957446,150,6.463481521606445,150.0,1,Mouse
804923957446,160,-16.954676818847656,160.0,1,Mouse
804923957446,170,20.629986572265626,170.0,1,Mouse
808518082136,55,0.9168434143066406,55.0,1,Trackpad
808518082136,65,13.083251953124995,65.0,1,Trackpad
808518082136,75,-12.169754028320316,75.0,1,Trackpad
808518082136,85,-6.090142059326171,85.0,1,Trackpad
810153302503,140,11.349124145507812,-140.0,-1,Trackpad
810153302503,150,1.8502136230468722,-150.0,-1,Trackpad
810153302503,160,-7.312734985351563,-160.0,-1,Trackpad
810153302503,170,6.11202735900879,-170.0,-1,Trackpad
812418627319,60,0.08535766601561931,-60.0,-1,Mouse
812418627319,70,-7.010019874572755,-70.0,-1,Mouse
812418627319,80,-1.7178260803222662,-80.0,-1,Mouse
812418627319,90,-7.640629577636721,-90.0,-1,Mouse
813273714622,95,-9.015572357177735,95.0,1,Mouse
813273714622,105,-7.1294311523437655,105.0,1,Mouse
813273714622,115,-7.133628273010254,115.0,1,Mouse
813273714622,125,8.948179626464846,125.0,1,Mouse
81350229447,15,0.3932586669921818,15.0,1,Trackpad
81350229447,25,7.684848022460926,25.0,1,Trackpad
81350229447,35,1.9186531066894545,35.0,1,Trackpad
81350229447,45,1.072072601318361,45.0,1,Trackpad
814708099700,55,-3.9830806732177733,55.0,1,Trackpad
814708099700,65,14.175225830078125,65.0,1,Trackpad
814708099700,75,8.305322265625,75.0,1,Trackpad
814708099700,85,-9.41480407714844,85.0,1,Trackpad
818668159889,3,-1.5822496414184564,3.0,1,Mouse
818668159889,5,4.556165313720703,5.0,1,Mouse
818668159889,7,6.7283447265624945,7.0,1,Mouse
818668159889,10,-5.717337036132818,10.0,1,Mouse
81991281593,100,13.370371627807618,100.0,1,Trackpad
81991281593,110,11.198605346679688,110.0,1,Trackpad
81991281593,120,15.175613403320312,120.0,1,Trackpad
81991281593,130,-8.884713745117187,130.0,1,Trackpad
821109032956,135,-17.48057084083557,135.0,1,Mouse
821109032956,145,-8.652066040039063,145.0,1,Mouse
821109032956,155,-1.485244750976569,155.0,1,Mouse
821109032956,165,-34.508304595947266,165.0,1,Mouse
822205019881,2,4.091012573242187,2.0,1,Mouse
822205019881,4,-5.780859375000003,4.0,1,Mouse
822205019881,6,-4.800302314758301,6.0,1,Mouse
822205019881,8,7.801136779785156,8.0,1,Mouse
822554411599,15,-2.5758087158203127,15.0,1,Mouse
822554411599,25,-2.882133102416992,25.0,1,Mouse
822554411599,35,-9.404605102539062,35.0,1,Mouse
822554411599,45,-13.402967834472658,45.0,1,Mouse
823657240718,135,-12.879071044921876,135.0,1,Trackpad
823657240718,145,6.842974853515625,145.0,1,Trackpad
823657240718,155,-10.80635051727295,155.0,1,Trackpad
823657240718,165,-1.595562744140625,165.0,1,Trackpad
825555997667,140,1.5004425048828067,140.0,1,Mouse
825555997667,150,0.13246154785156392,150.0,1,Mouse
825555997667,160,1.9832077026367174,160.0,1,Mouse
825555997667,170,-3.888041687011716,170.0,1,Mouse
826551196165,95,-6.386204528808593,95.0,1,Mouse
826551196165,105,4.632606506347654,105.0,1,Mouse
826551196165,115,9.46783447265625,115.0,1,Mouse
826551196165,125,1.275401306152344,125.0,1,Mouse
828356987563,135,-12.4998291015625,135.0,1,Trackpad
828356987563,145,21.75386962890625,145.0,1,Trackpad
828356987563,155,-15.836711120605468,155.0,1,Trackpad
828356987563,165,15.512979507446289,165.0,1,Trackpad
830310877645,60,5.7027847290038975,-60.0,-1,Mouse
830310877645,70,-6.46990966796875,-70.0,-1,Mouse
830310877645,80,-0.0037639617919920988,-80.0,-1,Mouse
830310877645,90,-3.2071136474609374,-90.0,-1,Mouse
830764988902,140,14.028699493408203,140.0,1,Trackpad
830764988902,150,-2.286196899414068,150.0,1,Trackpad
830764988902,160,1.8451774597167983,160.0,1,Trackpad
830764988902,170,-3.3473449707031278,170.0,1,Trackpad
831461226101,135,-10.53957824707031,135.0,1,Mouse
831461226101,145,-8.456547546386721,145.0,1,Mouse
831461226101,155,-1.8159286499023435,155.0,1,Mouse
831461226101,165,3.7283424377441414,165.0,1,Mouse
836360013578,55,-4.212805175781256,-55.0,-1,Mouse
836360013578,65,-23.200552678108217,-65.0,-1,Mouse
836360013578,75,-20.04537363052368,-75.0,-1,Mouse
836360013578,85,12.634343719482423,-85.0,-1,Mouse
836667074589,135,-0.4394836425781191,-135.0,-1,Mouse
836667074589,145,-5.020913696289068,-145.0,-1,Mouse
836667074589,155,-3.4499885559082015,-155.0,-1,Mouse
836667074589,165,7.719385528564452,-165.0,-1,Mouse
836677602492,135,-16.816844320297243,135.0,1,Mouse
836677602492,145,-3.6555236816406307,145.0,1,Mouse
836677602492,155,-19.544161224365233,155.0,1,Mouse
836677602492,165,-20.696873474121087,165.0,1,Mouse
837611209368,60,-13.864540100097685,60.0,1,Trackpad
837611209368,70,13.378610229492182,70.0,1,Trackpad
837611209368,80,-7.322753906249998,80.0,1,Trackpad
837611209368,90,6.195797729492187,90.0,1,Trackpad
837816405575,100,13.639959716796875,-100.0,-1,Trackpad
837816405575,110,-8.613325500488278,-110.0,-1,Trackpad
837816405575,120,-5.803752136230469,-120.0,-1,Trackpad
837816405575,130,-1.3960079193115242,-130.0,-1,Trackpad
841781280934,3,3.636961746215821,-3.0,-1,Trackpad
841781280934,5,15.247471618652344,-5.0,-1,Trackpad
841781280934,7,22.579940795898438,-7.0,-1,Trackpad
841781280934,10,-11.43584747314452,-10.0,-1,Trackpad
842916191322,135,-9.28780212402344,135.0,1,Mouse
842916191322,145,-7.951095962524414,145.0,1,Mouse
842916191322,155,7.448925781249988,155.0,1,Mouse
842916191322,165,-2.7287895202636703,165.0,1,Mouse
843157436931,55,-14.768572998046874,-55.0,-1,Mouse
843157436931,65,-13.299786376953126,-65.0,-1,Mouse
843157436931,75,-4.666687011718748,-75.0,-1,Mouse
843157436931,85,-14.987444305419922,-85.0,-1,Mouse
84703686414,95,-29.51434631347656,95.0,1,Mouse
84703686414,105,-38.62808256745338,105.0,1,Mouse
84703686414,115,-26.351846313476567,115.0,1,Mouse
84703686414,125,-5.771141815185549,125.0,1,Mouse
850329221459,95,-4.276463317871094,95.0,1,Trackpad
850329221459,105,8.406327438354491,105.0,1,Trackpad
850329221459,115,5.79522705078125,115.0,1,Trackpad
850329221459,125,8.572164916992188,125.0,1,Trackpad
851634270977,95,-18.537254524230956,-95.0,-1,Mouse
851634270977,105,-3.0604385375976535,-105.0,-1,Mouse
851634270977,115,6.623204040527341,-115.0,-1,Mouse
851634270977,125,2.5288711547851532,-125.0,-1,Mouse
852150209946,95,-4.1656768798828185,95.0,1,Mouse
852150209946,105,0.1588470458984375,105.0,1,Mouse
852150209946,115,1.6460735321044915,115.0,1,Mouse
852150209946,125,3.566926574707023,125.0,1,Mouse
852626928128,95,-12.864350891113281,-95.0,-1,Mouse
852626928128,105,3.0588500976562445,-105.0,-1,Mouse
852626928128,115,-7.473263549804685,-115.0,-1,Mouse
852626928128,125,-3.848479461669921,-125.0,-1,Mouse
853101398795,20,6.606454467773432,-20.0,-1,Trackpad
853101398795,30,-3.915962219238293,-30.0,-1,Trackpad
853101398795,40,7.645135498046875,-40.0,-1,Trackpad
853101398795,50,7.36442756652832,-50.0,-1,Trackpad
856257066596,3,2.8413055419921873,-3.0,-1,Trackpad
856257066596,5,2.7909713745117197,-5.0,-1,Trackpad
856257066596,7,-5.742939758300781,-7.0,-1,Trackpad
856257066596,10,-0.8776176452636719,-10.0,-1,Trackpad
857258294243,135,-8.583964157104493,135.0,1,Mouse
857258294243,145,-10.232603454589853,145.0,1,Mouse
857258294243,155,9.949011993408202,155.0,1,Mouse
857258294243,165,14.787313842773433,165.0,1,Mouse
863045202801,135,-12.681159210205069,-135.0,-1,Mouse
863045202801,145,-9.535047912597653,-145.0,-1,Mouse
863045202801,155,-7.273657226562506,-155.0,-1,Mouse
863045202801,165,-16.007405281066895,-165.0,-1,Mouse
863832141505,55,4.436457824707032,-55.0,-1,Trackpad
863832141505,65,4.995654296874994,-65.0,-1,Trackpad
863832141505,75,-3.4797332763671904,-75.0,-1,Trackpad
863832141505,85,-0.19984588623046867,-85.0,-1,Trackpad
865611255867,2,-3.1708976745605475,2.0,1,Trackpad
865611255867,4,5.099861145019531,4.0,1,Trackpad
865611255867,6,1.066604614257807,6.0,1,Trackpad
865611255867,8,-8.345222473144531,8.0,1,Trackpad
866262106690,55,9.803604125976557,55.0,1,Trackpad
866262106690,65,5.927401733398438,65.0,1,Trackpad
866262106690,75,0.2289070129394533,75.0,1,Trackpad
866262106690,85,-1.6371841430664147,85.0,1,Trackpad
868766423314,140,29.486366271972656,-140.0,-1,Mouse
868766423314,150,9.528323364257814,-150.0,-1,Mouse
868766423314,160,-21.7984848022461,-160.0,-1,Mouse
868766423314,170,35.75708084106445,-170.0,-1,Mouse
86995724355,20,3.1149044036865234,20.0,1,Mouse
86995724355,30,-5.298709869384763,30.0,1,Mouse
86995724355,40,1.3731597900390624,40.0,1,Mouse
86995724355,50,3.707037353515625,50.0,1,Mouse
871067946078,15,-9.948635482788085,-15.0,-1,Trackpad
871067946078,25,5.702047729492176,-25.0,-1,Trackpad
871067946078,35,-2.860060119628912,-35.0,-1,Trackpad
871067946078,45,11.371434020996091,-45.0,-1,Trackpad
871249367017,140,0.39138202667236366,140.0,1,Trackpad
871249367017,150,4.018975830078125,150.0,1,Trackpad
871249367017,160,-7.15306396484375,160.0,1,Trackpad
871249367017,170,-6.359677124023437,170.0,1,Trackpad
87299142964,135,-9.477658081054685,135.0,1,Mouse
87299142964,145,7.363401794433597,145.0,1,Mouse
87299142964,155,12.484943008422848,155.0,1,Mouse
87299142964,165,4.182582092285156,165.0,1,Mouse
875036525540,20,4.789160156249994,-20.0,-1,Trackpad
875036525540,30,2.048742675781251,-30.0,-1,Trackpad
875036525540,40,-1.8755386352539063,-40.0,-1,Trackpad
875036525540,50,-8.330871582031254,-50.0,-1,Trackpad
876915090018,95,16.039423370361327,95.0,1,Trackpad
876915090018,105,-12.428759002685553,105.0,1,Trackpad
876915090018,115,16.0660329222679,115.0,1,Trackpad
876915090018,125,-0.9160491943359375,125.0,1,Trackpad
879327289061,55,2.785580444335929,55.0,1,Mouse
879327289061,65,6.93129425048828,65.0,1,Mouse
879327289061,75,-12.055935668945324,75.0,1,Mouse
879327289061,85,7.025369644165041,85.0,1,Mouse
879490296822,135,5.191238403320307,135.0,1,Trackpad
879490296822,145,2.1407455444335937,145.0,1,Trackpad
879490296822,155,-4.643544006347651,155.0,1,Trackpad
879490296822,165,3.5448169708251944,165.0,1,Trackpad
881354056065,100,10.041804504394532,100.0,1,Trackpad
881354056065,110,-8.913206481933596,110.0,1,Trackpad
881354056065,120,-9.476734733581543,120.0,1,Trackpad
881354056065,130,18.060488891601562,130.0,1,Trackpad
881636635866,3,-8.64760055541992,-3.0,-1,Mouse
881636635866,5,12.422408294677728,-5.0,-1,Mouse
881636635866,7,-11.097239685058597,-7.0,-1,Mouse
881636635866,10,-5.1906426429748524,-10.0,-1,Mouse
883556332206,100,-7.1380737304687445,100.0,1,Mouse
883556332206,110,-3.1310455322265645,110.0,1,Mouse
883556332206,120,-3.479101943969728,120.0,1,Mouse
883556332206,130,-0.6583160400390626,130.0,1,Mouse
890093759633,20,0.2529184341430664,-20.0,-1,Mouse
890093759633,30,-5.6413726806640625,-30.0,-1,Mouse
890093759633,40,-3.8757431030273466,-40.0,-1,Mouse
890093759633,50,-0.12112731933593768,-50.0,-1,Mouse
890450031962,20,-2.9847564697265625,-20.0,-1,Trackpad
890450031962,30,-1.3005214691162101,-30.0,-1,Trackpad
890450031962,40,-0.123175048828125,-40.0,-1,Trackpad
890450031962,50,-5.775332641601565,-50.0,-1,Trackpad
891532907728,120,-35.62879180908203,-120.0,-1,Trackpad
894260352710,20,-0.7409561157226549,-20.0,-1,Trackpad
894260352710,30,-8.83388156890869,-30.0,-1,Trackpad
894260352710,40,-13.257263183593746,-40.0,-1,Trackpad
894260352710,50,-7.083377075195318,-50.0,-1,Trackpad
894596827216,20,0.46072998046875,-20.0,-1,Mouse
89758134912,140,-18.527401733398445,-140.0,-1,Mouse
89758134912,150,-22.417910766601565,-150.0,-1,Mouse
89758134912,160,-15.685239696502686,-160.0,-1,Mouse
89758134912,170,-14.81177139282227,-170.0,-1,Mouse
897928518708,100,-3.2784622192382806,100.0,1,Mouse
897928518708,110,-13.664436340332028,110.0,1,Mouse
897928518708,120,1.4014205932617188,120.0,1,Mouse
897928518708,130,6.044091796874994,130.0,1,Mouse
898031750461,100,7.794949340820315,100.0,1,Trackpad
898031750461,110,5.095129394531244,110.0,1,Trackpad
898031750461,120,-1.286067962646484,120.0,1,Trackpad
898031750461,130,0.34458923339843683,130.0,1,Trackpad
905631664907,100,2.248729705810547,100.0,1,Trackpad
905631664907,110,3.0119747161865242,110.0,1,Trackpad
905631664907,120,-10.169529724121086,120.0,1,Trackpad
905631664907,130,12.177014160156244,130.0,1,Trackpad
906737203476,60,1.9058540344238282,-60.0,-1,Trackpad
906737203476,70,1.9230484008789062,-70.0,-1,Trackpad
906737203476,80,0.6183670043945255,-80.0,-1,Trackpad
906737203476,90,5.27713012695312,-90.0,-1,Trackpad
911029371665,95,6.260115051269532,-95.0,-1,Mouse
911029371665,105,2.157424926757801,-105.0,-1,Mouse
911029371665,115,-0.8506807327270508,-115.0,-1,Mouse
911029371665,125,-8.383128356933591,-125.0,-1,Mouse
914010886568,95,-14.220393371582029,-95.0,-1,Trackpad
914010886568,105,6.3123512268066415,-105.0,-1,Trackpad
914010886568,115,-2.2428863525390623,-115.0,-1,Trackpad
914010886568,125,0.48038940429686916,-125.0,-1,Trackpad
914192695869,25,-2.2291589736938477,-25.0,-1,Trackpad
91524953255,95,-2.423655700683593,95.0,1,Trackpad
91524953255,105,24.259182739257813,105.0,1,Trackpad
91524953255,115,12.227452087402344,115.0,1,Trackpad
91524953255,125,-12.951704406738278,125.0,1,Trackpad
91531718848,55,-11.5384407043457,55.0,1,Mouse
91531718848,65,-21.858665466308587,65.0,1,Mouse
91531718848,75,-4.643112182617193,75.0,1,Mouse
91531718848,85,-11.892526531219483,85.0,1,Mouse
915339582134,95,-12.951669311523437,95.0,1,Mouse
915339582134,105,-0.273876953125,105.0,1,Mouse
915339582134,115,12.867837524414062,115.0,1,Mouse
915339582134,125,6.3336212158203065,125.0,1,Mouse
917476948583,15,12.404162597656244,-15.0,-1,Trackpad
917476948583,25,3.020531845092775,-25.0,-1,Trackpad
917476948583,35,2.435015869140611,-35.0,-1,Trackpad
917476948583,45,9.071908569335937,-45.0,-1,Trackpad
922666165279,15,9.774322509765625,-15.0,-1,Trackpad
922666165279,25,-5.439175415039062,-25.0,-1,Trackpad
922666165279,35,-6.205645561218262,-35.0,-1,Trackpad
922666165279,45,7.963320922851551,-45.0,-1,Trackpad
92512405244,20,3.821771240234375,20.0,1,Trackpad
92512405244,30,4.273106384277345,30.0,1,Trackpad
92512405244,40,5.69815063476562,40.0,1,Trackpad
92512405244,50,5.650661849975586,50.0,1,Trackpad
925397637533,140,5.237769699096679,-140.0,-1,Mouse
925397637533,150,12.547499084472653,-150.0,-1,Mouse
925397637533,160,6.060864257812488,-160.0,-1,Mouse
925397637533,170,3.564809417724611,-170.0,-1,Mouse
928185260389,3,-2.7298377990722655,-3.0,-1,Mouse
928185260389,5,2.5000411987304747,-5.0,-1,Mouse
928185260389,7,1.614666748046875,-7.0,-1,Mouse
928185260389,10,6.473071670532226,-10.0,-1,Mouse
928426922298,15,2.248382568359376,-15.0,-1,Trackpad
928426922298,25,-0.062118530273437146,-25.0,-1,Trackpad
928426922298,35,4.1050880432128904,-35.0,-1,Trackpad
928426922298,45,-3.8370803833007896,-45.0,-1,Trackpad
929164172383,100,-9.07865295410156,100.0,1,Mouse
929164172383,110,7.628065490722655,110.0,1,Mouse
929164172383,120,-2.3816467285156255,120.0,1,Mouse
929164172383,130,-4.4902099609375,130.0,1,Mouse
93308798968,140,-5.370698547363292,-140.0,-1,Trackpad
93308798968,150,3.958438110351557,-150.0,-1,Trackpad
93308798968,160,0.8167972564697262,-160.0,-1,Trackpad
93308798968,170,7.849815368652344,-170.0,-1,Trackpad
933626258280,95,-3.3320434570312556,-95.0,-1,Mouse
933626258280,105,1.9717708587646485,-105.0,-1,Mouse
933626258280,115,-5.061238861083983,-115.0,-1,Mouse
933626258280,125,-10.105288696289062,-125.0,-1,Mouse
934420693200,135,-3.5468658447265624,135.0,1,Mouse
934420693200,145,-0.6098571777343762,145.0,1,Mouse
934420693200,155,-4.750146293640137,155.0,1,Mouse
934420693200,165,4.753643798828122,165.0,1,Mouse
94212257303,95,18.18699073791504,-95.0,-1,Mouse
942172447685,20,-6.817790222167977,20.0,1,Mouse
942172447685,30,-17.808193969726567,30.0,1,Mouse
942172447685,40,-9.504962921142575,40.0,1,Mouse
942172447685,50,-10.6212797164917,50.0,1,Mouse
942594251362,20,10.851261901855471,-20.0,-1,Mouse
942594251362,30,-3.2946441650390597,-30.0,-1,Mouse
942594251362,40,12.032467269897461,-40.0,-1,Mouse
942594251362,50,-16.5238037109375,-50.0,-1,Mouse
942895571934,135,-9.408683776855469,-135.0,-1,Mouse
942895571934,145,-4.220771598815918,-145.0,-1,Mouse
942895571934,155,-12.446639251708982,-155.0,-1,Mouse
942895571934,165,-3.659875488281261,-165.0,-1,Mouse
945312269032,135,-8.301194131374361,135.0,1,Mouse
945312269032,145,27.530818462371826,145.0,1,Mouse
945312269032,155,-3.2373888969421385,155.0,1,Mouse
945312269032,165,5.194396185874939,165.0,1,Mouse
945346587337,2,-11.923771667480462,2.0,1,Mouse
945346587337,4,-6.143199157714845,4.0,1,Mouse
945346587337,6,2.507946014404297,6.0,1,Mouse
945346587337,8,8.944836425781238,8.0,1,Mouse
950401282636,15,-4.156431579589844,15.0,1,Mouse
950401282636,25,-3.6893630981445256,25.0,1,Mouse
950401282636,35,-4.698772430419922,35.0,1,Mouse
950401282636,45,5.093978881835926,45.0,1,Mouse
952593450434,100,-8.842221069335938,-100.0,-1,Trackpad
952593450434,110,3.113725280761719,-110.0,-1,Trackpad
952593450434,120,-3.802816009521486,-120.0,-1,Trackpad
952593450434,130,16.104718017578126,-130.0,-1,Trackpad
952949011931,135,6.603404998779297,-135.0,-1,Mouse
952949011931,145,12.55537109375,-145.0,-1,Mouse
952949011931,155,-0.879755783081054,-155.0,-1,Mouse
952949011931,165,-13.524220275878907,-165.0,-1,Mouse
964304241118,15,-1.2875183105468835,15.0,1,Mouse
964304241118,25,1.2158111572265629,25.0,1,Mouse
964304241118,35,-5.78421459197998,35.0,1,Mouse
964304241118,45,-5.0585937500000115,45.0,1,Mouse
96435749437,15,-2.5032505035400368,15.0,1,Mouse
96435749437,25,2.30843505859375,25.0,1,Mouse
96435749437,35,3.2221420288085953,35.0,1,Mouse
96435749437,45,-11.232463264465327,45.0,1,Mouse
965587163344,55,-24.181155490875245,-55.0,-1,Mouse
965587163344,65,-2.6670989990234375,-65.0,-1,Mouse
968425765400,2,-5.031550598144534,2.0,1,Mouse
968425765400,4,10.968328857421875,4.0,1,Mouse
968425765400,6,17.623051261901857,6.0,1,Mouse
968425765400,8,-5.218793487548828,8.0,1,Mouse
982309131650,3,7.141801071166993,-3.0,-1,Trackpad
982309131650,5,-3.965617370605469,-5.0,-1,Trackpad
982309131650,7,0.8266845703125002,-7.0,-1,Trackpad
982309131650,10,-1.7626647949218808,-10.0,-1,Trackpad
982415887992,135,-13.165922546386719,-135.0,-1,Mouse
982415887992,145,-13.257596588134763,-145.0,-1,Mouse
982415887992,155,-14.800427246093756,-155.0,-1,Mouse
