ppid,clamp_magnitude,baseline_bias,pointer,late_adapt
211445384891,100,8.588661193847656,Mouse,25.575664520263672
211445384891,110,1.1627155303955097,Mouse,6.507794189453125
211445384891,120,0.39645690917968734,Mouse,-10.680047607421878
211445384891,130,3.661251831054682,Mouse,-1.2996810913085926
211914503015,140,14.06842651367187,Trackpad,15.955512237548835
211914503015,150,-8.250259399414062,Trackpad,-9.473727416992187
211914503015,160,-2.5470893859863275,Trackpad,-14.572428512573243
211914503015,170,0.7111511230468863,Trackpad,6.292266845703128
214060187805,135,-7.493447875976562,Mouse,-5.06360788345337
214060187805,145,-1.094476318359375,Mouse,-6.681446838378915
214060187805,155,-8.98570861816406,Mouse,-8.322576904296877
214060187805,165,-3.0002571105957028,Mouse,-12.175591278076174
219666297547,20,1.5048637390136703,Trackpad,-20.832298278808594
219666297547,30,-3.142074584960929,Trackpad,14.576680755615234
219666297547,40,-7.521020507812494,Trackpad,-12.189219665527341
219666297547,50,-2.5609294891357424,Trackpad,16.34989004135132
219942741794,15,2.6513092041015502,Mouse,17.521525573730464
219942741794,25,-6.208151245117188,Mouse,33.35758590698242
219942741794,35,-8.212759017944338,Mouse,32.62588405609131
219942741794,45,5.90208282470703,Mouse,44.294333648681636
220885766670,100,2.138978576660151,Mouse,3.664556884765619
220885766670,110,-2.5276527404785125,Mouse,5.603961563110351
220885766670,120,-1.2388015747070313,Mouse,2.753738021850588
220885766670,130,-15.17060546875,Mouse,-1.2028594970703181
230769543210,135,-1.699835205078125,Mouse,8.455348205566404
230769543210,145,2.5463935852050787,Mouse,0.9999955177307143
230769543210,155,-11.75965313911438,Mouse,4.1637321472167965
230769543210,165,8.531529235839836,Mouse,9.12788848876953
230918759014,20,2.522862625122071,Trackpad,31.752529275417327
230918759014,30,-5.863825988769531,Trackpad,15.567924499511719
230918759014,40,18.064482116699217,Trackpad,27.88945770263673
230918759014,50,-10.470880126953125,Trackpad,7.778312683105478
23243432166,20,7.419328308105472,Mouse,35.86849250793456
23243432166,30,6.952849388122559,Mouse,10.12325918674469
23243432166,40,-1.3990646362304673,Mouse,-6.257079315185544
23243432166,50,4.0157653808593805,Mouse,1.028795146942138
232699431944,55,-0.5746795654296875,Mouse,69.28652291297912
232699431944,65,-3.742306518554682,Mouse,37.9143726348877
232699431944,75,-5.101741981506349,Mouse,48.69825726747513
232699431944,85,17.086032104492197,Mouse,50.978440856933595
232846173923,60,-5.093931579589849,Trackpad,16.756288909912097
232846173923,70,2.927942657470703,Trackpad,16.922564697265624
232846173923,80,11.727426147460937,Trackpad,25.415403747558592
232846173923,90,-0.9237335205078182,Trackpad,14.964996337890625
234950867248,55,13.939442443847662,Mouse,19.24086685180664
234950867248,65,12.610057067871093,Mouse,13.446065711975098
234950867248,75,-3.7995254516601564,Mouse,0.9083766937255853
234950867248,85,-4.564111328125,Mouse,9.204843139648442
238396474858,55,-10.380188369750977,Trackpad,27.200924825668334
238396474858,65,-3.5864257812499942,Trackpad,31.782052612304692
238396474858,75,-5.024822998046872,Trackpad,29.44092407226562
238396474858,85,-6.364990234375,Trackpad,25.81804313659668
239901129854,60,20.10178146362305,Mouse,-105.39190716445447
239901129854,70,-4.706367492675787,Mouse,-6.145780446380376
239901129854,80,-5.97164119631052,Mouse,3.1917738199233994
239901129854,90,-1.543813419342041,Mouse,76.70816872715949
242302735568,55,10.2436798095703,Mouse,40.78215248733759
242302735568,65,0.6821636199951178,Mouse,38.1423942565918
242302735568,75,6.523109436035156,Mouse,25.803955078125
242302735568,85,-5.4634887695312475,Mouse,31.18200073242187
244346351129,3,-25.080230784416198,Mouse,-18.272865945100786
