break_length,check_movement_timeout,clamp_angle,clamp_angle_relative,clamped,completion_code,cursor_properties,cursor_scale,cursor_stationary_wait,cursor_style,cursor_visibility,experiment_type,group,mouse_sensitivity,movement_timeout,n_break,n_repetitions,play_audio_feedback,ppid_session_dataname,progress_in_break,return_hand_wait,show_endpoint_feedback,show_score,show_text_feedback,target_circle_radius,target_scale,token_id
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.0034722171258181334,"[0.0, 0.30000001192092896]",3,240,Full,571510386420_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,52
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.013397096656262875,"[0.0, 0.30000001192092896]",3,240,Full,502597156213_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,144
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.00917072407901287,"[0.0, 0.30000001192092896]",3,240,Full,928185260389_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,91
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.008565664291381836,"[0.0, 0.30000001192092896]",3,240,Full,801419172901_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,468
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.00902126170694828,"[0.0, 0.30000001192092896]",3,240,Full,698263481259_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,259
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.013020806014537811,"[0.0, 0.30000001192092896]",3,240,Full,314153794897_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,315
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.00921176839619875,"[0.0, 0.30000001192092896]",3,240,Full,572670224355_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,108
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.005555552896112204,"[0.0, 0.30000001192092896]",3,240,Full,667250633006_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,181
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.010701780207455158,"[0.0, 0.30000001192092896]",3,240,Full,588954061502_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,335
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.009259258396923542,"[0.0, 0.30000001192092896]",3,240,Full,479406978469_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,398
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.009154285304248333,"[0.0, 0.30000001192092896]",3,240,Full,968425765400_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,17
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.013027156703174114,"[0.0, 0.30000001192092896]",3,240,Full,696330509847_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,455
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.004402793478220701,"[0.0, 0.30000001192092896]",3,240,Full,982415887992_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,409
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.013020890764892101,"[0.0, 0.30000001192092896]",3,240,Full,549661439377_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,445
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.01151494774967432,"[0.0, 0.30000001192092896]",3,240,Full,756482156459_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,16
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009303094819188118,"[0.0, 0.30000001192092896]",3,240,Full,456157590029_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,112
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.0069001950323581696,"[0.0, 0.30000001192092896]",3,240,Full,451075873570_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,430
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.010377231054008007,"[0.0, 0.30000001192092896]",3,240,Full,519645490683_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,102
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.009358269162476063,"[0.0, 0.30000001192092896]",3,240,Full,737828750163_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,30
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.01334211602807045,"[0.0, 0.30000001192092896]",3,240,Full,777654116973_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,177
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.008996662683784962,"[0.0, 0.30000001192092896]",3,240,Full,894596827216_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,187
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009259264916181564,"[0.0, 0.30000001192092896]",3,240,Full,830310877645_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,279
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009259338490664959,"[0.0, 0.30000001192092896]",3,240,Full,416004814207_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,264
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.009073975495994091,"[0.0, 0.30000001192092896]",3,240,Full,616859448142_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,90
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.013020847924053669,"[0.0, 0.30000001192092896]",3,240,Full,530361538287_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,340
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.009259261190891266,"[0.0, 0.30000001192092896]",3,240,Full,406984957400_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,204
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.005555552430450916,"[0.0, 0.30000001192092896]",3,240,Full,559884942136_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,156
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.009259273298084736,"[0.0, 0.30000001192092896]",3,240,Full,87299142964_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,392
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.013020822778344154,"[0.0, 0.30000001192092896]",3,240,Full,871067946078_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,126
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009155244566500187,"[0.0, 0.30000001192092896]",3,240,Full,526791953481_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,252
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.008489166386425495,"[0.0, 0.30000001192092896]",3,240,Full,65927738090_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,454
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.005482442677021027,"[0.0, 0.30000001192092896]",3,240,Full,525743780657_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,377
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.0054853204637765884,"[0.0, 0.30000001192092896]",3,240,Full,75524589512_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,218
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.004340284503996372,"[0.0, 0.30000001192092896]",3,240,Full,713283016113_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,456
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009182076901197433,"[0.0, 0.30000001192092896]",3,240,Full,163470105268_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,250
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.013020862825214863,"[0.0, 0.30000001192092896]",3,240,Full,439513294491_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,421
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.009086252190172672,"[0.0, 0.30000001192092896]",3,240,Full,804262401536_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,66
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.009165618568658829,"[0.0, 0.30000001192092896]",3,240,Full,132102677831_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,460
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.013020831160247326,"[0.0, 0.30000001192092896]",3,240,Full,93308798968_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,473
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.011111106723546982,"[0.0, 0.30000001192092896]",3,240,Full,18545178463_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,58
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009259296581149101,"[0.0, 0.30000001192092896]",3,240,Full,84703686414_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,299
,,,,,77E7D184,,,,,,prolific,,0.00956165511161089,,,,,527790458407_s001_settings,,,,,,,,99
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.013020848855376244,"[0.0, 0.30000001192092896]",3,240,Full,879490296822_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,406
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.009192898869514465,"[0.0, 0.30000001192092896]",3,240,Full,496473497245_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,159
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.013020833022892475,"[0.0, 0.30000001192092896]",3,240,Full,258433481445_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,294
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009206423535943031,"[0.0, 0.30000001192092896]",3,240,Full,787634621141_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,110
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.009259269572794437,"[0.0, 0.30000001192092896]",3,240,Full,686622809385_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,195
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.013020824640989304,"[0.0, 0.30000001192092896]",3,240,Full,996553590521_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,6
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009606832638382912,"[0.0, 0.30000001192092896]",3,240,Full,288731469074_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,354
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.0092593003064394,"[0.0, 0.30000001192092896]",3,240,Full,74249908328_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,277
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.01302083395421505,"[0.0, 0.30000001192092896]",3,240,Full,628253346774_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,10
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009259293787181377,"[0.0, 0.30000001192092896]",3,240,Full,852626928128_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,332
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009185838513076305,"[0.0, 0.30000001192092896]",3,240,Full,911029371665_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,326
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.01302086841315031,"[0.0, 0.30000001192092896]",3,240,Full,821109032956_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,389
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.01284806989133358,"[0.0, 0.30000001192092896]",3,240,Full,625957949785_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,364
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009259287267923355,"[0.0, 0.30000001192092896]",3,240,Full,311279476853_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,135
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009163693524897099,"[0.0, 0.30000001192092896]",3,240,Full,804624028969_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,249
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.011111116968095303,"[0.0, 0.30000001192092896]",3,240,Full,214072812348_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,458
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.009259266778826714,"[0.0, 0.30000001192092896]",3,240,Full,868766423314_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,462
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.010090191848576069,"[0.0, 0.30000001192092896]",3,240,Full,214060187805_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,414
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.007316824980080128,"[0.0, 0.30000001192092896]",3,240,Full,737582583446_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,323
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.009145960211753845,"[0.0, 0.30000001192092896]",3,240,Full,644298611907_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,439
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.009259287267923355,"[0.0, 0.30000001192092896]",3,240,Full,557130941888_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,45
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009148395620286465,"[0.0, 0.30000001192092896]",3,240,Full,35938706947_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,366
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.009648947045207024,"[0.0, 0.30000001192092896]",3,240,Full,409510251833_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,461
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.00926121324300766,"[0.0, 0.30000001192092896]",3,240,Full,432379164500_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,169
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.00614619255065918,"[0.0, 0.30000001192092896]",3,240,Full,914010886568_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,321
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.007360378745943308,"[0.0, 0.30000001192092896]",3,240,Full,91531718848_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,211
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009288705885410309,"[0.0, 0.30000001192092896]",3,240,Full,398109816713_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,131
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009259260259568691,"[0.0, 0.30000001192092896]",3,240,Full,708731377264_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,353
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009281293489038944,"[0.0, 0.30000001192092896]",3,240,Full,850329221459_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,297
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.0091688372194767,"[0.0, 0.30000001192092896]",3,240,Full,75201456900_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,451
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.013020842336118221,"[0.0, 0.30000001192092896]",3,240,Full,450251729693_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,431
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.00925927422940731,"[0.0, 0.30000001192092896]",3,240,Full,37822414888_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,346
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.005550576373934746,"[0.0, 0.30000001192092896]",3,240,Full,507283287821_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,150
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009213869459927082,"[0.0, 0.30000001192092896]",3,240,Full,158240405377_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,127
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009508667513728142,"[0.0, 0.30000001192092896]",3,240,Full,141351339407_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,140
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.009195496328175068,"[0.0, 0.30000001192092896]",3,240,Full,761518668150_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,42
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.013281789608299732,"[0.0, 0.30000001192092896]",3,240,Full,390771680977_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,125
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.005561558064073324,"[0.0, 0.30000001192092896]",3,240,Full,994716872461_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,242
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009445752948522568,"[0.0, 0.30000001192092896]",3,240,Full,898031750461_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,359
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.005404967349022627,"[0.0, 0.30000001192092896]",3,240,Full,802470273105_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,64
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.013020836748182774,"[0.0, 0.30000001192092896]",3,240,Full,252662312705_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,450
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009179499000310898,"[0.0, 0.30000001192092896]",3,240,Full,260547727346_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,371
,,,,,77E7D184,,,,,,prolific,,0.0049457852728664875,,,,,379667443456_s001_settings,,,,,,,,170
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.00694443890824914,"[0.0, 0.30000001192092896]",3,240,Full,668861049227_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,24
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.013473152182996273,"[0.0, 0.30000001192092896]",3,240,Full,219942741794_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,138
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.011781105771660805,"[0.0, 0.30000001192092896]",3,240,Full,290656034369_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,413
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.006944425869733095,"[0.0, 0.30000001192092896]",3,240,Full,986917736241_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,116
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009180736728012562,"[0.0, 0.30000001192092896]",3,240,Full,748730017803_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,120
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.009010829031467438,"[0.0, 0.30000001192092896]",3,240,Full,759023618418_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,420
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.005555552896112204,"[0.0, 0.30000001192092896]",3,240,Full,587319151731_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,391
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.011111109517514706,"[0.0, 0.30000001192092896]",3,240,Full,412116680061_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,327
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.00926231499761343,"[0.0, 0.30000001192092896]",3,240,Full,813273714622_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,302
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009757998399436474,"[0.0, 0.30000001192092896]",3,240,Full,621998446062_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,320
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009169482626020908,"[0.0, 0.30000001192092896]",3,240,Full,851634270977_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,316
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.013020914979279041,"[0.0, 0.30000001192092896]",3,240,Full,244346351129_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,78
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.009455010294914246,"[0.0, 0.30000001192092896]",3,240,Full,769001317210_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,149
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.005556527990847826,"[0.0, 0.30000001192092896]",3,240,Full,560719192726_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,68
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.008963586762547493,"[0.0, 0.30000001192092896]",3,240,Full,794821160379_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,423
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.009153889492154121,"[0.0, 0.30000001192092896]",3,240,Full,313978052698_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,394
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.00925932265818119,"[0.0, 0.30000001192092896]",3,240,Full,595595653867_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,4
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.013272183947265148,"[0.0, 0.30000001192092896]",3,240,Full,245556890498_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,378
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.008847794495522976,"[0.0, 0.30000001192092896]",3,240,Full,577084825607_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,142
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.017478106543421745,"[0.0, 0.30000001192092896]",3,240,Full,526302751153_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,232
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009558463469147682,"[0.0, 0.30000001192092896]",3,240,Full,486883807927_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,282
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.013020847924053669,"[0.0, 0.30000001192092896]",3,240,Full,501492992509_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,200
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.008671879768371582,"[0.0, 0.30000001192092896]",3,240,Full,16847613267_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,435
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.005208334885537624,"[0.0, 0.30000001192092896]",3,240,Full,500659405486_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,300
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009259271435439587,"[0.0, 0.30000001192092896]",3,240,Full,25723101804_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,342
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009259283542633057,"[0.0, 0.30000001192092896]",3,240,Full,484121365239_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,374
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.009259314276278019,"[0.0, 0.30000001192092896]",3,240,Full,801640937104_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,480
