group,perturbSize,sub,trialType,cycleNum,handangle
2,4,15,1,89,15.5140419270095
2,4,15,1,90,12.5422715911787
2,4,15,1,91,11.2926866859369
2,4,15,1,92,18.2465628499373
2,4,15,1,93,11.1363802259847
2,4,15,1,94,13.4049379932377
2,4,15,1,95,17.6304309382904
2,4,15,1,96,13.9561020671698
2,4,15,1,97,14.2400660008102
2,4,15,1,98,14.8224694815856
2,4,15,1,99,16.5071726673015
2,4,15,1,100,13.5166303881347
2,4,15,1,101,11.1741689274303
2,4,15,1,102,13.8121901670893
2,4,15,1,103,10.074022195039
2,4,15,1,104,14.55807323138
2,4,15,1,105,15.1688057849944
2,4,15,1,106,12.425364981421
2,4,15,1,107,18.6900433656457
2,4,15,1,108,12.226277202304
2,4,15,1,109,14.6443855766174
2,4,15,1,110,18.4326160957294
2,4,15,2,111,10.5507363112333
2,4,15,2,112,13.7126911732137
2,4,15,2,113,10.4651748597162
2,4,15,2,114,13.0370640986698
2,4,15,2,115,11.8971956983398
2,4,15,2,116,10.8435168542918
2,4,15,2,117,10.9332664214265
2,4,15,2,118,5.73717761752018
2,4,15,2,119,12.7625003219526
2,4,15,2,120,6.83547594761355
2,4,16,0,1,-2.18347025129236
2,4,16,0,2,-1.91848574690411
2,4,16,0,3,-2.65028292041607
2,4,16,0,4,-1.30053172328047
2,4,16,0,5,-3.11284610368846
2,4,16,0,6,-0.126026830107972
2,4,16,0,7,0.0628343874695458
2,4,16,0,8,-3.35965589265849
2,4,16,0,9,-1.09574329162712
2,4,16,0,10,0.57132313995248
2,4,16,0,11,-4.0526504223751
2,4,16,0,12,1.47411144321985
2,4,16,0,13,-0.976775080753772
2,4,16,0,14,2.33713454694752
2,4,16,0,15,-3.13514593099813
2,4,16,0,16,-2.11333307952714
2,4,16,0,17,1.74736942892124
2,4,16,0,18,1.68368655931851
2,4,16,0,19,-0.374179437852918
2,4,16,0,20,-4.00615500943375
2,4,16,0,21,-0.402233852602743
2,4,16,0,22,-0.0213627568636234
2,4,16,0,23,0.430073472236992
2,4,16,0,24,-0.413930822833185
2,4,16,0,25,0.460553306554945
2,4,16,0,26,-2.2844787830616
2,4,16,0,27,-3.37286047752286
2,4,16,0,28,-0.300329081327356
2,4,16,0,29,0.822132566387147
2,4,16,0,30,0.510978969953319
2,4,16,1,31,-2.26589532938326
2,4,16,1,32,-1.72169178484141
2,4,16,1,33,0.630999046627012
2,4,16,1,34,-0.949193942816987
2,4,16,1,35,1.14897988781599
2,4,16,1,36,-0.555384186362892
2,4,16,1,37,3.88618175960346
2,4,16,1,38,5.18501761870157
2,4,16,1,39,2.69727966068048
2,4,16,1,40,4.71201310794183
2,4,16,1,41,8.15526143948087
2,4,16,1,42,6.86132178100375
2,4,16,1,43,6.0847714044533
2,4,16,1,44,4.9059709040043
2,4,16,1,45,9.70348749519652
2,4,16,1,46,6.96724350200092
2,4,16,1,47,7.50975025656833
2,4,16,1,48,3.48609557306499
2,4,16,1,49,6.96846003140779
2,4,16,1,50,5.12220651436159
2,4,16,1,51,9.16983708790605
2,4,16,1,52,9.95550527755578
2,4,16,1,53,7.43393069420747
2,4,16,1,54,7.97248120923917
2,4,16,1,55,6.95653100468889
2,4,16,1,56,14.1883663030057
2,4,16,1,57,6.97656821936878
2,4,16,1,58,9.14768192561584
2,4,16,1,59,5.2240026706497
2,4,16,1,60,9.17811747672673
2,4,16,1,61,3.8547887403896
2,4,16,1,62,6.21027442437247
2,4,16,1,63,3.17666739703548
2,4,16,1,64,6.37661100152211
2,4,16,1,65,5.39416208901558
2,4,16,1,66,7.93683847240506
2,4,16,1,67,4.89522529227443
2,4,16,1,68,7.01430467204475
2,4,16,1,69,4.93676883699412
2,4,16,1,70,5.632400151521
2,4,16,1,71,7.39269255485678
2,4,16,1,72,8.83791449440602
2,4,16,1,73,9.33788247112243
2,4,16,1,74,10.910505642706
2,4,16,1,75,8.32446551477043
2,4,16,1,76,9.91156260143849
2,4,16,1,77,8.54612256505721
2,4,16,1,78,8.91654542315944
2,4,16,1,79,10.4950583167616
2,4,16,1,80,7.3062299131042
2,4,16,1,81,12.3799937817565
2,4,16,1,82,9.56059505794873
2,4,16,1,83,6.45324509915116
2,4,16,1,84,10.8355183704417
2,4,16,1,85,9.4535880200274
2,4,16,1,86,6.34886945700026
2,4,16,1,87,6.71604085864221
2,4,16,1,88,12.2611605729177
2,4,16,1,89,10.7340933778362
2,4,16,1,90,9.8162454694518
2,4,16,1,91,9.70492952124227
2,4,16,1,92,8.29989474097805
2,4,16,1,93,10.5701616272448
2,4,16,1,94,15.3484524351177
2,4,16,1,95,10.913633729572
2,4,16,1,96,11.5237456709296
2,4,16,1,97,12.5170694215681
2,4,16,1,98,11.8824058518065
2,4,16,1,99,7.87218058869328
2,4,16,1,100,16.6274507198804
2,4,16,1,101,14.131539438844
2,4,16,1,102,8.97134774064941
2,4,16,1,103,10.0142787941346
2,4,16,1,104,10.7973883068386
2,4,16,1,105,10.7914279267348
2,4,16,1,106,13.8039891114345
2,4,16,1,107,8.45127509472172
2,4,16,1,108,11.3692898048347
2,4,16,1,109,4.2360774231177
2,4,16,1,110,8.78181717147524
2,4,16,2,111,2.59335000350012
2,4,16,2,112,4.02824229303615
2,4,16,2,113,5.58920479286453
2,4,16,2,114,5.45814507577785
2,4,16,2,115,8.98953359745718
2,4,16,2,116,6.23955335067592
2,4,16,2,117,8.20704722479431
2,4,16,2,118,7.08186214738703
2,4,16,2,119,10.8306978618631
2,4,16,2,120,5.74471183348916
2,4,17,0,1,-3.54051453665282
2,4,17,0,2,0.0896060709627372
2,4,17,0,3,-2.87705119800241
2,4,17,0,4,-0.243382512388845
2,4,17,0,5,-2.35603686317821
2,4,17,0,6,-0.0913449603838212
2,4,17,0,7,-2.34906324608386
2,4,17,0,8,3.33754305757629
2,4,17,0,9,-0.223830525133544
2,4,17,0,10,-2.76128380234814
2,4,17,0,11,0.377479169280869
2,4,17,0,12,-3.70428787315322
2,4,17,0,13,-0.463845192941841
2,4,17,0,14,0.292769969983582
2,4,17,0,15,-3.30712254277582
2,4,17,0,16,-1.61287621867646
2,4,17,0,17,0.335464560782505
2,4,17,0,18,-0.727120023369179
2,4,17,0,19,1.0059122893811
2,4,17,0,20,-0.423193439366428
2,4,17,0,21,1.67834361147942
2,4,17,0,22,0.225645450245361
2,4,17,0,23,-1.52711374735951
2,4,17,0,24,-4.28509373819766
2,4,17,0,25,0.760932284540705
2,4,17,0,26,1.89357120867497
2,4,17,0,27,4.05544942758452
2,4,17,0,28,3.56279648541853
2,4,17,0,29,3.23395260047342
2,4,17,0,30,-1.21674662821238
2,4,17,1,31,-0.425340217660138
2,4,17,1,32,-1.82657366921902
2,4,17,1,33,2.78241289941265
2,4,17,1,34,3.17579459406432
2,4,17,1,35,6.365491247617
2,4,17,1,36,5.85286048075232
2,4,17,1,37,5.2468203914101
2,4,17,1,38,5.2520317096925
2,4,17,1,39,3.75667036513902
2,4,17,1,40,2.96671346121386
2,4,17,1,41,9.05374977059398
2,4,17,1,42,5.89336379426355
2,4,17,1,43,6.56776999697238
2,4,17,1,44,7.88707430951545
2,4,17,1,45,6.21097640598698
2,4,17,1,46,10.3805518959782
2,4,17,1,47,11.8581088403208
2,4,17,1,48,11.3380481836419
2,4,17,1,49,11.978708238676
2,4,17,1,50,12.2519934490776
2,4,17,1,51,11.7241134147865
2,4,17,1,52,12.1289322331096
2,4,17,1,53,17.7312628706174
2,4,17,1,54,17.5747538214072
2,4,17,1,55,15.7430126533551
2,4,17,1,56,15.8801808902021
2,4,17,1,57,11.696897018615
2,4,17,1,58,14.501068846282
2,4,17,1,59,17.1115923160035
2,4,17,1,60,16.5545646696244
2,4,17,1,61,14.2054133596525
2,4,17,1,62,16.3103686788005
2,4,17,1,63,16.9088800430382
2,4,17,1,64,18.8017469891667
2,4,17,1,65,14.5753843986913
2,4,17,1,66,17.0774506873606
2,4,17,1,67,17.3901626853367
2,4,17,1,68,16.3199128425718
2,4,17,1,69,16.2137377256633
2,4,17,1,70,16.5708282075175
2,4,17,1,71,16.4147582405635
2,4,17,1,72,13.9034630375032
2,4,17,1,73,14.5987032619504
2,4,17,1,74,15.760314972774
2,4,17,1,75,18.603279634981
2,4,17,1,76,18.4647058202517
2,4,17,1,77,15.5858301896128
2,4,17,1,78,16.7265905340578
2,4,17,1,79,17.3209281565993
2,4,17,1,80,17.1310457069739
2,4,17,1,81,18.242682194439
2,4,17,1,82,18.6098550016859
2,4,17,1,83,17.6353929093405
2,4,17,1,84,17.1549020849707
2,4,17,1,85,18.5656675468632
2,4,17,1,86,21.3954619494447
2,4,17,1,87,20.7878329378438
2,4,17,1,88,22.3873433407476
2,4,17,1,89,17.3222012824291
2,4,17,1,90,13.3507679748397
2,4,17,1,91,16.4961477699222
2,4,17,1,92,20.2055714578201
2,4,17,1,93,13.8240815967464
2,4,17,1,94,13.6497008615963
2,4,17,1,95,18.7611979351831
2,4,17,1,96,16.9159156706033
2,4,17,1,97,17.3372570757405
2,4,17,1,98,12.9598437859227
2,4,17,1,99,15.991981709644
2,4,17,1,100,14.6375776332128
2,4,17,1,101,16.2473015329405
2,4,17,1,102,15.2224273173187
2,4,17,1,103,18.0351860197323
2,4,17,1,104,20.398216175045
2,4,17,1,105,17.2422141049557
2,4,17,1,106,19.5463189569718
2,4,17,1,107,21.8652814044301
2,4,17,1,108,20.4308460661682
2,4,17,1,109,19.1453480180754
2,4,17,1,110,15.2562142024847
2,4,17,2,111,13.6863822622958
2,4,17,2,112,11.6240382019425
2,4,17,2,113,16.0557729273795
2,4,17,2,114,6.7010277551999
2,4,17,2,115,9.51928270591012
2,4,17,2,116,17.8171623576243
2,4,17,2,117,10.8399345455193
2,4,17,2,118,10.7554023535104
2,4,17,2,119,13.5866536038943
2,4,17,2,120,11.857290194858
2,4,18,0,1,1.99466947614874
2,4,18,0,2,3.81516502226723
2,4,18,0,3,3.52793458933112
2,4,18,0,4,-1.6888140156773
2,4,18,0,5,-3.85738213105973
2,4,18,0,6,-1.90547528792973
2,4,18,0,7,1.88793057402759
2,4,18,0,8,-1.92604270299513
2,4,18,0,9,-2.42788549664371
2,4,18,0,10,3.10801281136163
2,4,18,0,11,0.527828948411011
2,4,18,0,12,-0.515970362106961
2,4,18,0,13,-0.490084266721994
2,4,18,0,14,-2.28722605679469
2,4,18,0,15,0.789067016692305
2,4,18,0,16,-0.5547349564034
2,4,18,0,17,1.92112475410689
2,4,18,0,18,-0.0112586848282767
2,4,18,0,19,1.64078327637397
2,4,18,0,20,-4.88648058361976
2,4,18,0,21,1.81278676506465
2,4,18,0,22,-1.08775633363846
2,4,18,0,23,3.13067595797573
2,4,18,0,24,0.631828044000739
2,4,18,0,25,5.1621590513504
2,4,18,0,26,-3.22115849882247
2,4,18,0,27,0.987991063058147
2,4,18,0,28,-1.20032202063368
2,4,18,0,29,-4.75706048589832
2,4,18,0,30,-3.69165728383918
2,4,18,1,31,-3.36914189869431
2,4,18,1,32,1.44536019736835
2,4,18,1,33,4.55451664729706
2,4,18,1,34,3.17081134232337
2,4,18,1,35,1.22062304491484
2,4,18,1,36,5.14793272823585
2,4,18,1,37,3.85294913271382
2,4,18,1,38,3.05386146460253
2,4,18,1,39,4.06617003681011
2,4,18,1,40,5.7167459393707
2,4,18,1,41,5.06662894489029
2,4,18,1,42,5.54830529951971
2,4,18,1,43,10.0527016446162
2,4,18,1,44,6.83515097573373
2,4,18,1,45,9.23254477977027
2,4,18,1,46,5.91725265509712
2,4,18,1,47,9.36245452204724
2,4,18,1,48,7.69105246303001
2,4,18,1,49,7.13423702635499
2,4,18,1,50,10.1897082903775
2,4,18,1,51,8.84982067741043
2,4,18,1,52,10.1987711103743
2,4,18,1,53,8.50901302863092
2,4,18,1,54,10.276834787255
2,4,18,1,55,12.9158039172277
2,4,18,1,56,11.8023442510938
2,4,18,1,57,12.9548555936213
2,4,18,1,58,10.6524092025939
2,4,18,1,59,13.4016277235171
2,4,18,1,60,12.3027314785676
2,4,18,1,61,15.0741858315536
2,4,18,1,62,11.4563211974763
2,4,18,1,63,12.0981199387193
2,4,18,1,64,14.5461442626797
2,4,18,1,65,14.1636483454556
2,4,18,1,66,11.9073227438769
2,4,18,1,67,11.9109565952452
2,4,18,1,68,11.5831206903655
2,4,18,1,69,15.0897618747007
2,4,18,1,70,13.329474951543
2,4,18,1,71,12.6350050004408
2,4,18,1,72,16.2821776661054
2,4,18,1,73,14.7086607302494
2,4,18,1,74,15.5623559061535
2,4,18,1,75,12.9526269774734
2,4,18,1,76,14.746634061238
2,4,18,1,77,13.5522622227062
2,4,18,1,78,12.3094160075228
2,4,18,1,79,15.1936279523577
2,4,18,1,80,14.2039111465787
2,4,18,1,81,15.5322295728162
2,4,18,1,82,13.1348355186701
2,4,18,1,83,13.0305308977577
2,4,18,1,84,14.0744595642433
2,4,18,1,85,13.9737663578676
2,4,18,1,86,14.9339267271021
2,4,18,1,87,15.6991291086386
2,4,18,1,88,15.0513414617311
2,4,18,1,89,15.7500430694362
2,4,18,1,90,12.722725322923
2,4,18,1,91,12.1123259845527
2,4,18,1,92,14.7611124104138
2,4,18,1,93,13.3723709392716
2,4,18,1,94,15.0739418553007
2,4,18,1,95,11.2562486272644
2,4,18,1,96,16.7072069907176
2,4,18,1,97,18.2193616133211
2,4,18,1,98,15.4391534060768
2,4,18,1,99,14.2665089878115
2,4,18,1,100,14.4595135277685
2,4,18,1,101,14.3116455250685
2,4,18,1,102,14.7385616000003
2,4,18,1,103,13.100593810768
2,4,18,1,104,13.8817881638409
2,4,18,1,105,15.4712683057201
2,4,18,1,106,14.6730014886436
2,4,18,1,107,14.8590426063768
2,4,18,1,108,14.9432872475299
2,4,18,1,109,16.5204720246363
2,4,18,1,110,11.4732242664661
2,4,18,2,111,13.5433234706498
2,4,18,2,112,14.1279416198423
2,4,18,2,113,11.606610717863
2,4,18,2,114,13.8335857950105
2,4,18,2,115,11.9264657778986
2,4,18,2,116,9.78330466184572
2,4,18,2,117,5.97224310915719
2,4,18,2,118,7.71191088710708
2,4,18,2,119,8.72775334793166
2,4,18,2,120,7.52920482016139
2,4,19,0,1,-6.37632470008642
2,4,19,0,2,-2.60167580496901
2,4,19,0,3,-0.177219865096369
2,4,19,0,4,-6.81215826851843
2,4,19,0,5,-1.05070667361192
2,4,19,0,6,-0.741893828862899
2,4,19,0,7,1.46529158273316
2,4,19,0,8,-0.0723647951818257
2,4,19,0,9,-2.52669566789614
2,4,19,0,10,-4.73238287718192
2,4,19,0,11,0.0646839022018775
2,4,19,0,12,-1.74802149273398
2,4,19,0,13,0.695874038110708
2,4,19,0,14,-0.573744948743266
2,4,19,0,15,0.97146396657936
2,4,19,0,16,-1.85229597284526
2,4,19,0,17,-0.579537640240239
2,4,19,0,18,1.07605063697404
2,4,19,0,19,-2.60298152367454
2,4,19,0,20,1.41933906315564
2,4,19,0,21,1.80721692694922
2,4,19,0,22,-0.273933945703894
2,4,19,0,23,2.08697163037948
2,4,19,0,24,1.72658434251484
2,4,19,0,25,-1.16377990578857
2,4,19,0,26,-3.54196298559008
2,4,19,0,27,-1.86237242152896
2,4,19,0,28,2.09605088038812
2,4,19,0,29,-0.865643145296806
2,4,19,0,30,0.274828440281304
2,4,19,1,31,-0.866124501563235
2,4,19,1,32,4.15009134783621
2,4,19,1,33,2.63487766562209
2,4,19,1,34,-0.887459461863084
2,4,19,1,35,4.59495865693156
2,4,19,1,36,2.22799277227857
2,4,19,1,37,2.22297737544955
2,4,19,1,38,0.780064175782093
2,4,19,1,39,2.45958244218062
2,4,19,1,40,3.6846782931642
2,4,19,1,41,5.54936463277599
2,4,19,1,42,6.48557603551983
2,4,19,1,43,5.36830037748989
2,4,19,1,44,5.35092557313152
2,4,19,1,45,7.41833790468257
2,4,19,1,46,5.62229962554494
2,4,19,1,47,4.76849708846594
2,4,19,1,48,7.77753420728437
2,4,19,1,49,6.55551530457836
2,4,19,1,50,9.81931251238033
2,4,19,1,51,8.67906809657906
2,4,19,1,52,11.0924671354666
2,4,19,1,53,14.7607956900818
2,4,19,1,54,10.3046976447484
2,4,19,1,55,11.2601868241404
2,4,19,1,56,11.3007380276979
2,4,19,1,57,13.1831301918599
2,4,19,1,58,8.77169107109859
2,4,19,1,59,9.78150366010125
2,4,19,1,60,10.3488134871555
2,4,19,1,61,12.1879528283953
2,4,19,1,62,12.5648232906411
2,4,19,1,63,15.9780663659275
2,4,19,1,64,14.6652782660081
2,4,19,1,65,12.7768225444771
2,4,19,1,66,15.0966772118842
2,4,19,1,67,16.4255176285833
2,4,19,1,68,13.545026116591
2,4,19,1,69,14.4251841759718
2,4,19,1,70,17.1289803342896
2,4,19,1,71,16.0072141724478
2,4,19,1,72,16.28870671231
2,4,19,1,73,13.7438023222745
2,4,19,1,74,17.6275517829787
2,4,19,1,75,14.8784204752665
2,4,19,1,76,14.3205386594032
2,4,19,1,77,19.0012620214778
2,4,19,1,78,17.0925188587229
2,4,19,1,79,17.396583779767
2,4,19,1,80,16.6106698675886
2,4,19,1,81,16.658131376622
2,4,19,1,82,17.3931811670132
2,4,19,1,83,17.174283484242
2,4,19,1,84,18.2005506827329
2,4,19,1,85,15.9587658560935
2,4,19,1,86,19.3855814568513
2,4,19,1,87,20.3069112146602
2,4,19,1,88,17.9446473193579
2,4,19,1,89,20.2056975074773
2,4,19,1,90,12.2219590550185
2,4,19,1,91,12.3895131365122
2,4,19,1,92,18.1395302285554
2,4,19,1,93,16.9195047384766
2,4,19,1,94,17.4480036132275
2,4,19,1,95,14.6290042433548
2,4,19,1,96,19.1869437456218
2,4,19,1,97,15.9780097385314
2,4,19,1,98,18.1167319734699
2,4,19,1,99,16.9796735106088
2,4,19,1,100,14.4617325629945
2,4,19,1,101,15.5067059514357
2,4,19,1,102,13.8250290676548
2,4,19,1,103,14.4219819765459
2,4,19,1,104,14.4343930416739
2,4,19,1,105,18.3813210025278
2,4,19,1,106,14.1311045935158
2,4,19,1,107,14.9248051836933
2,4,19,1,108,18.2249379544865
2,4,19,1,109,19.9189309013315
2,4,19,1,110,12.2154352949725
2,4,19,2,111,12.9801466239822
2,4,19,2,112,15.3145392223463
2,4,19,2,113,14.5988181771484
2,4,19,2,114,11.9599471247838
2,4,19,2,115,17.1299793373404
2,4,19,2,116,15.7808875866347
2,4,19,2,117,11.3002319622823
2,4,19,2,118,8.83201386903698
2,4,19,2,119,7.30123247457071
2,4,19,2,120,8.59632304776222
2,4,20,0,1,0.751565956106632
2,4,20,0,2,-0.351727060715045
2,4,20,0,3,0.432813002521543
2,4,20,0,4,1.10376677642359
2,4,20,0,5,2.33992787112326
2,4,20,0,6,2.4671066520918
2,4,20,0,7,-0.172071921894242
2,4,20,0,8,0.61770727666907
2,4,20,0,9,-1.12945234165228
2,4,20,0,10,1.03947435362787
2,4,20,0,11,3.50133805825734
2,4,20,0,12,-2.11006549982254
2,4,20,0,13,0.244874927000746
2,4,20,0,14,-1.03888209283582
2,4,20,0,15,-1.28126725121536
2,4,20,0,16,3.14713906101395
2,4,20,0,17,0.951455414687234
2,4,20,0,18,0.107878286471203
2,4,20,0,19,-1.01976017903392
2,4,20,0,20,-0.57164682874045
2,4,20,0,21,-1.04799831489163
2,4,20,0,22,3.5947903448427
2,4,20,0,23,0.318573537357872
2,4,20,0,24,1.12157674448174
2,4,20,0,25,1.17728531167741
2,4,20,0,26,0.93886119509218
2,4,20,0,27,3.36795805174223
2,4,20,0,28,1.79854248947964
2,4,20,0,29,1.012864443634
2,4,20,0,30,1.5873120242386
2,4,20,1,31,2.6577901261998
2,4,20,1,32,1.19636688523624
2,4,20,1,33,2.24902648734439
2,4,20,1,34,5.14035183801049
2,4,20,1,35,2.33959814975557
2,4,20,1,36,5.72404396654684
2,4,20,1,37,5.25063410379277
2,4,20,1,38,7.48224996918404
2,4,20,1,39,5.90277298589388
2,4,20,1,40,3.96694925545352
2,4,20,1,41,4.92183712371923
2,4,20,1,42,4.57190018236066
2,4,20,1,43,4.34795294807309
2,4,20,1,44,9.07736028744944
2,4,20,1,45,9.65148573725542
2,4,20,1,46,8.25026521336211
2,4,20,1,47,10.1708279525175
2,4,20,1,48,8.88311589368865
2,4,20,1,49,7.23401570934724
2,4,20,1,50,8.49334131836935
2,4,20,1,51,11.2349995701973
2,4,20,1,52,11.7429317203014
2,4,20,1,53,10.1396116081998
2,4,20,1,54,9.09568490062036
2,4,20,1,55,9.53274662219258
2,4,20,1,56,14.7743327317649
2,4,20,1,57,13.6563594440345
2,4,20,1,58,10.5285445830552
2,4,20,1,59,8.73490475650114
2,4,20,1,60,13.0209612088843
2,4,20,1,61,9.70853814786883
2,4,20,1,62,10.7380113384908
2,4,20,1,63,13.0119820869979
2,4,20,1,64,16.2674836688092
2,4,20,1,65,12.0118655274794
2,4,20,1,66,11.9382589323801
2,4,20,1,67,9.9999628568451
2,4,20,1,68,9.19289737113965
2,4,20,1,69,11.8147695958343
2,4,20,1,70,6.52470701557488
2,4,20,1,71,13.8401909128089
2,4,20,1,72,12.9883820367153
2,4,20,1,73,15.3657185574606
2,4,20,1,74,10.0462410889091
2,4,20,1,75,12.9808803599521
2,4,20,1,76,16.0005727454871
2,4,20,1,77,12.0579618360717
2,4,20,1,78,16.6284757236686
2,4,20,1,79,12.8441329058506
2,4,20,1,80,7.88268841384009
2,4,20,1,81,10.2644255875617
2,4,20,1,82,6.80616884369042
2,4,20,1,83,7.81526730726159
2,4,20,1,84,11.5699820079299
2,4,20,1,85,11.4589995796995
2,4,20,1,86,11.7496022356543
2,4,20,1,87,11.5619230774686
2,4,20,1,88,11.9023224332411
2,4,20,1,89,14.6376492411889
2,4,20,1,90,12.1232680320908
2,4,20,1,91,11.9433850191459
2,4,20,1,92,13.0380712105356
2,4,20,1,93,13.0444204211752
2,4,20,1,94,15.69791941561
2,4,20,1,95,10.5873614706559
2,4,20,1,96,13.4621168439357
2,4,20,1,97,12.8852906498624
2,4,20,1,98,13.9949426505773
2,4,20,1,99,12.299913167553
2,4,20,1,100,17.25964573834
2,4,20,1,101,14.3649227298696
2,4,20,1,102,12.6222764044093
2,4,20,1,103,13.8731527760202
2,4,20,1,104,14.5669587555701
2,4,20,1,105,15.3075291639841
2,4,20,1,106,8.75839104992757
2,4,20,1,107,15.7534666801151
2,4,20,1,108,13.1625693412937
2,4,20,1,109,14.9724720579908
2,4,20,1,110,12.0594746057791
2,4,20,2,111,12.5263182735655
2,4,20,2,112,14.4641630392853
2,4,20,2,113,8.61478371783614
2,4,20,2,114,10.7424725873991
2,4,20,2,115,9.88641036399847
2,4,20,2,116,12.4360832695
2,4,20,2,117,5.85499263770841
2,4,20,2,118,8.3110354115199
2,4,20,2,119,9.5338192345522
2,4,20,2,120,9.13509608483245
2,4,21,0,1,0.503139045370282
2,4,21,0,2,-3.95568911056271
2,4,21,0,3,3.1040695419669
2,4,21,0,4,2.08074753973925
2,4,21,0,5,-2.06755334583936
2,4,21,0,6,0.269558104124275
2,4,21,0,7,3.02777594894991
2,4,21,0,8,-1.62598525973003
2,4,21,0,9,-1.7182371469628
2,4,21,0,10,-2.32253840319267
2,4,21,0,11,-0.331684995831308
2,4,21,0,12,4.15049949163347
2,4,21,0,13,2.22360044708863
2,4,21,0,14,3.29455660296172
2,4,21,0,15,3.11772222725491
2,4,21,0,16,-1.11240304385141
2,4,21,0,17,3.9654465831223
2,4,21,0,18,-1.79452182177473
2,4,21,0,19,3.20645828022806
2,4,21,0,20,2.27565762915327
2,4,21,0,21,3.74488491434285
2,4,21,0,22,4.71681250020752
2,4,21,0,23,4.29135360469218
2,4,21,0,24,2.51247073003216
2,4,21,0,25,0.0675239478154595
2,4,21,0,26,-0.0926415834771583
2,4,21,0,27,1.66542640151457
2,4,21,0,28,2.09717326710777
2,4,21,0,29,2.43119595240286
2,4,21,0,30,4.57810626074664
2,4,21,1,31,-1.68617788646212
2,4,21,1,32,1.66228734787066
2,4,21,1,33,3.22804069231774
2,4,21,1,34,5.71339400479219
2,4,21,1,35,1.0063571279005
2,4,21,1,36,6.74381520068348
2,4,21,1,37,6.88272354450355
2,4,21,1,38,7.81173469722865
2,4,21,1,39,5.30365755642056
2,4,21,1,40,5.70872484060407
2,4,21,1,41,7.60456206738657
2,4,21,1,42,2.17001183183619
2,4,21,1,43,7.88562093192886
2,4,21,1,44,8.24239827008775
2,4,21,1,45,8.39228916008382
2,4,21,1,46,6.20689548934794
2,4,21,1,47,7.4836653867416
2,4,21,1,48,8.38402155526641
2,4,21,1,49,8.14723384747147
2,4,21,1,50,8.10985020304501
2,4,21,1,51,10.5890241646247
2,4,21,1,52,10.6584206883902
2,4,21,1,53,7.57717724369333
2,4,21,1,54,8.45572679107254
2,4,21,1,55,11.7568228309362
2,4,21,1,56,7.55652814241349
2,4,21,1,57,6.80925831618693
2,4,21,1,58,7.88797672572999
2,4,21,1,59,8.8271854494398
2,4,21,1,60,8.90648532169772
2,4,21,1,61,11.5786877224333
2,4,21,1,62,11.2305951080584
2,4,21,1,63,12.9164220603162
2,4,21,1,64,11.8600870614297
2,4,21,1,65,10.7816743391742
2,4,21,1,66,13.6918468512574
2,4,21,1,67,13.2165826373144
2,4,21,1,68,11.8857364833354
2,4,21,1,69,12.4177390412303
2,4,21,1,70,13.534323554148
2,4,21,1,71,10.4080165151056
2,4,21,1,72,10.64096158495
2,4,21,1,73,11.2616012850046
2,4,21,1,74,13.7233810902632
2,4,21,1,75,14.8385273042404
2,4,21,1,76,11.2758535023563
2,4,21,1,77,14.8208159289841
2,4,21,1,78,14.6981376354684
2,4,21,1,79,14.1367472065803
2,4,21,1,80,14.9641030697608
2,4,21,1,81,15.9757305325854
2,4,21,1,82,12.6575772216738
2,4,21,1,83,14.0711686889123
2,4,21,1,84,15.5650804780204
2,4,21,1,85,14.0631335478557
2,4,21,1,86,15.7563506064102
2,4,21,1,87,18.9563828313636
2,4,21,1,88,18.0640358951597
2,4,21,1,89,15.336914340689
2,4,21,1,90,16.2515885428502
2,4,21,1,91,15.907974398941
2,4,21,1,92,18.2434825226101
2,4,21,1,93,19.9453188099669
2,4,21,1,94,17.0764902073578
2,4,21,1,95,18.4732941616926
2,4,21,1,96,18.5210510014835
2,4,21,1,97,17.7491356898495
2,4,21,1,98,19.5843669374409
2,4,21,1,99,17.4190875629876
2,4,21,1,100,13.6844594310513
2,4,21,1,101,14.5431628266608
2,4,21,1,102,20.316539386811
2,4,21,1,103,20.522085291308
2,4,21,1,104,17.4982101523739
2,4,21,1,105,16.7292997364527
2,4,21,1,106,16.9139575643064
2,4,21,1,107,20.6453860177845
2,4,21,1,108,19.4922777332009
2,4,21,1,109,19.3880163574461
2,4,21,1,110,21.1125862993528
2,4,21,2,111,17.3963206425611
2,4,21,2,112,17.1753361204168
2,4,21,2,113,18.2561802406151
2,4,21,2,114,11.6072406314273
2,4,21,2,115,11.2354094402229
2,4,21,2,116,9.15410141900395
2,4,21,2,117,6.83648996994671
2,4,21,2,118,8.63753869285958
2,4,21,2,119,6.58699439263318
2,4,21,2,120,4.23588913831263
2,4,22,0,1,2.03143496051247
2,4,22,0,2,-2.45904746111915
2,4,22,0,3,1.76020583805287
2,4,22,0,4,1.12336145333794
2,4,22,0,5,0.399282498882107
2,4,22,0,6,2.9952269915787
2,4,22,0,7,2.70397327645867
2,4,22,0,8,-0.570985940334684
2,4,22,0,9,4.32718849362416
2,4,22,0,10,1.95973035957949
2,4,22,0,11,5.55847967197865
2,4,22,0,12,1.5896670237289
2,4,22,0,13,-0.786483621243102
2,4,22,0,14,0.448958167573559
2,4,22,0,15,-1.28266181027811
2,4,22,0,16,0.259409616394713
2,4,22,0,17,-0.644086781237707
2,4,22,0,18,0.761999951631296
2,4,22,0,19,2.63358244869161
2,4,22,0,20,1.2141422014762
