ppid,trial_num,target_angles_degrees,target_exposure_index,clamp_magnitude,ballistic_fraction,x_hand,y_hand,next_target_exposure_index,next_x_hand,next_y_hand,update_radial,update_tangential
748730017803,92,45.0,2,45.0,0.4,11.096221989386862,0.35404689743403056,3.0,11.59250395239231,-0.46059976088767335,0.4962819630054476,-0.8146466583217039
748730017803,96,45.0,3,45.0,0.4,11.59250395239231,-0.46059976088767335,4.0,10.557372235047069,1.5823950786229386,-1.0351317173452408,2.042994839510612
748730017803,97,45.0,4,45.0,0.4,10.557372235047069,1.5823950786229386,5.0,9.836970856525618,-0.13302447556420982,-0.7204013785214514,-1.7154195541871484
748730017803,104,45.0,5,45.0,0.4,9.836970856525618,-0.13302447556420982,6.0,11.019973566066273,0.1218428716216482,1.1830027095406557,0.254867347185858
748730017803,107,45.0,6,45.0,0.4,11.019973566066273,0.1218428716216482,7.0,9.483367653662006,0.17132495184236057,-1.5366059124042675,0.04948208022071238
748730017803,109,45.0,7,45.0,0.4,9.483367653662006,0.17132495184236057,8.0,13.33088054070605,1.1541685536650448,3.8475128870440436,0.9828436018226843
748730017803,114,45.0,8,45.0,0.4,13.33088054070605,1.1541685536650448,,,,,
748730017803,86,45.0,1,45.0,0.6,14.65958756157437,0.04340520518750238,2.0,15.987249689743603,0.28405163298011354,1.3276621281692336,0.24064642779261117
748730017803,92,45.0,2,45.0,0.6,15.987249689743603,0.28405163298011354,3.0,16.974134210539784,-0.2693648193459406,0.9868845207961812,-0.5534164523260541
748730017803,96,45.0,3,45.0,0.6,16.974134210539784,-0.2693648193459406,4.0,14.346612064602791,2.1540928048188226,-2.627522145936993,2.4234576241647634
748730017803,97,45.0,4,45.0,0.6,14.346612064602791,2.1540928048188226,5.0,14.116148478518483,-0.08771308848836072,-0.2304635860843085,-2.241805893307183
748730017803,104,45.0,5,45.0,0.6,14.116148478518483,-0.08771308848836072,6.0,16.292098492209682,0.5154337377140528,2.1759500136911996,0.6031468262024134
748730017803,107,45.0,6,45.0,0.6,16.292098492209682,0.5154337377140528,7.0,13.711924158865347,0.35251616084201604,-2.5801743333443348,-0.16291757687203673
748730017803,109,45.0,7,45.0,0.6,13.711924158865347,0.35251616084201604,8.0,18.677519523709723,1.2370647839432816,4.965595364844376,0.8845486231012656
748730017803,114,45.0,8,45.0,0.6,18.677519523709723,1.2370647839432816,,,,,
748730017803,86,45.0,1,45.0,0.8,19.35237635152569,0.5250041104193284,2.0,20.875326207269875,0.09073289667301015,1.5229498557441836,-0.4342712137463182
748730017803,92,45.0,2,45.0,0.8,20.875326207269875,0.09073289667301015,3.0,22.328726057999614,0.3097910400772666,1.4533998507297383,0.21905814340425644
748730017803,96,45.0,3,45.0,0.8,22.328726057999614,0.3097910400772666,4.0,18.1282225354045,2.7724988160362853,-4.200503522595113,2.462707775959019
748730017803,97,45.0,4,45.0,0.8,18.1282225354045,2.7724988160362853,5.0,18.3804806413979,0.26020634516819496,0.2522581059933984,-2.5122924708680903
748730017803,104,45.0,5,45.0,0.8,18.3804806413979,0.26020634516819496,6.0,21.555975206625327,1.009638792115855,3.175494565227428,0.74943244694766
748730017803,107,45.0,6,45.0,0.8,21.555975206625327,1.009638792115855,7.0,17.929576606637863,0.7128920705795044,-3.626398599987464,-0.2967467215363505
748730017803,109,45.0,7,45.0,0.8,17.929576606637863,0.7128920705795044,8.0,24.023214447095246,1.3669157864086774,6.093637840457383,0.654023715829173
748730017803,114,45.0,8,45.0,0.8,24.023214447095246,1.3669157864086774,,,,,
748730017803,86,45.0,1,45.0,1.0,24.032499867081217,0.6621600332353772,2.0,25.71386645494983,-0.49986566943666055,1.681366587868613,-1.1620257026720378
748730017803,92,45.0,2,45.0,1.0,25.71386645494983,-0.49986566943666055,3.0,27.65490348541673,1.0386817703931488,1.9410370304669016,1.5385474398298093
748730017803,96,45.0,3,45.0,1.0,27.65490348541673,1.0386817703931488,4.0,21.877235463255268,3.5574853333363645,-5.777668022161464,2.5188035629432157
748730017803,97,45.0,4,45.0,1.0,21.877235463255268,3.5574853333363645,5.0,22.636770900940636,0.6946185013853743,0.7595354376853685,-2.8628668319509902
748730017803,104,45.0,5,45.0,1.0,22.636770900940636,0.6946185013853743,6.0,26.830449088382636,1.136057849192719,4.193678187442,0.4414393478073446
748730017803,107,45.0,6,45.0,1.0,26.830449088382636,1.136057849192719,7.0,22.143397194873806,1.1100913444125489,-4.68705189350883,-0.02596650478017004
748730017803,109,45.0,7,45.0,1.0,22.143397194873806,1.1100913444125489,8.0,28.36250523919219,1.4866130815703222,6.219108044318382,0.3765217371577734
748730017803,114,45.0,8,45.0,1.0,28.36250523919219,1.4866130815703222,,,,,
748730017803,85,135.0,1,35.0,0.2,6.236288267559814,-0.2610519997614298,2.0,6.255840415590104,-0.5544145234450482,0.019552148030289374,-0.29336252368361837
748730017803,90,135.0,2,35.0,0.2,6.255840415590104,-0.5544145234450482,3.0,7.116021815968763,1.1322425364241349,0.860181400378659,1.686657059869183
748730017803,93,135.0,3,35.0,0.2,7.116021815968763,1.1322425364241349,4.0,6.839806407469723,0.1204584484603859,-0.2762154084990396,-1.011784087963749
748730017803,98,135.0,4,35.0,0.2,6.839806407469723,0.1204584484603859,5.0,5.683861564142933,-0.07335864987255578,-1.1559448433267905,-0.1938170983329417
748730017803,101,135.0,5,35.0,0.2,5.683861564142933,-0.07335864987255578,6.0,6.262089658262956,1.1362774477196755,0.5782280941200231,1.2096360975922313
748730017803,106,135.0,6,35.0,0.2,6.262089658262956,1.1362774477196755,7.0,5.927825205689779,1.2222980049206416,-0.3342644525731764,0.08602055720096602
748730017803,111,135.0,7,35.0,0.2,5.927825205689779,1.2222980049206416,8.0,4.205567894850467,0.5865350124416147,-1.7222573108393124,-0.6357629924790269
748730017803,115,135.0,8,35.0,0.2,4.205567894850467,0.5865350124416147,,,,,
748730017803,85,135.0,1,35.0,0.4,10.293470090969572,-0.5985722956029363,2.0,10.683018690897786,-1.2595634810436453,0.38954859992821333,-0.660991185440709
748730017803,90,135.0,2,35.0,0.4,10.683018690897786,-1.2595634810436453,3.0,11.533088773416502,1.012648195520928,0.850070082518716,2.2722116765645737
748730017803,93,135.0,3,35.0,0.4,11.533088773416502,1.012648195520928,4.0,11.471281843219396,-0.34405096299372645,-0.061806930197105814,-1.3566991585146546
748730017803,98,135.0,4,35.0,0.4,11.471281843219396,-0.34405096299372645,5.0,9.888316334263079,-0.46754825614450213,-1.5829655089563168,-0.12349729315077568
748730017803,101,135.0,5,35.0,0.4,9.888316334263079,-0.46754825614450213,6.0,10.222928256428116,1.3265178246350873,0.33461192216503655,1.7940660807795894
748730017803,106,135.0,6,35.0,0.4,10.222928256428116,1.3265178246350873,7.0,9.665255408938261,1.5163960819999496,-0.5576728474898545,0.1898782573648623
748730017803,111,135.0,7,35.0,0.4,9.665255408938261,1.5163960819999496,8.0,7.989153271228861,0.5891460611070594,-1.6761021377094005,-0.9272500208928902
748730017803,115,135.0,8,35.0,0.4,7.989153271228861,0.5891460611070594,,,,,
748730017803,85,135.0,1,35.0,0.6,14.334359339336178,-1.0894065288301313,2.0,15.103816532393797,-2.0038999910798405,0.7694571930576188,-0.9144934622497092
748730017803,90,135.0,2,35.0,0.6,15.103816532393797,-2.0038999910798405,3.0,15.918486974174685,0.45739437195856136,0.8146704417808888,2.4612943630384017
748730017803,93,135.0,3,35.0,0.6,15.918486974174685,0.45739437195856136,4.0,16.08108508506784,-0.9991038088490369,0.16259811089315512,-1.4564981808075983
748730017803,98,135.0,4,35.0,0.6,16.08108508506784,-0.9991038088490369,5.0,14.091154571398702,-0.880028721272251,-1.9899305136691385,0.11907508757678598
748730017803,101,135.0,5,35.0,0.6,14.091154571398702,-0.880028721272251,6.0,14.188147560129888,1.305189593516618,0.096992988731186,2.185218314788869
748730017803,106,135.0,6,35.0,0.6,14.188147560129888,1.305189593516618,7.0,13.413130189976668,1.632747698122432,-0.7750173701532201,0.327558104605814
748730017803,111,135.0,7,35.0,0.6,13.413130189976668,1.632747698122432,8.0,11.771406723226692,0.4236852142225393,-1.6417234667499763,-1.2090624838998927
748730017803,115,135.0,8,35.0,0.6,11.771406723226692,0.4236852142225393,,,,,
748730017803,85,135.0,1,35.0,0.8,18.36173509640677,-1.679370850306234,2.0,19.5144903969131,-2.8058230751126487,1.1527553005063318,-1.1264522248064148
748730017803,90,135.0,2,35.0,0.8,19.5144903969131,-2.8058230751126487,3.0,20.271946496401533,-0.31997692861039745,0.757456099488433,2.485846146502251
748730017803,93,135.0,3,35.0,0.8,20.271946496401533,-0.31997692861039745,4.0,20.672212167381645,-1.7747734263895787,0.40026567098011157,-1.4547964977791812
748730017803,98,135.0,4,35.0,0.8,20.672212167381645,-1.7747734263895787,5.0,18.297358958904425,-1.254924060346749,-2.3748532084772194,0.5198493660428296
748730017803,101,135.0,5,35.0,0.8,18.297358958904425,-1.254924060346749,6.0,18.150373878787658,1.123303910535331,-0.14698508011676736,2.3782279708820804
748730017803,106,135.0,6,35.0,0.8,18.150373878787658,1.123303910535331,7.0,17.158071437105303,1.7848306253106665,-0.9923024416823552,0.6615267147753354
748730017803,111,135.0,7,35.0,0.8,17.158071437105303,1.7848306253106665,8.0,15.553576999363708,0.29541730622722717,-1.6044944377415948,-1.4894133190834393
748730017803,115,135.0,8,35.0,0.8,15.553576999363708,0.29541730622722717,,,,,
748730017803,85,135.0,1,35.0,1.0,22.37060984367167,-2.3889683416440732,2.0,23.915647898172153,-3.648369448766104,1.545038054500484,-1.2594011071220308
748730017803,90,135.0,2,35.0,1.0,23.915647898172153,-3.648369448766104,3.0,24.603775110537278,-1.2074674232121225,0.6881272123651243,2.4409020255539815
748730017803,93,135.0,3,35.0,1.0,24.603775110537278,-1.2074674232121225,4.0,25.265935143772655,-2.531787489682877,0.6621600332353772,-1.3243200664707544
748730017803,98,135.0,4,35.0,1.0,25.265935143772655,-2.531787489682877,5.0,22.487460463881575,-1.1425498125625513,-2.7784746798910795,1.3892376771203256
748730017803,101,135.0,5,35.0,1.0,22.487460463881575,-1.1425498125625513,6.0,22.11093940107338,1.0127152656129788,-0.37652106280819453,2.15526507817553
748730017803,106,135.0,6,35.0,1.0,22.11093940107338,1.0127152656129788,7.0,20.819077802752624,2.4084428830544073,-1.2918615983207573,1.3957276174414286
748730017803,111,135.0,7,35.0,1.0,20.819077802752624,2.4084428830544073,8.0,18.793648620225817,0.5388167753060635,-2.025429182526807,-1.8696261077483438
748730017803,115,135.0,8,35.0,1.0,18.793648620225817,0.5388167753060635,,,,,
748730017803,87,225.0,1,25.0,0.2,6.932206057054034,0.47966266621141174,2.0,6.139854216684997,0.32505729404865646,-0.7923518403690375,-0.15460537216275527
748730017803,89,225.0,2,25.0,0.2,6.139854216684997,0.32505729404865646,3.0,5.83527414960651,0.39224270225233737,-0.3045800670784864,0.06718540820368091
748730017803,94,225.0,3,25.0,0.2,5.83527414960651,0.39224270225233737,4.0,6.644474747477942,-0.10464565696832719,0.8092005978714321,-0.49688835922066454
748730017803,100,225.0,4,25.0,0.2,6.644474747477942,-0.10464565696832719,5.0,5.447365368456655,0.10132727910997782,-1.1971093790212874,0.20597293607830502
748730017803,102,225.0,5,25.0,0.2,5.447365368456655,0.10132727910997782,6.0,6.514665472894993,0.4132333630141326,1.0673001044383383,0.31190608390415475
748730017803,105,225.0,6,25.0,0.2,6.514665472894993,0.4132333630141326,7.0,6.139608088067888,0.15828862016520792,-0.37505738482710527,-0.25494474284892465
748730017803,110,225.0,7,25.0,0.2,6.139608088067888,0.15828862016520792,8.0,5.521703187335818,0.24969660881926797,-0.6179049007320696,0.09140798865406005
748730017803,116,225.0,8,25.0,0.2,5.521703187335818,0.24969660881926797,,,,,
748730017803,87,225.0,1,25.0,0.4,12.936897975393515,1.0129214801039135,2.0,11.120537422259188,0.9505951199575691,-1.8163605531343272,-0.062326360146344406
748730017803,89,225.0,2,25.0,0.4,11.120537422259188,0.9505951199575691,3.0,10.350443832451791,0.8923294027577576,-0.7700935898073968,-0.05826571719981144
748730017803,94,225.0,3,25.0,0.4,10.350443832451791,0.8923294027577576,4.0,10.457946302611134,0.12454323513036034,0.10750247015934278,-0.7677861676273973
748730017803,100,225.0,4,25.0,0.4,10.457946302611134,0.12454323513036034,5.0,9.956560705810764,0.5156921557235437,-0.50138559680037,0.3911489205931833
748730017803,102,225.0,5,25.0,0.4,9.956560705810764,0.5156921557235437,6.0,12.002094420362097,1.322309445060752,2.0455337145513326,0.8066172893372083
748730017803,105,225.0,6,25.0,0.4,12.002094420362097,1.322309445060752,7.0,10.715678806677754,0.8367442518736458,-1.2864156136843423,-0.4855651931871062
748730017803,110,225.0,7,25.0,0.4,10.715678806677754,0.8367442518736458,8.0,10.545788831435623,0.866002336520964,-0.1698899752421319,0.029258084647318272
748730017803,116,225.0,8,25.0,0.4,10.545788831435623,0.866002336520964,,,,,
748730017803,87,225.0,1,25.0,0.6,18.92102092733211,1.744269893707346,2.0,16.03682786157901,1.9625073368632084,-2.8841930657530988,0.21823744315586247
748730017803,89,225.0,2,25.0,0.6,16.03682786157901,1.9625073368632084,3.0,14.850696350937168,1.5146213103541755,-1.1861315106418413,-0.447886026509033
748730017803,94,225.0,3,25.0,0.6,14.850696350937168,1.5146213103541755,4.0,14.258793266618913,0.508416781068604,-0.5919030843182558,-1.0062045292855715
748730017803,100,225.0,4,25.0,0.6,14.258793266618913,0.508416781068604,5.0,14.44586195577506,1.112878494435974,0.18706868915614727,0.60446171336737
748730017803,102,225.0,5,25.0,0.6,14.44586195577506,1.112878494435974,6.0,17.279801195897093,3.062277307543755,2.8339392401220334,1.9493988131077808
748730017803,105,225.0,6,25.0,0.6,17.279801195897093,3.062277307543755,7.0,15.182747580696896,2.050659257336309,-2.0970536152001973,-1.0116180502074457
748730017803,110,225.0,7,25.0,0.6,15.182747580696896,2.050659257336309,8.0,15.443247230563086,2.113314689536772,0.26049964986619045,0.06265543220046288
748730017803,116,225.0,8,25.0,0.6,15.443247230563086,2.113314689536772,,,,,
748730017803,87,225.0,1,25.0,0.8,24.911419470222384,2.421535984274107,2.0,20.83328497417234,3.436879744517677,-4.078134496050044,1.01534376024357
748730017803,89,225.0,2,25.0,0.8,20.83328497417234,3.436879744517677,3.0,19.33246610825487,2.2541394227452516,-1.50081886591747,-1.1827403217724255
748730017803,94,225.0,3,25.0,0.8,19.33246610825487,2.2541394227452516,4.0,18.045101038778615,1.0172046777712933,-1.2873650694762553,-1.2369347449739583
748730017803,100,225.0,4,25.0,0.8,18.045101038778615,1.0172046777712933,5.0,18.921649337650035,1.8083044120983596,0.8765482988714197,0.7910997343270663
748730017803,102,225.0,5,25.0,0.8,18.921649337650035,1.8083044120983596,6.0,22.32166678994153,5.42302297102495,3.4000174522914968,3.61471855892659
748730017803,105,225.0,6,25.0,0.8,22.32166678994153,5.42302297102495,7.0,19.538573463083384,3.630652260120425,-2.783093326858147,-1.7923707109045246
748730017803,110,225.0,7,25.0,0.8,19.538573463083384,3.630652260120425,8.0,20.140697523151424,3.998665336269635,0.6021240600680393,0.36801307614920997
748730017803,116,225.0,8,25.0,0.8,20.140697523151424,3.998665336269635,,,,,
748730017803,87,225.0,1,25.0,1.0,30.913766595935826,2.843390941841493,2.0,25.62298099082094,4.875312087738132,-5.290785605114888,2.0319211458966393
748730017803,89,225.0,2,25.0,1.0,25.62298099082094,4.875312087738132,3.0,23.753354208723017,3.2913222530186683,-1.8696267820979209,-1.583989834719464
748730017803,94,225.0,3,25.0,1.0,23.753354208723017,3.2913222530186683,4.0,21.84477632075569,1.110091344412547,-1.9085778879673256,-2.1812309086061212
748730017803,100,225.0,4,25.0,1.0,21.84477632075569,1.110091344412547,5.0,23.435257444495413,2.129297224696204,1.5904811237397212,1.019205880283657
748730017803,102,225.0,5,25.0,1.0,23.435257444495413,2.129297224696204,6.0,27.583492562698176,7.030577165913662,4.148235118202763,4.901279941217458
748730017803,105,225.0,6,25.0,1.0,27.583492562698176,7.030577165913662,7.0,23.863713539912673,5.115507314576506,-3.7197790227855023,-1.9150698513371562
748730017803,110,225.0,7,25.0,1.0,23.863713539912673,5.115507314576506,8.0,24.610266399557535,6.212615406598973,0.7465528596448614,1.0971080920224665
748730017803,116,225.0,8,25.0,1.0,24.610266399557535,6.212615406598973,,,,,
748730017803,88,315.0,1,15.0,0.2,5.539062115796533,0.4971736918272826,2.0,6.570699103770245,0.5780484014623887,1.0316369879737124,0.08087470963510607
748730017803,91,315.0,2,15.0,0.2,6.570699103770245,0.5780484014623887,3.0,5.169709658168575,0.5334489322722054,-1.4009894456016703,-0.044599469190183316
748730017803,95,315.0,3,15.0,0.2,5.169709658168575,0.5334489322722054,4.0,5.890265775993449,0.6280937306420439,0.7205561178248745,0.09464479836983852
748730017803,99,315.0,4,15.0,0.2,5.890265775993449,0.6280937306420439,5.0,5.840576606174446,0.21068111468811704,-0.049689169819003176,-0.41741261595392687
748730017803,103,315.0,5,15.0,0.2,5.840576606174446,0.21068111468811704,6.0,7.143056236091683,0.6415400616262118,1.3024796299172365,0.4308589469380948
748730017803,108,315.0,6,15.0,0.2,7.143056236091683,0.6415400616262118,7.0,4.918644198454718,1.0468924318235189,-2.2244120376369647,0.4053523701973071
748730017803,112,315.0,7,15.0,0.2,4.918644198454718,1.0468924318235189,8.0,6.628759894192333,1.6810192287174852,1.7101156957376151,0.6341267968939663
748730017803,113,315.0,8,15.0,0.2,6.628759894192333,1.6810192287174852,,,,,
748730017803,88,315.0,1,15.0,0.4,10.560058976840846,0.551260141399758,2.0,10.539851843561102,0.49315788873032035,-0.020207133279743772,-0.05810225266943764
748730017803,91,315.0,2,15.0,0.4,10.539851843561102,0.49315788873032035,3.0,9.848913457448667,0.7487372094788686,-0.6909383861124354,0.2555793207485482
748730017803,95,315.0,3,15.0,0.4,9.848913457448667,0.7487372094788686,4.0,10.740301139638756,0.5695062915292506,0.8913876821900892,-0.17923091794961798
748730017803,99,315.0,4,15.0,0.4,10.740301139638756,0.5695062915292506,5.0,10.956781445021626,0.2086448492471889,0.2164803053828699,-0.3608614422820617
748730017803,103,315.0,5,15.0,0.4,10.956781445021626,0.2086448492471889,6.0,12.11519145085869,0.6463246074246618,1.158410005837064,0.4376797581774729
748730017803,108,315.0,6,15.0,0.4,12.11519145085869,0.6463246074246618,7.0,9.386506213799017,1.5540232416397617,-2.7286852370596737,0.9076986342150999
748730017803,112,315.0,7,15.0,0.4,9.386506213799017,1.5540232416397617,8.0,11.002046930410376,2.1357513893776194,1.6155407166113598,0.5817281477378577
748730017803,113,315.0,8,15.0,0.4,11.002046930410376,2.1357513893776194,,,,,
748730017803,88,315.0,1,15.0,0.6,15.57832096845034,0.3757458988528278,2.0,14.487471444934176,0.10335870466187957,-1.0908495235161642,-0.2723871941909482
748730017803,91,315.0,2,15.0,0.6,14.487471444934176,0.10335870466187957,3.0,14.533360968169585,0.6515019844815025,0.04588952323540951,0.548143279819623
