ppid,trial_num,target_angles_degrees,target_exposure_index,clamp_magnitude,ballistic_duration,target_hit_time_fraction_of_bout,target_hit_arc_fraction_of_bout,target_hit_within_bout,ballistic_arc_length
942594251362,105,315.0,6,50.0,0.1663818359375,2.603081438004402,,False,2.380259200371068
942594251362,106,45.0,6,40.0,0.1826171875,0.2727272727272727,0.3587532447048157,True,14.467681983414177
942594251362,107,225.0,6,20.0,0.1995849609375,0.24954128440366974,0.39517462966550065,True,11.912075230425117
942594251362,108,135.0,6,30.0,0.183349609375,0.3645139813581891,0.7518152172072824,True,5.369512797364956
942594251362,109,225.0,7,20.0,0.2000732421875,0.3343502135448444,0.5285638570989462,True,7.474223829931453
942594251362,110,45.0,7,40.0,0.19970703125,0.41656479217603914,0.6003674804825003,True,6.584632661592699
942594251362,111,135.0,7,30.0,0.18328857421875,0.364968364968365,0.6485147953231826,True,6.315658010820522
942594251362,112,315.0,7,50.0,0.232666015625,0.3580797481636936,0.4169684370328791,True,9.086681694993691
942594251362,113,45.0,8,40.0,0.23272705078125,0.42984526619459745,0.5678380439175,True,6.469169287966512
942594251362,114,315.0,8,50.0,0.51629638671875,0.6782125546754936,0.35914596582404834,True,10.374972391385471
942594251362,115,225.0,8,20.0,0.06683349609375,3.4922374429223746,,False,0.046296656131744364
942594251362,116,135.0,8,30.0,0.1500244140625,0.4458909682668836,0.4366455624103252,True,13.077542133451136
863832141505,85,225.0,1,75.0,0.2017822265625,0.2596793708408953,0.35065496020921805,True,10.68697148041209
863832141505,86,45.0,1,55.0,0.199615478515625,0.25103195230087144,0.3596137914595266,True,9.389804524180198
863832141505,87,135.0,1,85.0,0.216888427734375,0.38539468130012666,0.4944911036051909,True,6.9491274279157516
863832141505,88,315.0,1,65.0,0.26312255859375,0.4314544189285389,0.5766671080161861,True,6.813720013687927
863832141505,89,315.0,2,65.0,0.2001953125,0.3282012195121951,0.6788964646456945,True,5.353752088563857
863832141505,90,135.0,2,85.0,0.23291015624994316,0.3671383647797198,0.5862450512373355,True,6.414172387525204
863832141505,91,45.0,2,55.0,0.21502685546875,0.24567130286687483,0.32400354683572663,True,10.421723603029966
863832141505,92,225.0,2,75.0,0.269500732421875,0.44230551466425094,0.4740202196690846,True,8.214071191656469
863832141505,93,225.0,3,75.0,0.299072265625,0.48775510204081635,0.7342099042113515,True,4.653594547427633
863832141505,94,135.0,3,85.0,0.23321533203125,0.35095524731745614,0.6353081250892977,True,6.665492997176284
863832141505,95,45.0,3,55.0,0.27008056640625,0.4433898305084746,0.4246768815351429,True,9.837983056631813
863832141505,96,315.0,3,65.0,0.28240966796875,0.46747352496217853,0.6424432011315804,True,5.709351943300611
863832141505,97,135.0,4,85.0,0.2347412109375,0.4297971918876755,0.43508605491444385,True,8.759294934483908
863832141505,98,225.0,4,75.0,0.23211669921875,0.35498290823034445,0.3466270321107741,True,9.903276640288553
863832141505,99,315.0,4,65.0,0.2030029296875,0.26458208057727,0.3440822568586898,True,9.86054405726631
863832141505,100,45.0,4,55.0,0.2486572265625,0.34143348060873835,0.28021090823306294,True,12.74511301681307
863832141505,101,135.0,5,85.0,0.24993896484375,0.39096459096459096,0.4816993546024463,True,8.168551404339018
863832141505,102,45.0,5,55.0,0.23675537109375,0.2848672338231503,0.2942675327627314,True,12.373703141897778
863832141505,103,225.0,5,75.0,0.248779296875,0.3962217860647694,0.412522930045614,True,9.607114592822906
863832141505,104,315.0,5,65.0,0.24884033203125,0.399803777287221,0.47819711420614386,True,7.0077473588500885
863832141505,105,135.0,6,85.0,0.2493896484375,0.39255996084189915,0.4176835186075497,True,9.394505885956535
863832141505,106,225.0,6,75.0,0.21600341796875,0.3741169821983611,0.48333034620201953,True,7.229678964136956
863832141505,107,315.0,6,65.0,0.21527099609375,0.31811738020981006,0.40544583218434305,True,9.233712275763502
863832141505,108,45.0,6,55.0,0.24700927734375,0.32468495181616014,0.29655265394733316,True,12.368420994917862
863832141505,109,135.0,7,85.0,0.23486328125,0.3568087318087318,0.557784207563688,True,7.154973906593012
863832141505,110,315.0,7,65.0,0.2327880859375,0.35789197692711067,0.437701706802625,True,9.538420041902908
863832141505,111,45.0,7,55.0,0.23321533203125,0.3488615545668673,0.3494051489061052,True,11.103516209417892
863832141505,112,225.0,7,75.0,0.2855224609375,0.4125694741342454,0.4039843544401946,True,10.61202939345583
863832141505,113,225.0,8,75.0,0.24725341796875,0.4065662799308813,0.4495428743425981,True,8.849840431368795
863832141505,114,315.0,8,65.0,0.19708251953125,0.3372561164447197,0.49899480370240656,True,7.581037573081865
863832141505,115,45.0,8,55.0,0.18310546875,0.27466666666666667,0.25491606027939756,True,14.448490898373265
863832141505,116,135.0,8,85.0,0.251708984375,0.39815712900096994,0.46543504145746756,True,8.654263831788883
357323471689,85,135.0,1,170.0,0.149993896484375,0.11515768056968465,0.3029488833538496,True,7.902218628928742
357323471689,86,225.0,1,140.0,0.166290283203125,0.19966966415856122,0.38083724239023237,True,13.739778111223439
357323471689,87,315.0,1,160.0,0.21649169921869316,0.3075838736958994,0.4111215562199224,True,14.419028000927506
357323471689,88,45.0,1,150.0,0.180908203125,0.1707152496629323,0.41007954602353464,True,10.74196868545024
357323471689,89,225.0,2,140.0,0.150115966796875,0.2217930473673511,0.2643729471890784,True,14.839973410789321
357323471689,90,315.0,2,160.0,0.132598876953125,0.2609896432681243,0.5836320192958333,True,11.086547502556977
357323471689,91,135.0,2,170.0,0.1669921875,0.301900584795662,0.3538059601598261,True,11.585574561714807
357323471689,92,45.0,2,150.0,0.166015625,0.2005514705885777,0.3698641435383336,True,11.658667050292292
357323471689,93,45.0,3,150.0,0.1494140625,0.22365196078431374,0.4297216875262974,True,9.33978966947204
357323471689,94,315.0,3,160.0,0.148712158203125,0.10301662220398113,0.4379134037022834,True,9.046816204250712
